Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NASDAQ:PODD	0.9599838852882385	319.01			Buy 9 at $297.20 ~= $2,675	382.0709749452739	404.1840386524936
NYSE:DD	0.9556692242622375	44.47	2025-11-28	0.4025	Buy 64 at $41.49 ~= $2,655	64.19823258313325	90.33241438918819
NASDAQ:IRTC	0.9492122530937195	184.69				165.84202076093297	173.80980861859146
NYSE:BSX	0.9238515496253967	99.03				195.345862113162	239.70278394632803
NYSE:MDT	0.8918429613113403	106.50	2025-12-26	0.705		94.06159959918531	126.37703051195417
NASDAQ:BBNX	0.8581843376159668	31.65				0	0
NYSE:SYK	0.8532822728157043	375.10	2025-12-31	0.84		536.172464483193	597.1780650535743
NASDAQ:ARAY	0.8327452540397644	1.18				2.606157262318632	3.644825022408839
NASDAQ:TMDX	0.8143360018730164	136.13				198.72387918352112	208.7222142343674
NASDAQ:MXCT	0.810607373714447	1.69				0.6027085517844614	1.3431392533390978
NASDAQ:MASI	0.8082536458969116	144.99				171.19654816088047	182.88814381910808
NASDAQ:ATEC	0.7887544631958008	21.06				14.774630647046886	20.203166687824233
NASDAQ:UFPT	0.7837522625923157	230.48				467.5751471066547	511.2038329763357
NASDAQ:CERS	0.7827048897743225	2.31				1.2586160380036966	1.3496806155463525
NYSE:IRS	0.7769082188606262	16.49	2025-11-24	56.21	ADR	2238.9403553305565	2237.9824571082995
NYSE:BFLY	0.7759831547737122	3.39				2.4549932473852136	2.5655177343861695
NASDAQ:PFSA	0.775627076625824	0.19				0	0
NASDAQ:SMLR	0.7756112217903137	18.94				3.235170717015574	3.9216648265025853
NASDAQ:LAB	0.7679106593132019	1.59				0.7672117572260153	0.877145744197561
NASDAQ:IART	0.7647173404693604	14.62				-0.9365890355915304	25.255195626511583
