ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:IRS,10.6127,17.21,15.57,15.25,2246357.18
NYSE:EDN,14.38,48.44,31.32,30.87,3280453.00
NYSE:DD,33.335,85.0,40.51,41.49,189333173.65
NYSE:YPF,22.82,47.429,35.61,35.55,42662151.99
NASDAQ:CRML,1.23,32.15,7.18,9.4,60009053.29
NYSE:LOMA,7.04,14.17,12.83,12.76,4573372.19
NYSE:TMHC,51.895,72.5,61.44,63.03,70839897.90
NYSE:BZH,17.37,30.48,21.53,22.78,9051578.84
NYSE:PHM,88.07,142.11,121.66,127.57,211975714.26
NYSE:CEPU,7.43,18.5028,17.51,16.51,4579696.95
NYSE:LBRT,9.5,23.58,17.26,20.69,77650038.15
NASDAQ:CRESY,8.39,14.09,11.76,11.56,2855919.72
NYSE:KBH,48.9,72.64,62.75,65.07,89969158.00
NASDAQ:CVCO,393.53,618.03,614.03,600.47,91612703.23
NYSE:TEO,6.43,15.535,11.6,11.97,2396019.92
NYSE:RES,4.1,7.17,5.59,5.82,10647191.02
NYSE:GTLS,104.6,220.03,205.5,205.6,133604068.07
NYSE:TPH,27.9,38.96,32.98,33.95,31635435.14
NYSE:TGS,19.74,34.37,31.61,31.95,4388824.59
NYSE:HOV,81.15,162.055,106.03,106.05,13587546.07
