ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:IREN,5.125,76.87,46.34,48.49,1646628381.90
NYSE:RF,17.74,27.605,26.34,25.33,255675312.53
NYSE:MPW,3.51,6.34,5.48,5.62,35164420.44
NASDAQ:TEAM,139.7,325.9999,160.74,151.58,373788257.33
NASDAQ:ADTN,6.93,12.44,8.54,7.91,12903287.47
NYSE:VMC,215.08,311.74,295.78,291.85,239496553.29
NYSE:EHC,87.85,127.99,111.91,114.7,75155250.36
NYSE:HCC,38.0,85.86,79.04,77.48,49718358.78
NYSE:PRA,13.9,24.22,23.94,23.96,7697159.89
NASDAQ:ROAD,64.7925,138.9,104.21,108.17,47156667.93
NASDAQ:MESO,9.61,22.0,18.11,17.0,3927536.93
NYSE:SFBS,66.48,97.1813,73.47,71.67,16836951.89
NASDAQ:TBRG,17.71,32.0,22.77,22.4,2201026.07
NYSE:TBN,15.75,34.5,25.5,23.73,1347052.51
NASDAQ:ELVR,15.545,39.88,39.84,38.93,3502026.06
NASDAQ:TLX,8.76,30.36,9.67,9.82,858283.97
NASDAQ:LAKE,12.76,27.2799,15.01,14.84,1463086.88
NYSE:BHP,39.73,59.86,58.34,55.17,170376632.78
NASDAQ:IRTC,81.87,212.0,173.33,182.74,69841772.18
