ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:IXHL,0.08,2.25,0.4183,0.4174,16615664.94
NYSE:RF,17.74,27.98,27.51,26.44,297255196.19
NYSE:MPW,3.51,6.34,4.9,5.45,35232170.58
NYSE:BHP,39.73,61.27,58.62,59.01,184767031.12
NASDAQ:TEAM,139.7,325.9999,159.56,161.41,335647000.57
NYSE:EHC,87.85,127.99,108.01,108.04,120994162.80
NASDAQ:ADTN,6.93,12.44,8.59,8.79,11161091.71
NYSE:VMC,215.08,311.74,292.01,291.04,259636962.31
NASDAQ:ROAD,64.7925,138.9,113.43,103.6,54392355.99
NYSE:HCC,38.0,85.86,83.55,80.82,57839427.33
NASDAQ:LAKE,8.0357,27.2799,8.32,15.01,5734164.49
NYSE:PRA,13.9,24.41,24.17,23.96,10240841.10
NASDAQ:FTEL,0.36,49.5,0.6257,0.827,1470490.89
NYSE:WDS,11.26,17.7,15.65,16.48,11144211.15
NYSE:SFBS,66.48,94.41,74.76,72.87,23186011.22
NASDAQ:MESO,9.61,22.0,18.29,18.76,4208640.10
NASDAQ:TLX,8.25,30.36,8.34,9.62,1532676.84
NASDAQ:TBRG,17.71,32.0,22.25,22.59,2311018.74
NASDAQ:IMRN,0.9149,2.483,0.9621,1.51,3613316.23
NYSE:TBN,15.75,34.5,23.92,25.23,1392604.66
