ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:PODD,230.05,354.88,289.57,295.19,213629468.76
NYSE:DD,33.335,85.0,40.6,40.96,183453062.22
NASDAQ:IRTC,84.17,212.0,167.38,172.37,75230473.70
NYSE:BSX,85.98,109.5,94.48,92.7,1063433966.21
NYSE:MDT,79.29,106.33,98.3,100.77,612398580.62
NASDAQ:BBNX,8.89,32.71,29.19,29.19,31529624.31
NYSE:SYK,329.1608,406.19,352.58,353.8,635460015.25
NASDAQ:ARAY,0.91355,2.95,0.9422,1.08,1313266.02
NASDAQ:TMDX,55.0,156.0,121.93,131.21,91373446.04
NASDAQ:MXCT,1.26,5.2,1.49,1.54,2976851.30
NASDAQ:MASI,132.9,194.88,135.72,139.77,118042892.27
NASDAQ:ATEC,8.695,22.66,19.57,20.9,44531985.10
NASDAQ:UFPT,178.26,289.57,224.19,213.79,31834424.85
NASDAQ:CERS,1.12,2.26,2.19,1.89,3740103.86
NYSE:IRS,10.6127,17.21,15.0,15.1,2001796.79
NYSE:BFLY,1.32,4.98,3.17,3.05,15387057.29
NASDAQ:PFSA,0.095,5.5,0.1073,0.175,2032548.93
NASDAQ:SMLR,15.9,81.5551,16.93,20.35,8957565.49
NASDAQ:LAB,0.92,2.25,1.55,1.47,1847563.99
NASDAQ:IART,10.87,27.13,13.04,13.66,10708774.45
