ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,85.0,40.68,41.48,211558255.69
NYSE:PBR.A,10.275,13.6,11.31,11.14,60439887.34
NYSE:RES,4.1,7.17,5.47,5.56,10418802.29
NASDAQ:MRVL,47.085,127.48,86.76,84.8,940185723.25
NASDAQ:NVDA,86.62,212.1899,187.54,183.69,28607163628.62
NASDAQ:QCOM,120.8019,205.95,173.65,174.22,1258555307.46
NASDAQ:CEVA,18.23,38.94,21.77,21.61,15630008.83
NASDAQ:AVGO,138.1,414.61,349.85,341.45,15538054928.65
NYSE:SLB,31.11,44.66,38.55,38.33,407497226.99
NYSE:PUMP,4.51,11.66,9.53,9.35,16216584.88
NYSE:CLB,9.72,20.8195,16.12,16.59,5797649.36
NASDAQ:ADI,158.65,284.225,274.82,275.82,876243981.77
NYSE:SYK,329.1608,406.19,354.12,356.52,562630529.09
NYSE:BSX,85.98,109.5,96.01,96.43,836607197.42
NYSE:NGS,16.7301,34.57,33.99,32.68,2572861.06
NASDAQ:AIP,5.46,19.85,15.61,16.44,6616814.24
NYSE:AROC,20.12,30.44,26.25,25.58,37426192.65
NYSE:JCI,68.03,123.78,120.94,119.96,660178118.61
NASDAQ:AOSL,15.895,46.65,19.97,20.31,7199074.27
NYSE:NOV,10.84,16.96,15.81,15.8,52070739.16
