Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:DD	0.9431467652320862	44.29	2025-11-28	0.4025	Buy 64 at $41.47 ~= $2,654	65.04781271183019	91.4097128066468
NASDAQ:AVGO	0.739639163017273	356.29	2025-12-22	0.605	Buy 7 at $341.44 ~= $2,390	435.08619790192904	468.6794108054056
NASDAQ:NVDA	0.666296660900116	188.55	2025-12-04	0.01		241.75254450471712	243.88704442143688
NYSE:RES	0.6137781143188477	5.93	2025-11-10	0.04	Buy 465 at $5.72 ~= $2,660	7.002450081554476	14.63964103003276
NYSE:GTLS	0.602485179901123	213.55				145.36881955195977	208.02945897279173
NYSE:LBRT	0.6003078818321228	18.44	2025-12-04	0.08		27.964274440437833	39.82201056489896
NASDAQ:SWKS	0.5702056884765625	67.78	2025-11-18	0.7025		113.0495249398683	145.92243158133815
NASDAQ:FELE	0.5310494303703308	101.32	2025-11-06	0.26125		161.20268558823165	175.5426504177291
NASDAQ:MRVL	0.5293179154396057	89.04	2026-01-09	0.06		108.07787769621932	128.7676356653227
NASDAQ:INTC	0.515525221824646	38.79				14.049975303557044	37.964316632176825
NYSE:GGB	0.5140156149864197	3.86	2025-11-12	0.155	ADR	6.662805176385696	12.683301932963117
NASDAQ:RMBS	0.5069126486778259	100.61				135.23372938466218	140.7587962177426
NASDAQ:ADI	0.5060743689537048	287.25	2025-12-08	0.99		363.212511250112	405.66253693574305
NYSE:HD	0.501169741153717	365.29	2025-12-04	2.3		390.5171144695165	432.0817606924057
NASDAQ:BKR	0.4859444499015808	46.55	2025-11-04	0.225		59.88978162141537	75.48463518777652
NASDAQ:MIMI	0.48390093445777893	0.61				0	0
NYSE:IX	0.4835202991962433	29.99	2025-09-30	37.9	ADR	-26.558290814041886	26.360936667076718
NASDAQ:QCOM	0.4816773235797882	182.64	2025-12-04	0.87		283.554783958611	298.3488128179444
NYSE:PBR.A	0.47758153080940247	11.67	2025-12-26	0.841	ADR	86.87705213976089	109.2421786621158
NASDAQ:POWI	0.47522297501564026	38.28	2025-11-28	0.21		51.66214661927297	57.029658558707965
