Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:DD	0.8833827972412109	43.65	2025-11-28	0.4025	Buy 64 at $41.31 ~= $2,644	73.35033800566588	107.46639063945474
NYSE:PBR.A	0.5256974697113037	11.38	2025-12-26	0.841	ADR	85.41854411741097	107.62715075518103
NYSE:RES	0.5067552924156189	5.63	2025-11-10	0.04		6.878024020218721	14.47635723276943
NASDAQ:MRVL	0.49341219663619995	89.92	2026-01-09	0.06		110.1074302673961	130.6593472721787
NASDAQ:NVDA	0.4409083425998688	198.32	2025-12-04	0.01		250.6705086001351	252.783883516176
NASDAQ:QCOM	0.432801216840744	180.57	2025-12-04	0.87		282.46268565551816	297.18855355669956
NASDAQ:CEVA	0.4118054211139679	22.49				23.982823280614376	25.131805740033602
NASDAQ:AVGO	0.39910057187080383	363.03	2025-12-22	0.605		445.401098706224	478.5375257075524
NYSE:SLB	0.38783589005470276	39.10	2025-12-03	0.2825		78.50387518430176	108.42015549401683
NYSE:PUMP	0.3875090181827545	9.60				15.312991417203015	23.485667384583365
NYSE:CLB	0.37470200657844543	17.03	2025-11-03	0.01		19.01041661860996	24.63122905109053
NASDAQ:ADI	0.3677716553211212	285.39	2025-12-08	0.99		365.0263455040545	407.27790362610796
NYSE:SYK	0.3599063754081726	365.00	2025-12-31	0.84		537.2563677839327	598.4978798524482
NYSE:BSX	0.35611775517463684	98.83				199.30532392604687	243.84425183304072
NYSE:NGS	0.34998849034309387	34.91				13.811443647539033	27.717939505608907
NASDAQ:AIP	0.3485528826713562	16.57				16.732007281813818	18.110597429479842
NYSE:AROC	0.34336137771606445	26.57	2025-11-04	0.2		19.27217344063917	46.24624795850311
NYSE:JCI	0.33884164690971375	125.24	2025-12-22	0.3775		149.80270400496815	169.57498546651232
NASDAQ:AOSL	0.33417150378227234	21.00				17.609771646121008	42.95666333181692
NYSE:NOV	0.3301117420196533	16.21	2025-12-05	0.075		50.04832080779925	67.44807623490857
