ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:ICON,0.04,3.35,0.7659999999999999,0.9118,3469955.10
NYSE:TAK,12.8,15.69,14.29,14.22,43924822.77
NYSE:DD,33.335,85.12,39.52,38.47,209028605.88
NYSE:NMR,4.86,7.72,7.68,7.29,8479410.34
NASDAQ:ACMR,13.87,45.12,32.87,32.01,33332385.03
NYSE:IX,17.75,117.25,27.55,26.35,4176553.86
NYSE:MFG,4.04,7.32,7.26,6.7,19399938.68
NASDAQ:AMBA,38.8608,96.69,71.09,89.57,113838164.30
NASDAQ:AEHR,6.27,34.3495,22.46,20.87,14116018.60
NASDAQ:AVGO,138.1,403.0,381.57,377.96,9726356970.92
NASDAQ:NVDA,86.62,212.1899,181.46,182.55,42472959820.22
NASDAQ:UCTT,16.655,40.64,25.73,23.05,15865179.67
NASDAQ:AMAT,123.7365,267.0499,265.33,230.91,1937366011.63
NASDAQ:CAMT,47.41,129.41,110.9,101.15,53365517.01
NYSE:HAFN,3.6094,6.64,5.87,6.18,8134102.64
NYSE:LMT,410.11,526.785,441.82,451.06,588551806.08
NASDAQ:NVMI,153.995,361.3199,316.71,298.05,94652408.11
NYSE:LYV,112.875,175.25,128.54,125.61,382263234.86
NYSE:HUYA,2.21,4.59,2.77,2.75,2367502.65
NYSE:PSTG,34.51,100.5899,94.72,82.13,353949183.97
