ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,51.16,50.07,217857344.46
NASDAQ:VISN,5.22,20.55,11.51,12.21,142225948.22
NASDAQ:TASK,5.52,18.39,5.54,6.68,5521066.98
NYSE:SITC,5.24,13.095,5.41,5.62,2650993.15
NYSE:NLOP,11.235,34.53,11.87,12.94,2197638.56
NYSE:ELME,1.98,17.68,2.03,2.17,3038750.65
NASDAQ:VIAV,8.87,60.43,53.63,53.0,403977034.02
NASDAQ:PBYI,2.85,7.8983,7.17,7.45,2635061.52
NASDAQ:JBIO,6.565,28.0,25.07,25.13,11419404.78
NYSE:HPE,17.025,32.53,32.07,30.37,443134434.94
NYSE:WLK,56.33,124.23,92.27,99.92,140307401.80
NASDAQ:ISTR,17.89,31.77,27.63,28.36,3297940.15
NASDAQ:LITE,71.04,1085.68,1030.37,944.28,6265562226.27
NASDAQ:LOPE,149.365,223.04,160.74,164.51,50868952.68
NYSE:UMC,6.56,16.3,15.92,15.23,232977288.51
NASDAQ:INTR,5.915,10.36,6.14,7.84,51999733.66
NASDAQ:WDFC,175.38,253.24,199.56,210.88,29624277.74
NASDAQ:FWRD,8.65,32.47,8.74,18.36,31397842.56
NASDAQ:LRCX,79.49,300.0,295.44,297.17,2674353646.29
NASDAQ:ICHR,13.12,78.0,74.315,72.51,84301690.49
