ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,47.15,50.6,201610783.82
NASDAQ:VISN,5.22,20.55,11.9,11.43,86558189.23
NASDAQ:TASK,5.39,18.39,6.12,5.515,4078257.62
NYSE:SITC,5.24,13.095,5.39,5.43,2835815.12
NYSE:NLOP,11.235,34.53,11.82,11.53,1818195.62
NYSE:ELME,1.98,17.68,2.02,2.01,2789715.84
NASDAQ:VIAV,8.87,60.43,48.98,53.11,295592204.50
NASDAQ:JBIO,6.565,28.0,23.46,24.13,10784772.11
NASDAQ:LOPE,149.365,223.04,156.8,160.45,41380072.63
NASDAQ:PBYI,3.03,7.8983,7.05,7.19,2060922.56
NASDAQ:INCY,63.51,112.29,97.41,97.63,123075717.83
NASDAQ:ISTR,17.89,31.77,28.58,27.87,3544933.06
NYSE:ASH,46.295,65.645,56.26,56.15,69169304.54
NYSE:WLK,56.33,124.23,88.1,91.53,113698922.74
NYSE:HPE,17.025,34.695,33.97,34.13,542970515.06
NYSE:OEC,4.345,12.1,6.76,7.2,3249572.81
NASDAQ:WDFC,175.38,253.24,206.49,201.87,25859727.92
NYSE:CBRE,118.805,174.27,131.04,132.45,334627053.76
NASDAQ:NRIX,8.195,22.4999,17.53,16.0,18833311.43
NASDAQ:LITE,71.04,1085.68,964.5,1001.81,5899880130.22
