ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,47.25,51.16,206647773.08
NASDAQ:VISN,5.22,20.55,11.63,11.51,94934256.70
NASDAQ:TASK,5.39,18.39,6.02,5.54,4489107.35
NYSE:SITC,5.24,13.095,5.5,5.41,2693043.83
NYSE:NLOP,11.235,34.53,11.37,11.87,1724997.32
NYSE:ELME,1.98,17.68,2.02,2.03,3041562.31
NASDAQ:VIAV,8.87,60.43,48.1,53.63,299099931.72
NASDAQ:JBIO,6.565,28.0,23.34,25.07,10840519.33
NASDAQ:LOPE,149.365,223.04,158.76,160.74,42398211.94
NASDAQ:PBYI,3.03,7.8983,6.99,7.17,2188530.35
NASDAQ:INCY,63.51,112.29,97.08,98.82,125713503.82
NASDAQ:ISTR,17.89,31.77,28.5,27.63,3429811.00
NYSE:WLK,56.33,124.23,88.5,92.27,119871155.46
NYSE:ASH,46.295,65.645,55.99,56.5,71034715.84
NYSE:HPE,17.025,34.695,33.8,32.07,550434095.75
NASDAQ:FWRD,7.855,32.47,8.43,8.74,28028554.00
NYSE:UMC,6.56,18.1,17.56,15.92,262333503.12
NASDAQ:WDFC,175.38,253.24,208.01,199.56,26901962.38
NYSE:CBRE,118.805,174.27,131.12,140.65,328833782.19
NYSE:PAC,206.91,300.41,250.82,244.88,26472811.74
