Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:VISN	1	15.25	2026-04-28	0		23.9853916032162	38.000321931295666	6.2751	22.38
NASDAQ:TASK	1	9.66	2026-03-26	0		22.74794799622937	52.844176438277366	2.8010	12.00
NYSE:DD	1	70.35	2026-05-15	0.3575		65.49462354796592	47.19100619304233	-1.9006	55.87
NYSE:ELME	1	3.30				-1.4596813015794954	6.161118127925673	-1.7349	18.00
NYSE:SITC	0.9741861820220947	6.08				25.692932480172107	94.77947326230618	3.3894	5.50
NYSE:NLOP	0.9508242011070251	14.30	2026-03-30	0		103.5740075202576	145.83997921006855	-9.8057	46.00
NASDAQ:VIAV	0.894655168056488	47.51				45.77977670625344	51.846030110955915	-0.1802	30.93
NASDAQ:JBIO	0.7828717827796936	28.73				0	0	-2.5835	28.71
NASDAQ:PBYI	0.7327911257743835	8.06				24.74900053081641	35.15964238380688	0.6108	5.00
NYSE:WLK	0.7310447692871094	117.70	2026-03-03	0.5275		138.13928949565772	172.9062186668624	-11.7736	119.93
NYSE:DTE	0.6987664103507996	154.87	2026-03-16	1.10875		-19.137522222261463	92.61957596084127	7.0279	158.35
NASDAQ:LOPE	0.6972616910934448	176.33			Buy 63 at $169.41 ~= $10,673	453.37155676022115	479.2213466576004	7.9640	213.00
NYSE:HPE	0.6915419101715088	29.37	2026-03-24	0.13325		16.662735100952897	49.96561839302878	-0.1176	26.43
NASDAQ:ISTR	0.689991295337677	29.57	2026-03-31	0.10875		0	0	2.0834	33.17
NASDAQ:NBTX	0.6786065101623535	35.36			ADR	0	0	-1.4480	33.36
NASDAQ:LITE	0.674228847026825	875.30				784.8608099085342	847.3615416926933	3.5238	773.35
NASDAQ:INTR	0.6684285402297974	8.16	2026-02-20	0.15575	Buy 1371 at $7.85 ~= $10,762	-0.599855933045563	2.4261413788181754	0.7397	10.24
NASDAQ:WDFC	0.666067361831665	233.76	2026-04-17	0.98		280.46748956629847	294.88658785809815	5.9446	249.50
NYSE:XPRO	0.6645973920822144	18.91			Buy 285 at $18.20 ~= $5,187	22.266017252083312	46.413153523379926	0.4543	17.60
NASDAQ:FWRD	0.6630846858024597	23.85				-4.9787934434148475	-31.736698244904023	-3.4162	35.00
