ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,46.56,50.54,219622326.21
NASDAQ:VISN,5.22,20.55,11.17,11.77,100239543.49
NASDAQ:TASK,5.39,18.39,5.75,5.82,5705056.01
NYSE:SITC,5.24,13.095,5.44,5.55,2654736.21
NYSE:NLOP,11.235,34.53,11.36,11.78,2029883.64
NYSE:ELME,1.98,17.68,2.0,2.02,3058355.99
NASDAQ:VIAV,8.87,60.43,49.28,53.4,269018232.66
NASDAQ:JBIO,6.565,28.0,21.88,25.23,11112633.04
NASDAQ:PBYI,3.03,7.8983,6.81,7.08,2395420.86
NASDAQ:LOPE,149.365,223.04,159.5,161.21,44532687.73
NASDAQ:ISTR,17.89,31.77,27.98,27.88,3170448.99
NASDAQ:INCY,62.84,112.29,95.6,99.13,127261861.16
NYSE:UMC,6.56,18.1,17.58,16.06,283406394.64
NASDAQ:FWRD,7.855,32.47,8.31,9.185,28692785.20
NASDAQ:INTR,5.64,10.36,5.77,6.4,64611518.59
NYSE:WLK,56.33,124.23,88.66,96.54,133161799.20
NYSE:HPE,17.025,34.695,32.62,30.21,551137713.51
NYSE:ASH,46.295,65.645,54.68,56.72,70869268.45
NASDAQ:NRIX,8.195,22.4999,15.24,15.96,15790172.87
NYSE:RF,20.79,31.53,26.84,27.15,338323520.92
