ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,4.5403,20.55,12.28,9.9,152316852.31
NASDAQ:TASK,6.2,18.39,6.39,6.33,2499476.33
NYSE:DD,33.335,83.4,49.24,45.33,155591042.94
NYSE:ELME,1.98,17.68,2.16,2.16,2092197.65
NYSE:NLOP,11.235,34.53,13.3,13.22,2150830.01
NASDAQ:VIAV,8.75,60.43,53.97,43.17,371032845.79
NYSE:SITC,5.24,13.095,5.61,5.61,2701722.35
NASDAQ:JBIO,6.565,28.0,25.26,26.45,17611231.30
NYSE:WLK,56.33,124.23,104.78,110.35,116843065.10
NASDAQ:PBYI,2.85,7.8983,7.35,7.54,1732321.64
NASDAQ:LOPE,149.365,223.04,169.25,167.84,48795189.28
NYSE:DTE,126.23,154.63,143.5,148.58,261447301.03
NYSE:HPE,16.175,30.15,30.04,27.95,337631690.02
NASDAQ:LITE,60.38,1021.0,994.56,791.37,4519412682.62
NASDAQ:NBTX,3.26,41.8899,34.77,33.12,2919712.93
NASDAQ:WDFC,175.38,253.24,209.34,219.34,35229640.40
NASDAQ:FWRD,14.815,32.47,17.03,22.41,19232565.21
NASDAQ:SEPN,6.415,32.63,24.13,24.29,7982939.40
NYSE:CBRE,118.805,174.27,142.57,146.93,302234363.39
NASDAQ:ISTR,17.89,31.77,28.08,28.12,4693037.09
