Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:VISN	1	15.25	2026-04-28	0		23.9853916032162	38.000321931295666	6.2751	22.38
NASDAQ:TASK	1	9.66	2026-03-26	0		22.74794799622937	52.844176438277366	2.8010	12.00
NYSE:DD	1	70.35	2026-05-15	0.3575		65.49462354796592	47.19100619304233	-1.9006	55.87
NYSE:NLOP	1	20.04	2026-03-30	0		103.5740075202576	145.83997921006855	-9.8057	46.00
NYSE:ELME	1	3.30				-1.4596813015794954	6.161118127925673	-1.7349	18.00
NASDAQ:VIAV	0.8522821068763733	47.27				45.77977670625344	51.846030110955915	-0.1802	30.93
NASDAQ:JBIO	0.7528212666511536	28.67				0	0	-2.5835	28.71
NASDAQ:PBYI	0.7119666337966919	8.05				24.74900053081641	35.15964238380688	0.6108	5.00
NYSE:WLK	0.6942286491394043	117.45	2026-03-03	0.5275		138.13928949565772	172.9062186668624	-11.7736	119.93
NYSE:SITC	0.6899982690811157	5.86				25.692932480172107	94.77947326230618	3.3894	5.50
NASDAQ:LITE	0.6703011393547058	875.12				784.8608099085342	847.3615416926933	3.5238	773.35
NASDAQ:LOPE	0.6651046276092529	176.03			Buy 63 at $169.41 ~= $10,673	453.37155676022115	479.2213466576004	7.9640	213.00
NYSE:HPE	0.6635479927062988	29.33	2026-03-24	0.13325		16.662735100952897	49.96561839302878	-0.1176	26.43
NASDAQ:NBTX	0.6496091485023499	35.31			ADR	0	0	-1.4480	33.36
NYSE:DTE	0.6472210884094238	154.45	2026-03-16	1.10875		-19.137522222261463	92.61957596084127	7.0279	158.35
NASDAQ:WDFC	0.6440058350563049	233.50	2026-04-17	0.98		280.46748956629847	294.88658785809815	5.9446	249.50
NASDAQ:FWRD	0.6392102837562561	23.83				-4.9787934434148475	-31.736698244904023	-3.4162	35.00
NYSE:CBRE	0.6377730965614319	153.40			Buy 72 at $147.84 ~= $10,644	198.4165703531611	208.1563052918404	3.9469	175.67
NASDAQ:SEPN	0.6326220631599426	26.46				0	0	-1.0885	44.43
NASDAQ:NRIX	0.6263136267662048	18.14				25.670506374703734	28.23508747759592	-2.8555	30.24
