ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,4.5403,20.55,12.21,10.47,152325961.37
NASDAQ:TASK,6.2,18.39,6.68,6.31,3845883.55
NYSE:DD,33.335,83.4,50.07,44.62,170200735.08
NYSE:ELME,1.98,17.68,2.17,2.15,1963421.18
NYSE:SITC,5.24,13.095,5.62,5.46,2709547.52
NYSE:NLOP,11.235,34.53,12.94,12.93,2469731.25
NASDAQ:VIAV,8.75,60.43,53.0,45.53,393678881.34
NASDAQ:JBIO,6.565,28.0,25.13,22.32,16282788.03
NASDAQ:PBYI,2.85,7.8983,7.45,7.48,1946364.79
NYSE:WLK,56.33,124.23,99.92,111.41,125917471.23
NYSE:DTE,126.23,154.63,142.44,147.03,283937927.27
NASDAQ:LOPE,149.365,223.04,164.51,169.26,49300257.76
NYSE:HPE,16.175,30.42,30.37,28.3,339556582.69
NASDAQ:ISTR,17.89,31.77,28.36,27.75,4434549.93
NASDAQ:NBTX,3.26,42.5,41.86,32.99,3273360.78
NASDAQ:LITE,60.38,1021.0,944.28,858.32,5033429661.89
NASDAQ:INTR,6.4,10.36,7.84,7.49,21003951.44
NASDAQ:WDFC,175.38,253.24,210.88,213.42,34097834.96
NYSE:XPRO,7.57,18.73,16.16,18.03,16624826.28
NASDAQ:FWRD,14.815,32.47,18.36,21.51,17507482.45
