ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,50.54,49.24,207058173.65
NASDAQ:VISN,5.205,20.55,11.77,12.28,149099840.53
NASDAQ:TASK,5.75,18.39,5.82,6.39,5247821.81
NYSE:SITC,5.24,13.095,5.55,5.61,2705534.67
NYSE:NLOP,11.235,34.53,11.78,13.3,2258292.78
NYSE:ELME,1.98,17.68,2.02,2.16,2557095.65
NASDAQ:VIAV,8.87,60.43,53.4,53.97,413843036.53
NASDAQ:PBYI,2.85,7.8983,7.08,7.35,2615908.19
NASDAQ:JBIO,6.565,28.0,25.23,25.26,13554875.72
NASDAQ:LOPE,149.365,223.04,161.21,169.25,49487806.77
NYSE:WLK,56.33,124.23,96.54,104.78,137998719.23
NASDAQ:ISTR,17.89,31.77,27.88,28.08,3460956.41
NYSE:HPE,17.025,31.64,30.21,30.04,396832216.49
NASDAQ:WDFC,175.38,253.24,204.68,209.34,30345882.88
NASDAQ:INTR,5.915,10.36,6.4,7.59,46800282.33
NASDAQ:LITE,69.26,1085.68,992.37,994.56,6329667837.38
NYSE:UMC,6.56,16.3,16.06,14.01,245726285.93
NASDAQ:ICHR,13.12,78.0,73.28,67.77,83903680.72
NASDAQ:FWRD,9.18,32.47,9.185,17.03,31014765.52
NASDAQ:LRCX,79.49,300.0,289.24,275.8,2658008370.86
