ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,4.5403,20.55,12.36,19.53,150277466.57
NASDAQ:TASK,6.2,18.39,6.41,6.27,2238558.34
NYSE:DD,33.335,83.4,45.41,46.69,138777507.42
NYSE:NLOP,11.235,34.53,13.37,13.21,2082833.78
NYSE:ELME,1.98,17.68,2.18,2.16,1996753.71
NASDAQ:VIAV,8.75,60.43,52.49,44.92,361370867.82
NASDAQ:JBIO,6.565,28.0,24.52,26.85,18827034.04
NASDAQ:PBYI,2.85,7.8983,7.53,7.51,1557780.55
NYSE:WLK,56.33,124.23,114.87,111.19,108207093.59
NYSE:SITC,5.24,13.095,5.48,5.53,2579626.48
NASDAQ:LITE,60.38,1004.94,976.18,859.68,4359424750.43
NASDAQ:LOPE,149.365,223.04,166.32,165.4,48504338.86
NYSE:HPE,16.175,29.63,28.71,28.62,368051240.59
NASDAQ:NBTX,3.26,41.8899,31.16,33.11,2926513.18
NYSE:DTE,126.23,154.63,146.73,146.5,205188731.99
NASDAQ:WDFC,175.38,253.24,204.27,221.39,37760056.78
NASDAQ:FWRD,14.815,32.47,16.22,22.85,18284389.87
NYSE:CBRE,118.805,174.27,140.05,146.22,320012186.64
NASDAQ:SEPN,6.415,32.63,24.82,25.09,8214838.26
NASDAQ:NRIX,8.195,22.4999,16.93,16.49,12580755.09
