ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,50.6,48.36,218572882.87
NASDAQ:VISN,5.22,20.55,11.43,11.9,114759348.36
NASDAQ:TASK,5.415,18.39,5.515,6.37,5596546.70
NYSE:SITC,5.24,13.095,5.43,5.6,2550731.45
NYSE:NLOP,11.235,34.53,11.53,13.11,2213119.69
NYSE:ELME,1.98,17.68,2.01,2.11,3074908.23
NASDAQ:VIAV,8.87,60.43,53.11,51.05,318585056.48
NASDAQ:PBYI,2.85,7.8983,7.19,7.26,2668926.16
NASDAQ:JBIO,6.565,28.0,24.13,24.22,10575349.57
NYSE:HPE,17.025,34.695,34.13,29.7,510150952.76
NYSE:WLK,56.33,124.23,91.53,97.38,139002463.29
NASDAQ:LITE,71.04,1085.68,1001.81,892.58,6088925936.80
NYSE:UMC,6.56,17.32,17.13,15.16,241805830.54
NASDAQ:ISTR,17.89,31.77,27.87,28.47,3293933.72
NASDAQ:LOPE,149.365,223.04,160.45,164.48,51654862.01
NASDAQ:WDFC,175.38,253.24,201.87,209.76,27595480.10
NASDAQ:INTR,5.915,10.36,6.06,6.7,56495153.21
NASDAQ:FWRD,8.65,32.47,9.4,17.33,32025497.05
NASDAQ:ICHR,13.12,78.0,74.51,71.23,83617431.51
NASDAQ:LRCX,79.49,302.0,299.15,286.52,2603887008.19
