ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,4.74,20.55,11.9,12.795,156775277.00
NASDAQ:TASK,5.89,18.39,6.37,6.48,4326356.60
NYSE:DD,33.335,83.4,48.36,45.66,179363440.18
NYSE:NLOP,11.235,34.53,13.11,13.06,2265264.47
NYSE:ELME,1.98,17.68,2.11,2.17,2023044.98
NYSE:SITC,5.24,13.095,5.6,5.49,2640440.69
NASDAQ:VIAV,8.87,60.43,51.05,52.4,404525750.79
NASDAQ:JBIO,6.565,28.0,24.22,24.4,15490696.82
NYSE:WLK,56.33,124.23,97.38,115.28,128777734.89
NASDAQ:PBYI,2.85,7.8983,7.26,7.51,2017498.61
NASDAQ:LOPE,149.365,223.04,164.48,169.07,46574122.31
NYSE:HPE,16.175,30.42,29.7,28.77,353730965.44
NASDAQ:ISTR,17.89,31.77,28.47,27.71,4166624.19
NASDAQ:WDFC,175.38,253.24,209.76,209.96,31975424.03
NASDAQ:NBTX,3.26,44.4599,42.61,34.62,3494879.48
NASDAQ:FWRD,14.815,32.47,17.33,21.06,20054855.24
NYSE:XPRO,7.57,18.73,15.56,18.21,17541940.74
NASDAQ:LITE,60.38,1021.0,892.58,902.32,5342081413.51
NYSE:CBRE,118.805,174.27,146.7,142.73,245669045.08
NASDAQ:CHRW,86.58,203.34,171.37,181.81,400006657.53
