ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NLOP,10.945,30.615,11.46,11.57,1251234.23
NYSE:AIV,2.59,8.03,2.63,2.61,2259224.04
NASDAQ:VISN,9.47,20.55,11.2,11.58,121084735.21
NYSE:SITC,2.89,12.39,3.03,2.98,2775814.07
NYSE:AD,33.71,77.13,35.29,35.14,5059472.76
NYSE:DD,33.335,149.42,139.68,144.37,184428738.72
NASDAQ:IEP,6.6,9.32,6.65,7.5,13214643.59
NYSE:ZIM,12.33,29.97,27.41,25.27,72908639.33
NYSE:SAR,17.34,25.64,18.8,19.38,2389408.26
NYSE:BWMX,12.335,19.79,16.15,16.35,1392648.73
NASDAQ:TRIN,14.13,18.565,18.13,18.29,18027968.13
NASDAQ:SIGA,2.83,9.45,3.11,2.87,1922276.47
NYSE:ARR,13.98,19.31,16.48,16.64,62424548.37
NYSE:PMT,9.045,13.81,9.54,9.48,10554852.51
NASDAQ:REFI,9.69,14.57,10.59,10.45,1879328.25
NYSE:PNNT,3.19,7.29,3.76,3.82,2271047.40
NYSE:TK,7.38,14.38,13.17,11.78,6149949.58
NYSE:BBDC,7.9601,9.92,9.42,9.23,9181325.89
NYSE:TWO,8.78,14.17,12.01,12.04,32903610.09
NYSE:GSBD,8.355,11.53,9.88,9.58,10387724.41
NASDAQ:OXSQ,1.05,2.29,1.42,1.54,3082729.33
NYSE:TTE,57.48,94.17,90.07,87.7,106759842.50
NYSE:ECO,25.47,65.8683,64.24,62.88,39055129.47
NYSE:DHT,10.695,20.55,19.99,18.72,61186953.94
NYSE:IIPR,44.58,65.38,56.2,57.72,16104938.35
NASDAQ:ADAM,6.445,10.36,10.18,10.16,8245598.64
NYSE:CIM,11.46,14.88,11.76,11.84,8792820.56
NYSE:CAPL,19.67,24.6299,23.72,23.3,1572871.95
NYSE:PFLT,6.83,10.3,7.36,7.48,7736797.27
NYSE:BRSP,4.8099,6.165,4.91,4.96,5019060.96
NASDAQ:CMCSA,21.28,34.45,26.59,25.47,554694114.15
NYSE:BSM,11.78,15.49,14.59,14.47,7467346.74
NYSE:TSLX,16.04,24.79,18.7,18.8,9572489.68
NASDAQ:PSEC,2.1098,3.125,2.25,2.29,7302936.24
NYSE:OLP,19.62,25.88,24.42,23.95,1937826.85
