ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,149.42,138.8,138.46,154918923.34
NASDAQ:VISN,9.47,20.55,11.63,11.31,91294117.39
NYSE:AD,33.71,60.82,35.49,35.54,6452079.49
NYSE:AIV,2.49,8.03,2.51,2.61,2316175.94
NYSE:SITC,2.89,12.39,2.98,3.02,2371201.97
NASDAQ:AMSC,24.87,70.4857,29.84,30.05,18358650.72
NYSE:ECO,26.23,66.79,66.34,64.1,34406219.95
NYSE:NLOP,10.945,30.365,11.51,11.57,867728.69
NYSE:ELME,1.26,17.68,1.67,1.62,907364.11
NYSE:DHT,10.83,20.62,19.35,19.8,70144130.91
NYSE:TEO,6.43,16.3399,13.03,13.2,2480023.90
NYSE:TDS,31.51,49.12,33.15,34.71,27749379.17
NYSE:BIP,30.09,44.035,38.88,38.94,23965146.93
NASDAQ:TASK,4.465,18.39,8.21,7.76,3407147.11
NYSE:INSW,42.26,102.36,99.26,99.36,45211168.48
NYSE:YPF,22.82,57.49,50.48,50.92,51880731.60
NYSE:ARI,6.43,11.24,6.9,6.94,20254278.47
NASDAQ:QFIN,8.79,32.69,9.17,11.45,42524404.46
NYSE:SAR,17.34,25.64,18.33,18.72,2360371.96
NYSE:ZIM,12.33,29.97,27.92,27.16,70038234.56
NASDAQ:PAGP,16.685,28.28,28.03,26.8,45192094.94
NYSE:LPG,23.76,52.1,49.28,49.65,25403023.45
NYSE:HESM,31.63,41.75,39.83,39.1,54337596.04
NYSE:BP,32.72,48.27,42.34,45.14,396947073.83
NYSE:ALB,71.25,221.0,135.77,134.19,256722014.31
NASDAQ:ARLP,22.2001,29.45,26.34,26.07,8098801.87
NYSE:CHCT,13.23,19.165,15.09,14.87,4970592.48
NASDAQ:ENLT,27.02,108.65,80.57,79.59,12659067.04
NYSE:BLX,38.411,63.195,54.76,53.26,9403468.74
NASDAQ:PLTK,2.09,4.42,2.3,2.35,4140433.90
NYSE:SOBO,25.015,38.94,37.28,38.41,18492922.94
NYSE:SBR,65.31,84.39,73.94,72.66,2726947.80
NYSE:EPR,48.105,64.97,59.61,61.22,41660108.60
NYSE:BBDC,7.9601,9.92,9.38,9.4,7545441.05
NYSE:TTE,57.48,94.17,86.33,90.9,138792084.92
NYSE:VET,7.1048,14.82,12.71,12.84,15779139.07
NYSE:FRO,20.04,45.17,43.75,43.56,99254153.77
NYSE:NTR,53.03,85.3599,73.06,73.12,170508433.84
NASDAQ:ISBA,31.05,58.83,38.54,39.31,2593708.39
NASDAQ:NXXT,0.2033,2.88,0.2359,0.2273,597619.69
NASDAQ:MYRG,171.51,503.565,309.39,318.0,82613429.69
AMEX:EPM,3.19,5.7,3.58,3.55,3122373.66
NYSE:IPI,22.55,50.34,37.68,38.28,7987331.64
NASDAQ:CRNC,5.85,13.738,8.41,7.95,5959534.02
NASDAQ:NBIS,63.26,299.86,218.48,220.11,5149455741.70
NYSE:HG,22.66,37.31,35.27,34.77,10362607.09
NASDAQ:CATY,44.5675,65.255,62.12,62.42,20640712.12
NYSE:LOMA,7.04,13.1999,9.67,9.32,4026474.14
NYSE:OGE,41.695,50.59,46.03,46.73,59012514.21
NYSE:CF,75.415,141.96,125.71,125.7,289443826.95
NYSE:CBL,28.035,60.3999,54.94,57.17,10194571.53
NYSE:HAFN,5.17,9.535,8.29,7.89,9971503.27
NYSE:WDS,14.27,25.1899,23.29,24.12,10762322.17
NYSE:CAPL,19.67,24.6299,23.26,24.0,1157266.13
NYSE:TEN,20.5,45.85,42.09,42.32,9551171.54
NYSE:E,34.03,58.0,53.22,57.35,21687389.19
NASDAQ:PFBC,81.5,112.26,103.42,103.58,7412826.06
NYSE:HSHP,7.37,17.06,16.3,16.02,4864062.34
NYSE:FRT,90.0315,128.21,116.92,117.25,67997062.98
NYSE:EOG,101.5936,153.67,144.5,152.19,361868288.65
NYSE:OKE,64.02,97.9,94.72,94.6,306294923.20
NASDAQ:ORKA,14.61,115.515,96.54,104.86,88879006.98
NASDAQ:LUNR,7.78,46.75,16.18,17.93,177254838.65
AMEX:PLAG,0.4924,6.81,0.7237,0.7301,3370776.58
NYSE:BSM,11.78,15.49,14.93,14.77,5639550.33
NYSE:LXU,7.71,17.215,10.44,10.69,7306315.60
NYSE:KMI,25.6,34.805,31.54,31.61,360726106.05
NASDAQ:HAS,69.5001,106.98,94.18,93.56,131431328.88
NYSE:SPH,16.53,20.8,17.57,17.61,3423563.01
NYSE:BC,58.56,90.25,77.6,81.06,51088521.94
NYSE:HCC,54.66,111.2,108.26,103.36,59106520.20
NYSE:NAT,2.96,7.195,6.76,6.99,21962884.54
NYSE:GSL,27.28,45.45,44.99,43.38,14062613.35
NYSE:ALV,99.16,132.17,122.92,121.69,64571684.45
NYSE:PFLT,6.83,10.3,7.44,7.37,5579574.76
NYSE:IVR,7.1,9.5,7.42,7.55,16826114.17
NYSE:MUR,23.805,43.34,35.95,38.28,60058847.43
NASDAQ:HRZN,3.8016,7.07,4.82,4.92,3579107.64
NASDAQ:IMPP,3.15,6.57,5.06,5.09,1964510.53
NYSE:EQNR,22.26,43.458,41.55,42.86,109290574.60
AMEX:TGB,3.115,9.72,9.68,8.69,48194632.02
NASDAQ:ORMP,2.09,5.47,5.1,4.79,1312577.28
NASDAQ:VRRM,3.4,25.4491,4.41,4.66,11944487.09
NASDAQ:ILPT,4.92,9.43,8.32,8.34,2031906.48
NYSE:UDR,32.94,42.0,37.08,37.69,106266544.10
NASDAQ:PTEN,5.1,13.08,12.26,12.18,83219669.14
NYSE:AVA,35.5,43.5,37.74,38.23,24881012.02
NYSE:PDS,53.42,103.8,90.32,89.12,9002360.69
NYSE:EARN,4.25,5.89,4.45,4.45,1472804.26
NYSE:MITT,5.93,9.27,6.66,6.71,1432699.05
NASDAQ:GOOD,10.33,13.47,12.98,12.98,4571255.24
NYSE:RLX,1.76,2.84,1.8,1.81,7245693.44
NYSE:BGSI,84.3,183.1,86.09,91.9,4938844.66
