Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:FSBC	-0.05259153991937637	45.09	2026-08-03	0.2375		-111.92677707346418	-110.5295795899827	2.9347	52.00
NYSE:BWLP	-0.05333474278450012	24.67	2026-06-12	0.465		77.58241407347995	103.7039153283413	2.3878	
NASDAQ:PAA	-0.06261812895536423	24.88	2026-07-31	0.40825	Withholding Tax: 10%	0	0	1.3252	24.82
NYSE:TU	-0.06615248322486877	10.01	2026-09-10	0.418		0.6490581748290248	11.047181059079868	0.4265	11.67
NYSE:HAFN	-0.07545224577188492	8.16	2026-06-04	0.183		15.24798187293973	19.096247656111203	0.9129	10.00
NYSE:BXSL	-0.07749228924512863	24.95	2026-09-30	0.77		0	0	1.2184	24.57
NASDAQ:ORKA	-0.07926327735185623	105.17				0	0	-1.3847	153.75
NYSE:BRSP	-0.07992793619632721	4.88	2026-06-30	0.16		-8.78683740158946	-6.161312399462456	-0.2123	6.34
NYSE:WU	-0.08295363932847977	7.34	2026-09-16	0.235		0	0	1.0219	7.09
NYSE:FSK	-0.08569628745317459	12.02	2026-09-16	0.5075		0	0	-1.2340	12.05
NYSE:CIM	-0.08982419967651367	11.64	2026-06-30	0.41		0	0	-0.1932	14.17
NASDAQ:HRZN	-0.09093418717384338	4.77	2026-09-16	0.28		0	0	0.6315	5.05
NASDAQ:SPOK	-0.10314753651618958	10.40	2026-08-19	0.3125		19.48462958226931	21.23948445486653	0.7909	14.00
NYSE:HTGC	-0.10379316657781601	17.18	2026-08-11	0.4		50.20742771597701	52.75649071067944	1.3518	19.17
NYSE:COLD	-0.10524812340736389	15.22	2026-06-30	0.23		0	0	-0.3967	16.44
NYSE:ABEV	-0.10664345324039459	2.86	2026-09-23	0.1825	ADR	5.27394056759649	6.3301698927959675	0.1990	3.34
NYSE:ET	-0.11143824458122253	21.31	2026-08-07	0.33625	Withholding Tax: 10%	0	0	1.0838	24.48
NYSE:PINE	-0.11221016198396683	19.57	2026-09-10	0.2925		-0.2587621682738851	12.748881241173482	0.3037	21.73
NYSE:RWT	-0.11233467608690262	4.80	2026-06-23	0.18		0	0	0.0742	5.91
NYSE:MNR	-0.11355004459619522	12.72	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8708	17.57
NYSE:PSBD	-0.11492908746004105	10.29	2026-09-25	0		0	0	-1.2785	11.08
NYSE:FRO	-0.1161709800362587	43.58	2026-06-12	0.7825		45.19998052621793	67.72106438987853	4.0648	44.25
NASDAQ:GBDC	-0.11632784456014633	13.25	2026-09-14	0.36		0	0	0.4421	13.62
NYSE:MSDL	-0.12076599895954132	15.52	2026-09-30	0.475		0	0	0.6161	15.71
NASDAQ:SEVN	-0.12244895100593567	7.75	2026-07-20	0.28		-2.414016085099373	-3.088057530792073	0.5183	9.55
NASDAQ:CFFN	-0.12644262611865997	8.47	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:UGP	-0.12738752365112305	6.71	2026-08-26	0.5	ADR	0	0	0.3390	6.72
NASDAQ:CGBD	-0.1288893222808838	11.40	2026-09-30	0.3875		0	0	0.5388	12.29
NASDAQ:PAGP	-0.13841351866722107	27.09	2026-07-31	0.40825		0.19760223405227598	48.721681597335056	0.9853	24.79
NYSE:ECO	-0.14165598154067993	64.86	2026-08-14	0		0	0	4.4008	75.00
NASDAQ:GLPI	-0.14412102103233337	43.86	2026-06-12	0.79		0	0	3.3299	53.52
NYSE:TTE	-0.14417976140975952	90.83	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:IVR	-0.14480604231357574	7.58	2026-08-25	0.355		0	0	0.8310	8.17
NASDAQ:FIBK	-0.14522506296634674	37.85	2026-08-04	0.47		0	0	3.4028	37.50
NYSE:ENB	-0.14590919017791748	50.73	2026-08-14	0.9575		0	0	2.0070	53.30
NASDAQ:ARCC	-0.14748014509677887	20.01	2026-09-15	0.48		19.407085795179146	20.615625779124006	1.3370	20.62
NYSE:GGB	-0.1495339423418045	4.37	2026-08-21	0.1975	ADR	0	0	0.1278	5.59
NYSE:KREF	-0.14993727207183838	7.56	2026-06-30	0.2125		-63.59490731390831	-60.854667143291884	-2.8765	7.75
NYSE:NAT	-0.15023691952228546	7.00	2026-06-10	0.155		9.45195393264546	12.037800770528783	0.2565	6.00
NYSE:MO	-0.15095509588718414	66.46	2026-06-15	1.06		0	0	3.3987	70.00
NASDAQ:KRNY	-0.15109828114509583	9.70	2026-08-12	0.11		0	0	0.5762	10.50
NYSE:BIP	-0.15119466185569763	39.12	2026-08-31	0.4425		-131.6125158178326	-41.61169992459966	0.8848	47.10
NASDAQ:BIVI	-0.1530151665210724	1.82				0	0	-2.1779	5.25
NASDAQ:CVBF	-0.15812060236930847	22.61	2026-07-09	0.2		0	0	1.1755	26.17
NASDAQ:TASK	-0.15847748517990112	7.80				0	0	2.3302	8.50
NYSE:ORC	-0.16023238003253937	6.74	2026-08-31	0.345		0	0	1.2310	7.50
NYSE:SLF	-0.16111397743225098	78.94	2026-08-26	0.92		0	0	3.2445	64.73
NYSE:UAN	-0.16464492678642273	125.95	2026-08-10	3.6175	Withholding Tax: 10%	239.4931049501901	320.83776496138677	15.1589	9.50
NYSE:PBR.A	-0.1646791249513626	17.29	2026-08-25	0.91675	ADR	32.52691503924778	57.09547923815333	5.6274	21.56
NYSE:BGS	-0.16469089686870575	3.35	2026-09-30	0.16625		0	0	-0.8227	4.20
NYSE:MPT	-0.16696421802043915	4.09	2026-09-10	0.0875		0	0	-0.0462	5.11
NYSE:AAT	-0.16705535352230072	22.83	2026-09-03	0.34		0	0	0.3331	23.50
NASDAQ:HOPE	-0.16822028160095215	13.98	2026-08-06	0.14		0	0	1.0011	15.50
NASDAQ:SWBI	-0.16866056621074677	14.04	2026-07-01	0.13		57.826444301594485	64.5524076453326	0.4122	17.25
NYSE:PNNT	-0.16983099281787872	3.72	2026-08-14	0.2		0	0	0.0867	4.75
NASDAQ:FMNB	-0.17140372097492218	15.74	2026-06-12	0.17		0	0	1.0064	17.00
NYSE:GSBD	-0.17444021999835968	9.90	2026-08-31	0.32		0	0	0.3091	8.94
NYSE:PFLT	-0.18220803141593933	7.41	2026-08-14	0.30275		0	0	0.4301	9.75
NASDAQ:MIDD	-0.18264459073543549	113.25				0	0	-11.6339	154.89
NASDAQ:UPBD	-0.18308338522911072	18.82	2026-06-16	0.39		62.53379324258898	387.6047375288636	1.5495	28.25
NYSE:DX	-0.1832667738199234	13.11	2026-08-21	0.51		0	0	1.7628	14.75
