Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DD	0.9147958755493164	148.00	2026-08-31	0.915		137.19599430025113	204.49023356876705	-0.2148	169.63
NASDAQ:GNTX	0.9146741628646851	25.13	2026-07-08	0.12	GTC: delete	0	0	1.9116	27.89
NASDAQ:VISN	0.9146409034729004	12.67			GTC: delete	45.10949278616266	66.44369436683407	0.0027	17.33
NYSE:FLO	0.914568305015564	7.62	2026-06-12	0.2475	Buy 1441 at $7.18 ~= $10,346	8.87284967829742	17.86442344183355	0.3438	9.00
NYSE:TDS	0.9144281148910522	35.68	2026-06-16	0.04		100.29105305935916	44.71993151289246	1.2436	50.50
NYSE:STC	0.9143020510673523	73.09	2026-06-15	0.395	Buy 64 at $68.85 ~= $4,406	0	0	4.6116	82.25
NYSE:WIT	0.9140874147415161	2.12	2026-07-27	2	ADR	169.15900947540246	215.4449411914784	3.5185	1.75
NYSE:KEP	0.9139611124992371	13.00			ADR	1517.2124859588328	5653.94410946929	1035.5041	16.00
NYSE:NWN	0.9137850999832153	52.41	2026-07-31	0.49125		-72.74353005408943	11.565460609543603	2.9204	57.40
NYSE:TSLX	0.9132968783378601	18.55	2026-06-15	0.4975		-19145.567490015517	-19459.72363488417	1.1317	19.70
NASDAQ:TASK	0.9130793809890747	6.45				52.616584507703166	81.38965014615084	2.8857	9.50
NYSE:AD	0.9123873114585876	37.12	2026-06-11	0	GTC: delete	20.066207611970643	54.96729141402266	8.4279	46.34
NYSE:SITC	0.909936249256134	4.61	2026-08-03	0	GTC: delete	24.35871324267188	50.80209914907818	3.3485	5.00
NYSE:AIV	0.9095849394798279	2.87	2026-06-04	0		-5.676595908596308	-3.865351613343957	3.8511	7.00
NYSE:NLOP	0.9087669253349304	12.66				47.88770698941408	67.92842066181473	-8.1514	46.00
NYSE:PNNT	0.9084399342536926	3.58	2026-07-15	0.24		-12282.559526850704	-12274.693934277084	0.2115	4.75
NASDAQ:STRS	0.908190131187439	21.14	2026-07-13	0	GTC: delete	-11.623845107136061	-9.805218383711503	2.6913	
NYSE:ELME	0.9063530564308167	1.73				0	0	-1.7349	18.00
NYSE:EIX	0.8204107284545898	80.77	2026-07-07	0.8525		-24.525767932479955	-3.1185995760056335	9.6181	76.46
NYSE:DX	0.8059651851654053	13.47	2026-07-23	0.51		0	0	1.7628	14.75
NYSE:RKT	0.8059133291244507	13.95				50.1537574351439	56.68756068947275	0.2441	19.02
NASDAQ:GAIN	0.8000925779342651	17.19	2026-08-18	0.24		22.190556767428486	40.181130253413365	4.8931	16.83
NYSE:PFLT	0.7902456521987915	7.47	2026-07-15	0.3075		7.180452935666082	12.25457362551762	0.6246	10.08
NYSE:ARI	0.7888597846031189	7.02	2026-07-16	0.25		-50.22165484388056	-49.897012440377374	0.9695	9.88
NYSE:OLP	0.7815259099006653	25.67	2026-06-25	0.45		14.530802734593026	28.373313788291167	1.1202	26.50
NASDAQ:NWBI	0.7794943451881409	16.52	2026-08-06	0.2		0	0	1.0448	15.57
NYSE:NAT	0.7682805061340332	7.04	2026-06-10	0.155		9.002649603282675	11.58380405489675	0.2565	6.00
NASDAQ:PAA	0.7654671669006348	25.73	2026-07-31	0.39875	Withholding Tax: 10%	17.221959684271813	30.731324485779652	1.6229	24.35
NYSE:DHT	0.7637500762939453	19.85	2026-05-21	0.3675		32.78289939801501	44.008378736571544	2.0584	20.20
NYSE:DOC	0.7618293762207031	23.18	2026-08-17	0.305		18.040424947123174	33.76413643587554	0.3222	22.39
NASDAQ:SEVN	0.7618098258972168	7.92	2026-07-20	0.2975		-2.588049701281133	-3.2605419965514146	0.5183	9.90
NASDAQ:SND	0.7595592737197876	4.53	2026-07-28	0		4.4677268058339905	16.117112881338507	0.5052	3.00
NYSE:HUN	0.7564544677734375	11.49	2026-06-15	0.16875		9.418375477546906	25.081049818510326	-1.8474	13.58
NYSE:ARR	0.7563380002975464	17.26	2026-08-17	0.72		-60.27724656060883	-59.85190253544028	3.0443	18.38
NYSE:HDB	0.753860592842102	25.11	2026-06-18	3.25	ADR	0	0	155.6671	33.95
NASDAQ:CGBD	0.7519727945327759	10.81	2026-06-30	0.4		85.27977007719711	85.75847895403876	0.7439	12.29
NYSE:CNA	0.7433763742446899	55.62	2026-05-18	0.465		152.99225735119737	157.8000390562662	4.9052	45.00
NYSE:SCM	0.7379468679428101	7.84	2026-07-31	0.385		28.98813142724282	10494817.97795548	0.8190	10.25
NASDAQ:FIBK	0.7361658811569214	40.43	2026-08-04	0.47		0	0	3.3384	37.88
NASDAQ:BLMN	0.7291882038116455	9.24				-2.2935895743954196	18.663880419841107	0.2539	8.70
NASDAQ:SWBI	0.7249406576156616	15.66	2026-07-01	0.13		58.27962216103311	65.01044057520001	0.4132	17.25
NYSE:EPR	0.7238474488258362	66.57	2026-07-31	0.88875		106.19852243392648	144.51675730648896	3.5518	61.50
NYSE:BCC	0.7186188697814941	80.02	2026-06-01	0.2175		147.82755032202755	179.30618151977123	3.1353	92.33
NASDAQ:TRIN	0.7076725363731384	18.44	2026-08-14	0.51		6.073774672499285	8.746382150378361	1.7137	18.03
NYSE:DLX	0.7061724662780762	26.96	2026-05-19	0.3		27.042919796214374	80.452036320536	2.2697	32.67
NYSE:BFS	0.7031177282333374	36.18	2026-07-15	0.59		-15.478810552257029	8.838928939080501	1.5011	43.50
NASDAQ:REFI	0.7007346749305725	10.36	2026-06-30	0.47		12.441160232088077	34.420124267731346	1.4455	16.38
NYSE:BWMX	0.6990913152694702	18.43	2026-08-06	2.6425		42.48206090697594	48.9386536435369	1.7140	29.28
NYSE:SSTK	0.6989856362342834	5.85	2026-06-04	0.3375		-1.8306393098596152	29.380416531981027	-0.5651	28.85
NYSE:CPA	0.6977975368499756	149.37	2026-05-29	1.635		387.65015941916835	78.57755524963399	23.6878	175.13
NYSE:CHCT	0.6977139711380005	19.34	2026-05-11	0.47625		9.866407960068086	24.470307949608802	0.2121	19.25
NYSE:BWLP	0.6965039372444153	23.62	2026-06-12	0.465		75.20443405214226	101.23555304355848	2.3878	
NYSE:ORC	0.6940257549285889	6.81	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:O	0.6934983730316162	66.66	2026-07-31	0.8085		78.60079305489354	122.61073004648586	1.2017	68.01
NYSE:GNL	0.6925749182701111	9.15	2026-07-13	0.19		6.517160573266235	18.289820005877502	-0.1950	10.17
NASDAQ:UPBD	0.6909973621368408	20.93	2026-06-16	0		62.8922195320619	387.16826421866756	1.5497	28.36
NYSE:GTY	0.6901141405105591	35.55	2026-09-24	0.48125		48.48311268005134	37.71045335699583	1.6083	35.71
NASDAQ:SLRC	0.6898269653320312	13.39	2026-06-12	0.41		36.49893789212746	37.47757057824825	1.6449	15.38
NYSE:ORI	0.689356803894043	45.20	2026-06-05	0.3025		0	0	4.6774	43.50
NYSE:TEN	0.6848118305206299	42.65	2026-07-23	0		92.18936858925004	103.5866048928828	7.0378	46.00
NYSE:BLX	0.6838350892066956	61.59	2026-08-07	0.672		0	0	7.7799	64.65
NYSE:TU	0.6833347678184509	11.54	2026-06-10	0.41725		1.4202713653015075	11.89498006335112	0.4302	16.67
NYSE:FPI	0.6792194843292236	9.94	2026-07-01	0.0675		0	0	0.5882	12.00
NASDAQ:STNE	0.6789071559906006	11.85				120.35583544219024	133.3049043117306	2.8610	16.04
NASDAQ:DMLP	0.6766886115074158	28.73	2026-08-03	0.63525	Withholding Tax: 10%	49.28744698339912	64.36148748273	1.4267	
NYSE:UVV	0.6722438931465149	55.49	2026-07-13	0.82		205.22649535211036	228.4717007540377	1.3094	74.00
NYSE:VZ	0.6708154678344727	48.76	2026-07-10	0.69875		30.73505201200938	76.5460929374419	3.8730	51.56
NYSE:IIPR	0.6704829335212708	63.97	2026-06-30	1.9		109.03383820767121	133.78815392051797	4.1379	63.25
NASDAQ:PANL	0.6694929599761963	7.92	2026-06-01	0.05		2.4784161949993995	9.096993385104186	0.5296	10.85
NYSE:DOW	0.6692415475845337	31.71	2026-05-29	0.35		26.76388952698477	76.39975695865516	-1.6682	35.69
NYSE:LADR	0.6625372171401978	10.06	2026-06-30	0.23		-11.542560732119172	-8.826872951180937	0.4118	12.14
NASDAQ:CMCSA	0.6596149802207947	25.09	2026-10-07	0.33		96.19713528323331	165.20896095347672	3.1646	30.09
NASDAQ:GLAD	0.6587724685668945	19.80	2026-08-18	0.4725		39.929212173029754	41.70003646969619	1.9451	22.00
NASDAQ:SIGA	0.6577856540679932	3.45				23.234986811366387	23.309619025387583	0.2825	17.53
NASDAQ:AMSF	0.6572459936141968	30.47	2026-09-11	0.4		0	0	2.5118	35.67
NYSE:PGR	0.6536638736724854	222.04	2026-07-02	0.05		0	0	20.1152	230.24
NYSE:PMT	0.6530185341835022	9.82	2026-07-09	0		0	0	1.9068	11.89
NYSE:MO	0.6489741802215576	72.44	2026-06-15	0		0	0	3.3987	70.64
NYSE:AFG	0.6479560732841492	147.49	2026-07-15	0.86		0	0	10.5794	147.17
