ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NLOP,10.945,34.24,11.57,11.7,1557996.81
NYSE:AIV,2.59,8.25,2.66,2.69,1977734.24
NYSE:AD,33.71,79.165,35.24,34.84,5145899.49
NASDAQ:VISN,9.47,20.55,10.94,11.74,98246948.44
NYSE:DD,33.335,149.42,142.47,137.0,318197317.53
NYSE:SITC,2.89,12.39,3.15,4.28,3520939.39
NYSE:NAT,2.78,6.73,6.46,6.53,20181377.21
NYSE:BDN,2.47,4.625,3.22,3.04,8172502.96
NYSE:BXMT,13.73,20.665,14.15,14.54,49547458.77
NYSE:ELME,1.26,17.68,1.62,1.61,1467698.41
NASDAQ:IEP,7.08,9.52,7.455,7.79,7573195.06
NASDAQ:REFI,9.69,14.57,10.27,9.76,1636583.42
NASDAQ:XRX,1.19,4.42,3.24,2.95,19881908.04
NASDAQ:OXSQ,1.05,2.42,1.49,1.55,2513870.67
NYSE:SAR,17.34,25.64,20.01,19.1,2716285.96
NYSE:BCH,28.26,46.77,41.42,41.35,13390081.69
NYSE:NTST,17.02,22.47,20.69,21.45,23196121.57
NASDAQ:TASK,4.465,18.39,7.3,6.07,7527069.04
NYSE:MNR,10.46,15.0196,12.96,13.64,3194319.65
NASDAQ:SIGA,3.01,9.62,3.05,3.27,3033850.19
NYSE:PINE,13.1,21.99,19.98,20.18,3345935.13
NYSE:BGS,3.42,6.3799,3.52,3.53,8353626.60
NASDAQ:SEVN,7.365,11.15,7.69,7.54,1373043.71
NYSE:KREF,5.25,9.982999999999999,7.76,6.96,7352933.12
NYSE:GNL,7.39,10.035,9.23,8.72,19816874.45
NYSE:MSDL,13.66,18.17,15.43,14.61,8542405.60
NASDAQ:CCAP,10.64,16.035,11.77,10.93,2169735.31
NASDAQ:PSEC,2.1098,3.125,2.33,2.13,10573267.12
NASDAQ:TFSL,12.535,19.49,17.59,18.41,22676252.55
NYSE:BP,32.72,48.27,41.63,45.22,384723369.67
NASDAQ:PAA,15.685,25.03,22.81,24.57,71283403.39
NYSE:CHCT,13.23,19.165,15.85,18.31,6832142.60
NYSE:FRO,18.26,43.1,39.74,39.37,74125491.74
NASDAQ:SPOK,9.95,18.79,11.52,10.9,1870497.08
NYSE:LADR,9.38,11.92,9.76,9.56,14599455.53
NYSE:PFLT,6.83,10.6,7.52,6.94,7469240.42
NYSE:TTE,57.48,94.17,85.83,87.86,108316379.59
NYSE:UAN,84.13,139.5,126.57,128.99,6587126.16
NYSE:WFG,57.34,76.99,72.14,64.85,16945174.90
NYSE:BXP,49.72,79.33,69.71,70.12,119854833.36
NYSE:LDI,0.9265,5.05,0.9518,0.9812,3049389.55
NASDAQ:ADAM,6.445,9.915,9.82,9.07,8847622.79
NYSE:BRSP,4.85,6.165,5.12,5.01,9220431.49
NASDAQ:CFFN,5.825,9.26,8.88,8.84,8755393.89
NYSE:FLNG,24.0,33.4,30.84,31.21,7573494.66
NASDAQ:TCPC,3.08,7.28,4.11,3.25,3401904.84
NYSE:TU,9.2,16.72,9.72,9.56,128556751.46
NYSE:TK,7.34,14.38,11.32,11.65,5677108.52
NYSE:BXSL,22.47,30.69,24.54,23.1,42550939.90
NYSE:TWO,8.78,14.17,12.12,12.09,51172301.09
NYSE:GSBD,8.355,11.62,9.75,8.61,9113957.30
NYSE:WU,6.27,10.3507,7.08,6.36,123270590.48
NYSE:UWMC,0.9303,7.14,1.28,1.82,39609444.99
NYSE:PMT,9.045,13.81,9.65,9.43,13336371.40
NYSE:MFA,8.8,10.565,9.23,9.11,15418501.57
NYSE:CIM,11.46,14.88,11.97,12.48,10520723.75
NYSE:FSK,9.72,18.25,12.44,10.57,35594843.35
NASDAQ:STNE,9.4525,19.95,10.6,11.375,33651594.31
NYSE:BWLP,11.72,22.921999999999997,21.75,22.56,6370570.39
NYSE:ACCO,2.8111,4.5584,4.41,4.22,3028505.61
NYSE:DX,11.825,14.9305,12.95,12.71,68390514.37
NYSE:ARR,13.98,19.31,16.68,16.47,50748825.84
NYSE:AMBP,3.29,5.4299,5.04,4.73,18559324.10
NYSE:SCM,6.83,15.04,8.41,7.5,2154772.13
NYSE:OLP,19.62,25.88,24.16,24.31,2466443.65
NYSE:HTGC,13.7001,19.67,17.25,16.42,27941510.43
NASDAQ:UPBD,15.82,28.025,19.83,19.39,27759673.55
NYSE:TEO,6.43,16.3399,13.83,14.0,2897894.94
NASDAQ:CGBD,9.945,14.035,11.02,9.99,5128018.21
NASDAQ:FIBK,28.64,40.6,37.53,38.02,49513828.74
NYSE:BBDC,7.9601,9.92,9.22,8.25,6272622.91
NYSE:BIP,29.63,44.035,39.04,41.76,51429302.05
NASDAQ:TRIN,14.13,18.245,18.05,17.55,22175943.79
NYSE:SSTK,5.1721,29.5,5.96,5.4,7610146.58
NYSE:APAM,33.96,48.46,42.55,39.24,41302204.28
NYSE:MPT,3.95,6.47,4.7,4.63,22203006.38
NYSE:ORI,36.65,46.76,43.03,43.21,56496661.11
NYSE:BSM,11.78,15.49,14.1,14.95,7504578.68
NYSE:PNNT,3.19,7.53,3.69,3.29,1820335.58
NYSE:MDV,13.8,18.9551,18.13,17.32,786406.64
NASDAQ:MFIC,9.28,13.34,9.76,9.56,7039336.72
NYSE:EPR,48.105,64.97,62.2,62.07,49799306.49
NYSE:KRP,11.31,15.8,14.98,14.97,13043900.61
NYSE:CMTG,1.655,3.99,1.94,1.77,1612769.38
NYSE:IIPR,44.58,65.38,59.16,58.81,19905295.74
NYSE:TRTX,7.565,9.85,8.05,7.97,7953344.89
NYSE:OMF,45.7811,71.93,64.95,62.58,68526284.69
NYSE:ING,23.625,36.235,35.68,34.93,98690547.72
NYSE:BNS,55.92,90.47,88.85,87.77,179288786.19
NASDAQ:DMLP,20.85,28.95,26.08,27.61,7169588.14
NYSE:KBDC,13.06,15.87,14.12,13.3,4800061.97
NYSE:BWMX,12.335,19.79,16.72,17.02,2046013.47
NYSE:ARI,6.43,11.24,6.76,6.62,21020042.97
NYSE:IVR,7.1,9.5,7.48,7.41,20415332.37
NYSE:ACRE,4.11,5.89,4.87,4.26,3009545.80
NYSE:PEB,9.295,19.93,18.18,19.1,46799719.37
