ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,149.42,137.98,139.68,156079676.94
NASDAQ:VISN,9.47,20.55,11.05,11.2,89210928.75
NYSE:AD,33.71,60.82,35.66,35.29,6282340.24
NYSE:SITC,2.89,12.39,3.03,3.03,2366066.10
NYSE:AIV,2.52,8.03,2.53,2.63,2263204.99
NASDAQ:AMSC,24.87,70.4857,29.49,31.16,18403756.82
NYSE:DHT,10.83,20.62,18.32,19.99,69818518.14
NYSE:ZIM,12.33,29.97,27.64,27.41,78258625.24
NYSE:NLOP,10.945,30.365,11.53,11.46,913399.79
NYSE:ELME,1.26,17.68,1.67,1.62,884923.08
NYSE:TDS,31.51,49.12,33.28,34.67,29703895.62
NYSE:SAR,17.34,25.64,18.42,18.8,2288078.90
NYSE:ARI,6.43,11.24,6.81,6.9,20528094.88
NYSE:TTE,57.48,94.17,87.13,90.07,132832754.83
NYSE:BIP,30.09,44.035,38.85,39.42,24253630.55
NYSE:CAPL,19.67,24.6299,23.29,23.72,1368530.94
NASDAQ:PAGP,16.685,28.15,28.13,26.095,45892289.79
NYSE:HESM,31.63,41.75,40.08,39.75,53943859.65
NASDAQ:TASK,4.465,18.39,7.75,8.08,3745973.55
NYSE:CHCT,13.23,19.165,14.94,14.79,4887469.88
NYSE:YPF,22.82,57.49,50.27,50.06,52358303.14
NYSE:NAT,2.96,7.195,6.52,7.02,18572790.28
AMEX:EPM,3.19,5.7,3.42,3.34,3056851.38
NYSE:KMI,25.6,34.805,32.02,32.08,386779249.29
NYSE:IRS,10.87,19.14,15.04,14.74,1795091.73
NYSE:INSW,42.26,102.36,93.67,99.71,43711126.22
NYSE:OGE,41.695,50.59,46.55,46.93,57957199.92
AMEX:SDEV,0.4342,19.95,0.97,1.0,2167114.04
NYSE:ECO,26.09,66.25,62.28,64.24,34379009.86
NASDAQ:NEGG,12.5001,96.29,18.01,18.5,901672.87
NYSE:CBL,28.035,60.3999,55.1,57.0,10171691.26
NASDAQ:PLTK,2.09,4.42,2.41,2.35,4190368.85
NYSE:OKE,64.02,97.9,94.9,96.01,314408929.82
