Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:NLOP	0.8007173538208008	12.25				0	0	-2.6472	46.00
NASDAQ:VISN	0.7703200578689575	12.31	2026-08-28	0	GTC: delete; exDate: 2026-08-17 amount: 7010.00	0	0	-0.1379	14.67
NYSE:DD	0.7305991053581238	152.78	2026-08-31	0.7575	GTC: delete	0	0	-0.6516	170.00
NYSE:SITC	0.7273933291435242	3.11	2026-08-03	0	GTC: delete	0	0	2.4623	3.50
NYSE:AIV	0.7199263572692871	2.74	2026-06-04	0	GTC: delete	-3.421487388740653	-1.5596070191350127	3.8145	7.00
NYSE:AD	0.6433002948760986	37.33	2026-06-11	2.75	GTC: delete	0	0	7.8425	46.33
NASDAQ:IEP	0.44277387857437134	7.33	2026-08-17	0.5	Buy 1497 at $7.12 ~= $10,659; Withholding Tax: 10%	0	0	-0.2279	12.00
NYSE:SAR	0.24226181209087372	19.63	2026-09-03	0.75		87.15039093569693	2971.4163297290775	1.0420	21.20
NYSE:TK	0.2341015487909317	13.26	2026-05-26	0		0	0	3.2790	5.00
NYSE:ARR	0.16808871924877167	16.83	2026-08-17	0.72		-59.63968809258714	-59.21195285956154	3.0443	18.38
NYSE:DHT	0.14162097871303558	19.28	2026-08-17	0.6125		0	0	1.7080	20.52
NASDAQ:OXSQ	0.12489516288042068	1.46	2026-08-17	0.105		0	0	-0.3762	1.75
NASDAQ:TRIN	0.12225502729415894	18.45	2026-08-14	0.51		0	0	1.1894	18.50
NASDAQ:ARCC	0.11760777980089188	20.27	2026-09-15	0.48		19.41284955621241	20.624681882083298	1.3370	20.62
NASDAQ:REFI	0.11212492734193802	10.61	2026-06-30	0.47		0	0	0.8560	15.12
NYSE:BWMX	0.10909264534711838	16.77	2026-08-06	2.69		42.24435627654052	48.74115301846698	1.7140	29.60
NASDAQ:SIGA	0.1043384000658989	3.05				0	0	-0.2118	17.53
NYSE:FRO	0.10040821135044098	43.29	2026-06-12	0.7825		42.800629531714705	65.39968954894245	4.0648	44.25
NASDAQ:NWBI	0.09449648857116699	16.10	2026-08-06	0.2		0	0	1.0448	16.57
NYSE:ZIM	0.05941014736890793	29.85				81.42184465805978	185.09670482184475	0.8123	24.30
NYSE:PNNT	0.04561478644609451	3.76	2026-08-14	0.24	GTC: $7.51	0	0	0.0867	4.75
NASDAQ:CGBD	0.029275456443428993	11.54	2026-09-30	0.4		0	0	0.5388	12.29
NYSE:CHT	0.027743540704250336	43.57	2026-07-09	1.3	ADR	58.89943789282957	86.99884217597524	13.2435	48.08
NYSE:FSK	0.02575155347585678	12.50	2026-09-16	0.5075		0	0	-1.2340	11.90
NYSE:MNR	0.02412916161119938	13.09	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8716	17.71
NYSE:TSLX	0.02027556300163269	19.08	2026-09-15	0.4725		0	0	0.5108	19.68
NASDAQ:ADAM	0.018912730738520622	10.31	2026-09-22	0.24		-106.70727354683031	-103.61037386134329	2.1181	11.96
NYSE:TWO	0.017531875520944595	12.23	2026-07-31	0.34		-13.034005734443856	-13.153026896378952	-0.2062	11.90
NYSE:BBDC	0.00950759369879961	9.59	2026-09-02	0.26		0	0	0.6569	9.88
