Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:PSEC	0.2499011904001236	2.39	2026-08-27	0.135		3.7746305130254636	4.209006354165158	-0.0754	2.00
NYSE:NTST	0.24622434377670288	21.61	2026-09-01	0.2175		16.746217221880027	29.51277081802788	0.1370	23.18
NYSE:GNL	0.24536985158920288	9.44	2026-07-13	0.19		0	0	-0.0807	10.17
NASDAQ:TRIN	0.24482771754264832	18.50	2026-08-14	0.51		0	0	1.2530	18.50
NYSE:PNNT	0.24402852356433868	3.81	2026-08-14	0.24	GTC: $7.61	-12282.220609979286	-12274.377514906259	0.2115	4.75
NYSE:BGS	0.24348098039627075	3.60	2026-09-30	0.19		-9.094044333227112	7.653107860523527	-0.9442	4.80
NYSE:UWMC	0.23694083094596863	1.35	2026-06-18	0.1		0	0	0.1281	3.41
NYSE:FRO	0.23167061805725098	41.19	2026-06-12	0.7825		41.14996777087786	63.51674175418176	4.0648	44.25
NYSE:MSDL	0.23152470588684082	15.99	2026-06-30	0.4875		0	0	0.6161	15.68
NYSE:BP	0.21323366463184357	42.89	2026-08-14	0.084	ADR	0	0	0.6114	47.60
NASDAQ:TFSL	0.21270568668842316	18.24	2026-06-10	0.2825		0	0	0.3639	19.00
NASDAQ:SPOK	0.20893554389476776	11.79	2026-08-19	0.3125		20.654839678837096	22.40340557221416	0.7909	14.00
NYSE:UAN	0.20007997751235962	132.38	2026-08-10	3.6175	Withholding Tax: 10%	239.49163135745934	320.53916733305925	15.1589	9.50
NASDAQ:PAA	0.19700132310390472	23.83	2026-07-31	0.1995	Withholding Tax: 10%	0	0	1.3252	24.47
NYSE:PFLT	0.19147877395153046	7.71	2026-08-14	0.3075		7.688352560270094	12.748658207224421	0.6246	10.08
NASDAQ:ADAM	0.19130781292915344	10.13	2026-06-23	0.24		-107.07488230215482	-103.99605217835213	2.1181	11.96
NASDAQ:TASK	0.1817120909690857	7.95				0	0	2.3302	8.33
NASDAQ:CFFN	0.18125919997692108	9.14	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:HTGC	0.16744644939899445	17.71	2026-08-11	0.4		50.12145165978284	52.65918734322401	1.3518	19.17
NYSE:TWO	0.16302479803562164	12.36	2026-07-31	0.34		-13.263769268185161	-13.382229680211347	-0.2062	11.90
NYSE:LADR	0.15703269839286804	10.02	2026-06-30	0.23		-11.364118652274716	-8.653529559506488	0.4118	12.00
NYSE:DHT	0.1555890142917633	19.20	2026-05-21	0.6125		0	0	1.7101	20.20
NYSE:BXSL	0.15552300214767456	25.07	2026-09-30	0.77		0	0	1.2184	24.55
NYSE:WFG	0.15381167829036713	73.67	2026-06-25	0.32		139.77394631839093	255.14420832420515	-15.2518	84.83
NYSE:GSBD	0.15355348587036133	10.02	2026-06-30	0		0	0	0.3091	8.75
NYSE:BXP	0.15288545191287994	71.42	2026-06-30	0.7		0	0	1.8596	74.30
NYSE:AMBP	0.15209491550922394	5.14	2026-09-10	0.1		8.38377196762959	16.159445886687735	0.0686	5.15
NYSE:BRSP	0.1513371467590332	5.27	2026-06-30	0.16		-8.609394973691327	-5.993073614826777	-0.2123	6.38
NASDAQ:STNE	0.1423472911119461	11.33				118.99553411401806	131.9003564901943	2.8610	15.97
NYSE:MNR	0.13842269778251648	13.44	2026-05-21	0	Withholding Tax: 10%	0	0	0.8716	18.00
NYSE:SCM	0.1369946300983429	8.80	2026-08-31	0.385		29.73317322427573	10450111.510236796	0.8190	10.25
NYSE:TK	0.13193108141422272	11.59	2026-05-26	0		0	0	3.3046	5.00
NYSE:TEO	0.1318756639957428	14.30			ADR	53.395194271374905	195.5513030356024	1.9857	15.48
NYSE:TU	0.12455862015485764	10.17	2026-09-10	0.418		0.4336251652792439	10.803395387344	0.4265	11.67
NASDAQ:FIBK	0.12398593872785568	38.49	2026-08-04	0.47		0	0	3.4028	37.75
NYSE:LDI	0.12250793725252151	1.01				0	0	-0.2799	1.25
NYSE:MFA	0.12250225245952606	9.47	2026-06-30	0.36	GTC: $18.92	0	0	1.0035	14.00
NASDAQ:TCPC	0.1196679025888443	4.24	2026-06-16	0		0	0	-1.3137	4.17
NYSE:BIP	0.11896578967571259	40.38	2026-08-31	0.4425		-131.57198397401646	-41.90866933413502	0.8848	46.64
NYSE:ACCO	0.11700189113616943	4.51	2026-08-21	0.075		11.284788270942961	21.41030897240585	0.6370	8.00
NYSE:PMT	0.11690456420183182	9.92	2026-07-09	0.4		0	0	1.9068	11.61
NYSE:BBDC	0.11406721919775009	9.47	2026-09-02	0.21		0	0	0.6569	9.62
NYSE:WU	0.11393626779317856	7.34	2026-09-16	0.235		0	0	1.0219	7.16
NYSE:BWLP	0.11359107494354248	22.35	2026-06-12	0.465		74.17799389939061	100.11936575324171	2.3878	
NYSE:FSK	0.11299846321344376	12.77	2026-09-16	0.64		0	0	-1.2340	11.50
NYSE:SSTK	0.1125829666852951	6.36	2026-06-04	0.345		18.970594798554547	12.715238566103588	-5.6006	28.85
NYSE:OLP	0.11228936165571213	24.83	2026-06-25	0.45		0	0	0.7337	26.50
NYSE:ORI	0.1091093048453331	44.16	2026-06-05	0.3025		0	0	4.7185	43.50
NASDAQ:MFIC	0.10621637850999832	10.12	2026-09-08	0.38		0	0	-0.1475	11.06
NYSE:ARR	0.10269983112812042	17.19	2026-08-17	0.72		-60.264535072566034	-59.84037725936612	3.0443	18.38
NYSE:BWMX	0.10256174206733704	17.21	2026-08-06	2.69		42.017686900228625	48.45438756202643	1.7140	29.65
NYSE:MDV	0.10214338451623917	18.54	2026-08-03	0.2945		0	0	0.2106	18.67
NASDAQ:RMR	0.10031629353761673	19.87	2026-07-20	0		0	0	1.0330	20.75
NYSE:BAP	0.10000315308570862	403.15	2026-05-18	12.5		340.8646018321189	266.0093432180066	40.0433	404.56
NYSE:DX	0.09990360587835312	13.28	2026-07-23	0.51		0	0	1.7576	14.75
NYSE:APAM	0.09827808290719986	44.60	2026-08-17	0.865		0	0	4.2331	38.25
NASDAQ:NWBI	0.09668046981096268	15.92	2026-08-06	0.2		0	0	1.0448	16.57
NYSE:MPT	0.09096582978963852	4.81	2026-06-18	0.085		-5.246157791633574	-3.789749054456423	-0.2110	5.71
NYSE:BSM	0.0819806158542633	14.40	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8340	16.00
NYSE:OMF	0.07936552166938782	66.32	2026-08-10	1.0475		310.40488659331334	316.15392410830896	6.7889	69.57
NYSE:BLX	0.07625218480825424	58.18	2026-08-07	0.672		0	0	7.7799	64.65
NYSE:CIM	0.07556331902742386	12.37	2026-06-30	0.41		0	0	-0.1930	14.50
NASDAQ:DMLP	0.06940913945436478	26.67	2026-08-03	0	Withholding Tax: 10%	0	0	1.1800	
NASDAQ:SFNC	0.06105824187397957	24.09	2026-06-15	0.21375		0	0	-2.4183	25.00
NYSE:PEB	0.058150243014097214	18.93	2026-06-30	0.01		29.514146119391956	53.44807950431701	-0.4390	18.62
NYSE:ING	0.05755222588777542	36.38	2026-08-10	0.284	ADR	0	0	1.9430	33.83
NYSE:EPR	0.05665028095245361	63.32	2026-07-31	0.9		63.04651938935612	92.88656560913478	3.4365	63.35
NYSE:TRTX	0.054391682147979736	8.29	2026-06-26	0.24		-24.174851368066065	-22.378265401548344	0.7508	9.92
NYSE:BNS	0.04186492785811424	90.42	2026-07-07	1.1		-121.37102162258047	-104.91467729445992	6.2150	87.05
NYSE:ARI	0.041094761341810226	6.90	2026-07-16	0.25		0	0	0.8111	8.00
NYSE:CMTG	0.033436667174100876	1.99				-9.329457806197405	-14.689208986386788	-3.8166	2.22
NASDAQ:HBNC	0.03335012495517731	20.91	2026-07-02	0.16		-50.91672595623416	-47.86575865930898	-2.8183	22.90
NASDAQ:UPBD	0.029385704547166824	20.23	2026-06-16	0.39		63.094418940365415	386.5241979225605	1.5495	28.25
NYSE:KBDC	0.029328854754567146	14.43	2026-06-30	0		31.18549348763945	981.6992328614018	1.3373	15.20
NYSE:TDS	0.02909497357904911	35.83	2026-06-16	0.04		0	0	1.1307	50.50
NASDAQ:GBDC	0.02760181948542595	13.47	2026-09-14	0.36		0	0	0.4421	13.67
NYSE:GRNT	0.02473343349993229	5.08	2026-05-29	0.11		0	0	-0.4365	7.60
NYSE:MPLX	0.023645266890525818	60.50	2026-08-07	0.53825	Withholding Tax: 10%	0	0	3.6001	61.46
