Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:EPD	0.07647375762462616	38.85	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0587	41.20
NASDAQ:CMCSA	0.07428646087646484	25.67	2026-10-07	0.33		97.26754425508526	166.04466086409585	3.1646	30.08
NYSE:NXDT	0.07382546365261078	4.84	2026-09-15	0.15		0.16023085580553822	1.3125173083354882	-2.1876	
NYSE:LNC	0.07255610823631287	47.00	2026-07-10	0.45		-2037.5246733266317	-2037.1332900900047	10.6975	46.42
NASDAQ:UPBD	0.07059954106807709	20.00	2026-06-16	0.39		63.094418940365415	386.5241979225605	1.5495	28.25
NASDAQ:AMSF	0.06964566558599472	29.62	2026-09-11	0.4		0	0	2.5346	35.67
NYSE:LADR	0.06834021955728531	9.93	2026-06-30	0.23		-11.364118652274716	-8.653529559506488	0.4118	12.00
NYSE:UWMC	0.06598083674907684	1.46	2026-06-18	0.1		0	0	0.1281	3.41
NASDAQ:STNE	0.06545475125312805	10.81				118.99553411401806	131.9003564901943	2.8610	15.97
NYSE:TTE	0.05809551104903221	89.47	2026-09-30	1.013	ADR	0	0	7.9880	95.00
NYSE:INVH	0.053621258586645126	30.66	2026-06-25	0.2975		38.72732279757732	38.95457150323702	1.1121	33.43
NYSE:BGS	0.051998287439346313	3.54	2026-09-30	0.19		-9.094044333227112	7.653107860523527	-0.9442	4.80
NASDAQ:GBDC	0.05176110193133354	13.37	2026-09-14	0.36		0	0	0.4421	13.67
