ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NLOP,10.945,30.69,11.48,11.5,1348446.89
NASDAQ:VISN,9.47,20.55,11.38,11.7,115687421.76
NYSE:DD,33.335,149.42,138.81,144.49,192944438.04
NYSE:SITC,2.89,12.39,3.03,2.96,3018987.51
NYSE:AIV,2.59,8.03,2.62,2.59,2302752.85
NYSE:AD,33.71,77.13,35.05,34.85,4816655.12
NASDAQ:IEP,6.79,9.32,6.83,7.58,13698241.95
NYSE:SAR,17.34,25.64,18.69,19.58,2499850.85
NYSE:TK,7.38,14.38,12.97,11.3,5877747.30
NYSE:ARR,13.98,19.31,16.38,16.67,62545618.41
NYSE:DHT,10.695,20.55,19.31,18.2,61018703.67
NASDAQ:OXSQ,1.05,2.3324,1.44,1.44,3091318.44
NASDAQ:TRIN,14.13,18.565,18.15,18.19,22545208.48
NASDAQ:ARCC,17.4,22.62,19.67,19.97,83344608.21
NASDAQ:REFI,9.69,14.57,10.37,10.23,1891444.77
NYSE:BWMX,12.335,19.79,16.19,16.3,1496465.98
NASDAQ:SIGA,2.83,9.45,2.99,2.88,1785466.26
NYSE:FRO,18.43,43.89,43.5,38.14,73374077.04
NASDAQ:NWBI,11.25,16.16,15.64,15.63,11939531.97
NYSE:ZIM,12.33,29.97,28.49,24.53,65190488.16
NYSE:PNNT,3.19,7.29,3.67,3.74,2201143.22
NASDAQ:CGBD,9.945,14.035,11.21,11.17,7095439.94
NYSE:CHT,39.28,46.48,42.9,42.39,7339550.51
NYSE:FSK,9.72,18.25,11.91,12.25,30733098.55
NYSE:MNR,10.46,15.0196,12.6,13.15,4978045.28
NYSE:TSLX,16.04,24.79,18.54,18.76,10179874.03
NASDAQ:ADAM,6.445,10.36,10.08,10.23,8113430.32
NYSE:TWO,8.78,14.17,11.99,11.99,35756270.97
NYSE:BBDC,7.9601,9.92,9.39,9.31,9195855.18
NYSE:GSBD,8.355,11.53,9.8,9.7,10352058.94
NYSE:PMT,9.045,13.81,9.43,9.45,10797943.49
NYSE:NAT,2.82,6.94,6.93,6.17,15053668.19
NYSE:UAN,84.13,139.5,121.11,120.17,7910267.52
NYSE:ECO,25.47,65.8683,62.03,60.74,42026445.36
NYSE:BGS,3.35,6.3799,3.45,3.41,9519072.57
NYSE:HTGC,13.7001,19.62,16.65,16.67,29496562.86
NASDAQ:SPOK,9.95,18.6224,10.97,11.44,2017045.18
NYSE:EBF,16.3,22.6,22.53,22.13,3088942.04
NYSE:BRSP,4.8099,6.165,4.85,4.95,5493489.75
NASDAQ:PSEC,2.1098,3.125,2.25,2.28,7345627.47
NYSE:FLNG,24.0,33.4,31.1,29.15,8756081.64
NYSE:BDN,2.47,4.625,2.98,3.1,5476019.76
NYSE:MSDL,13.66,18.17,15.37,15.35,7408906.83
NYSE:CIM,11.46,14.88,11.73,11.9,10546240.98
NYSE:RWT,4.19,6.97,4.73,4.68,7462150.29
NASDAQ:DMLP,20.85,28.95,28.05,27.18,3991069.08
NYSE:APAM,33.96,47.57,41.67,43.32,35971308.31
NYSE:KRP,11.31,15.8,14.91,15.24,17968125.43
NYSE:PFLT,6.83,10.3,7.32,7.49,7825704.65
NYSE:BNL,16.6,23.1,20.78,20.65,61164624.59
NYSE:EIX,52.0,81.62,73.69,69.89,250425293.05
NASDAQ:AMSF,26.32,47.86,26.53,28.02,13540604.80
NYSE:TTE,57.48,94.17,89.29,87.95,101884610.58
NASDAQ:OCFC,16.92,20.61,19.56,19.08,18657378.44
NYSE:BWLP,11.72,23.33,23.07,21.28,5808794.63
NASDAQ:CMCSA,21.28,34.45,26.2,25.65,564862204.51
NYSE:BSM,11.78,15.49,14.59,14.18,8265636.86
NYSE:MFA,8.8,10.565,9.0,9.18,12774898.80
NYSE:TRTX,7.565,9.85,7.9,8.0,6782382.57
NYSE:IVR,7.1,9.5,7.47,7.45,15617012.85
NASDAQ:FIBK,29.1,40.6,38.46,38.02,35331601.01
NYSE:SSTK,5.1721,29.5,5.37,5.41,6107596.63
NASDAQ:CFFN,5.968999999999999,9.26,8.64,8.81,6614894.44
NASDAQ:MFIC,9.28,13.34,9.66,9.76,7300875.54
NASDAQ:CSWC,19.37,25.37,24.59,25.05,16569981.93
NASDAQ:TASK,4.465,18.39,7.38,6.9,6356886.27
NASDAQ:TRMD,19.3,35.33,30.2,28.63,13835410.51
NYSE:EFC,11.275,14.12,13.61,13.6,15272609.99
NYSE:NLY,20.0,24.52,23.4,23.14,141206029.41
NASDAQ:PAA,15.685,25.03,24.19,23.15,60556415.62
NYSE:TEN,19.85,45.85,42.03,38.23,8365406.24
NYSE:GRNT,4.18,6.145,5.22,5.18,4105942.10
NYSE:WES,36.9,50.07,49.8,48.12,45586824.80
NYSE:CION,5.83,10.93,7.32,7.47,5600625.48
NYSE:FLO,6.8,16.07,7.38,7.16,33997935.12
NYSE:KREF,5.25,9.982999999999999,7.28,7.57,6318106.35
NYSE:F,11.11,17.78,13.93,13.98,530535509.94
NASDAQ:GBDC,11.77,14.925,13.07,13.18,16352438.47
NYSE:TU,9.2,16.72,9.67,9.64,71781575.29
NYSE:NWG,13.56,19.42,18.74,19.05,51142106.79
NASDAQ:FHB,22.645,30.58,27.22,27.47,42749833.15
NYSE:EPD,30.01,40.165,38.64,37.86,118838172.77
NASDAQ:FSBC,29.475,50.26,46.57,46.92,6784685.60
NASDAQ:CCAP,10.64,16.035,10.82,11.44,2572809.14
NASDAQ:HOPE,9.8,14.594000000000001,14.24,14.24,13093286.95
NYSE:CNA,41.53,55.71,50.33,50.87,19417593.10
NASDAQ:FMNB,12.12,16.458,16.02,16.06,6088901.69
NASDAQ:SEVN,7.365,11.15,7.63,7.58,1044957.16
NYSE:ORC,6.31,8.4,6.67,6.57,23281609.65
