date,symbol,amount
2026-08-28,NYSE:DD,0.35
2026-08-31,NYSE:DD,0.6
2026-08-28,NASDAQ:VISN,5
2026-09-15,NYSE:TDS,0.04
2026-08-31,NYSE:BIP,0.455
2026-09-10,NYSE:INSW,5.05
2026-09-09,NASDAQ:QFIN,0.46
2026-09-03,NYSE:SAR,0.25
2026-10-06,NYSE:SAR,0.25
2026-11-05,NYSE:SAR,0.25
2026-12-03,NYSE:SAR,0.25
2026-09-11,NYSE:ALB,0.41
2026-09-29,NYSE:SOBO,0.5
2026-09-15,NYSE:SBR,0.33168
2026-08-31,NYSE:EPR,0.31
2026-09-30,NYSE:EPR,0.31
2026-09-02,NYSE:BBDC,0.26
2026-09-30,NYSE:TTE,1.038892
2026-09-15,NYSE:VET,0.097
2026-09-18,NYSE:FRO,3.41
2026-09-29,NYSE:NTR,0.55
2026-09-28,NASDAQ:ISBA,0.28
2026-09-21,AMEX:EPM,0.12
2026-08-28,NASDAQ:CATY,0.38
2026-10-05,NYSE:OGE,0.42875
2026-09-15,NYSE:CBL,0.625
2026-09-08,NYSE:HAFN,0.5003
2026-09-04,NYSE:WDS,0.57
2026-09-22,NYSE:E,0.627588
2026-10-05,NASDAQ:PFBC,0.8
2026-10-01,NYSE:FRT,1.16
2026-10-16,NYSE:EOG,1.02
2026-09-10,NYSE:NAT,0.27
2026-08-28,NYSE:ALV,0.87
2026-09-15,NYSE:PFLT,0.0833
2026-09-28,NYSE:IVR,0.12
2026-09-16,NASDAQ:HRZN,0.09
2026-11-16,NYSE:EQNR,0.39
2026-09-15,NYSE:UDR,0.145
2026-09-01,NASDAQ:PTEN,0.1
2026-08-31,NYSE:EARN,0.08
2026-09-30,NYSE:EARN,0.08
2026-09-30,NYSE:MITT,0.24
2026-09-21,NASDAQ:GOOD,0.1
2026-09-30,NYSE:BGSI,0.111486
2026-10-07,NASDAQ:CMCSA,0.33
2026-09-16,NYSE:PLD,1.07
2026-08-31,NYSE:SMA,0.13589041
2026-09-30,NYSE:SMA,0.13150685
2026-09-11,NYSE:CION,0.1
2026-10-16,NYSE:CION,0.1
2026-11-13,NYSE:CION,0.1
2026-12-11,NYSE:CION,0.1
