ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NLOP,10.945,30.69,11.42,11.48,1380559.87
NYSE:DD,33.335,149.42,143.07,141.55,217740788.31
NYSE:AIV,2.59,8.03,2.62,2.62,2241455.84
NASDAQ:VISN,9.47,20.55,11.66,11.42,114609665.79
NYSE:SITC,2.89,12.39,2.97,3.02,3524239.46
NYSE:AD,33.71,77.13,35.36,35.06,4996495.67
NASDAQ:IEP,6.905,9.32,7.11,7.43,12480517.06
NYSE:SAR,17.34,25.64,18.71,19.73,2667908.84
NYSE:ARR,13.98,19.31,16.46,16.54,62545945.61
NASDAQ:REFI,9.69,14.57,10.27,10.235,1858799.50
NYSE:FRO,18.43,43.1,42.18,38.45,71825361.47
NYSE:ZIM,12.33,29.97,28.81,25.21,64289299.01
NASDAQ:DMLP,20.85,28.95,28.11,26.53,4111010.02
NASDAQ:TRIN,14.13,18.565,17.92,18.43,23502007.61
NASDAQ:SIGA,2.83,9.45,2.93,2.93,1803206.60
NYSE:PNNT,3.19,7.29,3.63,3.71,2330881.71
NASDAQ:ARCC,17.4,22.62,19.64,19.98,91139623.54
NASDAQ:OXSQ,1.05,2.3324,1.42,1.45,3121882.04
NYSE:UAN,84.13,139.5,122.29,117.01,8194900.72
NYSE:ECO,25.47,65.8683,62.7,60.51,45012598.46
NYSE:BWMX,12.335,19.79,15.93,16.13,1541850.58
NYSE:EFC,11.275,14.12,13.59,13.47,15643981.32
NYSE:TK,7.38,14.38,12.85,11.18,5695326.84
NYSE:BBDC,7.9601,9.92,9.39,9.36,8590073.94
NYSE:PMT,9.045,13.81,9.62,9.38,10303574.69
NYSE:FSK,9.72,18.25,12.01,12.19,32865981.78
NASDAQ:CGBD,9.945,14.035,11.26,11.14,7204940.52
NYSE:BNL,16.6,23.1,21.22,20.46,57306892.19
NYSE:PSBD,9.34,14.43,10.2,10.45,1612922.74
NASDAQ:ADAM,6.445,10.36,10.12,9.79,8155927.87
NYSE:BRSP,4.82,6.165,4.86,4.9,5906529.79
NYSE:BWLP,11.72,23.33,23.1,21.59,6199022.89
NASDAQ:PAA,15.685,25.03,23.75,23.26,64142882.25
NYSE:WU,6.27,10.3507,7.18,7.03,78791742.14
NASDAQ:SPOK,9.95,18.6224,10.99,11.33,2003790.77
NYSE:RWT,4.19,6.97,4.8,4.57,7563807.47
NYSE:GSBD,8.355,11.53,9.78,9.75,10809784.04
NASDAQ:TASK,4.465,18.39,7.19,7.1,6238575.66
NYSE:NAT,2.82,6.85,6.82,6.28,15195791.30
NYSE:TTE,57.48,94.17,88.63,87.96,104746222.88
