Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:OXSQ	-0.02727195806801319	1.42	2026-09-16	0.105		0	0	-0.3762	1.75
NYSE:TTE	-0.041573360562324524	90.37	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:ECO	-0.044809490442276	61.83	2026-08-14	0		0	0	4.4008	75.00
NYSE:DHT	-0.05712470784783363	19.05	2026-08-17	0.6125		0	0	1.7080	20.52
NYSE:IIPR	-0.05979541689157486	55.34	2026-06-30	1.9		0	0	3.2403	63.25
NASDAQ:ADAM	-0.06911906599998474	10.13	2026-09-22	0.24		-106.80368747722626	-103.72186483089804	2.1181	11.96
NYSE:CIM	-0.07428710162639618	11.81	2026-06-30	0.41		0	0	-0.1930	14.50
NYSE:CAPL	-0.07462947070598602	24.27	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8313	20.00
NYSE:PFLT	-0.07552383840084076	7.36	2026-08-14	0.30275		0	0	0.4301	9.75
NYSE:BRSP	-0.0898720845580101	4.86	2026-06-30	0.16		-8.871278726727617	-6.252662913970029	-0.2123	6.34
NASDAQ:CMCSA	-0.09065884351730347	26.01	2026-10-07	0.33		98.27204944486934	167.16631425225728	3.1646	30.08
NYSE:BSM	-0.09198063611984253	14.67	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NYSE:TSLX	-0.1140163391828537	18.65	2026-09-15	0.4725		0	0	0.5108	19.68
NASDAQ:PSEC	-0.12172123789787292	2.24	2026-08-27	0.135		3.698716888466926	4.133537165670368	-0.0754	2.00
NYSE:OLP	-0.1225428432226181	24.28	2026-06-25	0.45		0	0	0.7311	26.83
NYSE:NLY	-0.12393385916948318	23.54	2026-06-30	0.7125		0	0	3.9156	24.23
NYSE:BDN	-0.12577524781227112	3.00	2026-07-08	0.08		-8.503782412505025	1.5777774686661694	-0.8301	3.00
NYSE:FSK	-0.1307228058576584	12.03	2026-09-16	0.5075		0	0	-1.2340	11.90
NYSE:MNR	-0.13600564002990723	12.63	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8708	17.71
NASDAQ:FHB	-0.14132627844810486	27.41	2026-08-17	0.26		0	0	2.3416	30.78
NASDAQ:DMLP	-0.1415954828262329	28.25	2026-08-03	0.7985	Withholding Tax: 10%	0	0	1.1599	
NASDAQ:CSWC	-0.14165128767490387	24.79	2026-09-15	0.58025		0	0	1.3493	25.30
NYSE:ET	-0.1460038721561432	21.30	2026-08-07	0.33625	Withholding Tax: 10%	0	0	1.0838	24.39
NASDAQ:PLTK	-0.15533091127872467	2.11				0	0	-0.8592	4.90
NYSE:SSTK	-0.15584704279899597	5.36	2026-06-04	0.345		18.3723438438163	12.122707865167014	-5.5792	28.85
NYSE:MSDL	-0.15644331276416779	15.47	2026-09-30	0.475		0	0	0.6161	15.71
NYSE:TEN	-0.15740159153938293	41.98	2026-07-23	0		93.99672374328648	105.39252522686711	7.0378	46.00
NYSE:FRO	-0.15809781849384308	42.43	2026-06-12	0.7825		44.92981171655702	67.33495967368853	4.0648	44.25
NASDAQ:GLPI	-0.15944112837314606	42.47	2026-06-12	0.79		0	0	3.3299	53.52
NYSE:BGS	-0.16381226480007172	3.47	2026-09-30	0.16625		0	0	-0.8227	4.20
NASDAQ:OCFC	-0.16669394075870514	19.63	2026-08-10	0.2		0	0	0.5270	22.08
NYSE:HTGC	-0.16771171987056732	16.67	2026-08-11	0.4		49.57528788490043	52.11584723831503	1.3518	19.17
NASDAQ:CATY	-0.16777902841567993	64.50	2026-08-28	0.37		0	0	5.2052	65.80
NASDAQ:MSBI	-0.16983938217163086	33.28	2026-08-14	0.32		0	0	2.0730	33.25
NASDAQ:FFBC	-0.17180383205413818	34.00	2026-09-01	0.25		0	0	2.7172	37.57
NYSE:NAT	-0.17232012748718262	6.83	2026-06-10	0.155		9.398011031287838	11.976825896903142	0.2565	6.00
NASDAQ:UPBD	-0.172719806432724	19.34	2026-06-16	0.39		62.551299981687976	386.38977606239206	1.5495	28.25
NYSE:ARI	-0.1734512448310852	6.86	2026-07-16	0.25		0	0	0.8284	8.00
NYSE:EIX	-0.17386865615844727	73.08	2026-07-07	0.865		-27.786944730414792	-73.16474499597378	9.9736	76.04
NYSE:WLKP	-0.17422223091125488	21.73	2026-08-13	0.4715	Withholding Tax: 10%	0	0	3.2083	28.00
NYSE:CION	-0.17496538162231445	7.27	2026-09-11	0.33		0	0	-0.5746	8.75
NASDAQ:PAGP	-0.18378406763076782	26.22	2026-07-31	0.40825		-0.5017110022072534	47.89176026260717	0.9853	24.79
NYSE:FLNG	-0.18607576191425323	31.10	2026-05-29	0.75		16.061816875389656	29.899186788513315	1.3976	25.88
NYSE:KREF	-0.1865706890821457	7.34	2026-06-30	0.2125		-63.957086218715794	-61.23136535020199	-2.8765	7.75
NASDAQ:ARCC	-0.1876962035894394	19.77	2026-09-15	0.48		19.07396370159005	20.277596312530974	1.3370	20.62
NASDAQ:CFFN	-0.19143885374069214	8.64	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:CHT	-0.1918831765651703	42.93	2026-07-09	1.3	ADR	59.062238946932396	86.92017282129035	13.2435	48.08
NYSE:SXC	-0.19352304935455322	9.10	2026-08-17	0.12		19.03301589182488	11.442386449652288	-0.6445	9.50
NYSE:NWG	-0.19447378814220428	18.84	2026-08-14	0.0875	ADR	0	0	1.4404	21.54
NYSE:FMC	-0.1956341415643692	10.09	2026-09-30	0.205		110.90601119465683	128.7750828701363	-22.0240	13.52
NASDAQ:FIBK	-0.19876693189144135	38.72	2026-08-04	0.47		0	0	3.4028	37.50
NYSE:EARN	-0.20041629672050476	4.42	2026-08-31	0.24		0	0	-1.3058	5.00
NASDAQ:MFIC	-0.20179541409015656	9.72	2026-09-08	0.345		0	0	-0.1475	10.50
NYSE:ACCO	-0.2067454308271408	4.28	2026-08-21	0.075		11.186324586461698	21.324473783664374	0.6370	8.00
NYSE:ORC	-0.209844708442688	6.69	2026-08-31	0.345		0	0	1.2310	7.50
NYSE:NXDT	-0.21019379794597626	4.99	2026-09-15	0.15		0	0	-1.3009	
NYSE:RWT	-0.21021239459514618	4.70	2026-06-23	0.18		0	0	0.0742	5.91
NYSE:APAM	-0.2125186026096344	41.42	2026-08-17	0.865		0	0	4.2331	39.25
NYSE:GRNT	-0.21494758129119873	5.22	2026-08-28	0.11		0	0	-0.4365	7.60
NASDAQ:TASK	-0.2156861126422882	7.22				0	0	2.3302	8.50
NYSE:MSIF	-0.2177734524011612	12.32	2026-09-02	0.3475		17.20342180791931	16.806305162123824	1.8712	14.43
NYSE:TDS	-0.217779740691185	34.25	2026-06-16	0.04		0	0	1.1174	49.00
NYSE:WU	-0.21781305968761444	7.25	2026-09-16	0.235		0	0	1.0219	7.09
NASDAQ:CCAP	-0.2178858369588852	10.82	2026-08-31	0.4		0	0	0.0021	12.79
NYSE:EFC	-0.21831268072128296	13.64	2026-08-31	0.39		0	0	1.2689	14.79
NYSE:ESS	-0.2205323576927185	284.39	2026-06-30	2.58		303.8672508187451	393.36703473641427	3.6962	304.35
NYSE:BCSF	-0.22275064885616302	12.06	2026-09-15	0.42		0	0	0.7689	13.33
NYSE:IVR	-0.2243194282054901	7.52	2026-07-27	0.355		0	0	0.7905	8.33
NYSE:COLD	-0.22723397612571716	14.64	2026-06-30	0.23		0	0	-0.3967	16.38
NASDAQ:FSBC	-0.22770245373249054	46.64	2026-08-03	0.2375		-110.72246975778323	-109.33256126373553	2.9347	52.00
NYSE:ORI	-0.228695809841156	42.71	2026-09-04	0.3025		0	0	4.7185	43.50
NYSE:UAN	-0.2295258641242981	122.04	2026-08-10	3.6175	Withholding Tax: 10%	234.53902042138054	315.66062779336454	15.1589	9.50
NASDAQ:GBDC	-0.2301894575357437	13.12	2026-09-14	0.36		0	0	0.4421	13.62
NYSE:BXSL	-0.23045343160629272	24.37	2026-09-30	0.77		0	0	1.2184	24.66
NYSE:EPD	-0.23068353533744812	38.82	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.20
NYSE:CNA	-0.23144938051700592	50.61	2026-08-17	0.47		0	0	3.7990	49.00
NASDAQ:PAA	-0.23171116411685944	24.12	2026-07-31	0.40825	Withholding Tax: 10%	0	0	1.3252	24.82
NASDAQ:IMPP	-0.2338751256465912	4.95				0	0	1.4754	9.00
NYSE:EQNR	-0.23492184281349182	41.35	2026-11-16	0.385	ADR	93.04844038880587	137.1828117913139	3.8130	34.74
NASDAQ:GOOD	-0.23494957387447357	12.89	2026-08-18	0.3		0	0	0.3407	14.12
