Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DX	-0.035946715623140335	13.18	2026-08-21	0.51		0	0	1.7628	14.75
NASDAQ:TASK	-0.05278736352920532	7.05				0	0	2.3302	8.50
NASDAQ:TFSL	-0.06066393107175827	17.73	2026-06-10	0.2825		0	0	0.3639	19.00
NYSE:IVR	-0.0650537982583046	7.57	2026-07-27	0.355		0	0	0.8310	8.33
NASDAQ:TCPC	-0.06690473109483719	4.05	2026-06-16	0		0	0	-1.3137	4.33
NYSE:PINE	-0.07247833162546158	19.84	2026-09-10	0.2925		-0.17887668395642908	12.771980491622084	0.3037	21.73
NASDAQ:XRX	-0.07346053421497345	3.13	2026-09-30	0.025		-39.6697438602492	8.941863579960085	-7.0441	3.23
NASDAQ:IMPP	-0.07392868399620056	4.54				0	0	1.4754	9.00
NYSE:BWLP	-0.07957355678081512	22.33	2026-06-12	0.465		74.61034620645832	100.50708057456475	2.3878	
NYSE:TU	-0.08485844731330872	9.56	2026-09-10	0.418		0.22480852905116808	10.587522140257548	0.4265	11.67
NYSE:BBDC	-0.08938734233379364	9.38	2026-09-02	0.21		0	0	0.6569	9.88
NASDAQ:ADAM	-0.09688503295183182	10.20	2026-06-23	0.24		-106.81604807320112	-103.74020291266365	2.1181	11.96
NYSE:PMT	-0.09774686396121979	9.57	2026-07-09	0.4		0	0	1.9068	11.46
NYSE:GSBD	-0.10220228135585785	9.69	2026-06-30	0		0	0	0.3091	8.94
NASDAQ:SEVN	-0.10309900343418121	7.78	2026-07-20	0.28		-2.429001388036365	-3.0991810324118085	0.5183	9.55
NYSE:ACCO	-0.10469891130924225	4.27	2026-08-21	0.075		11.163334936500583	21.276259848730838	0.6370	8.00
NYSE:PNNT	-0.1102154478430748	3.83	2026-08-14	0		0	0	0.0867	4.75
NASDAQ:AMSF	-0.11189205944538116	27.41	2026-09-11	0.4		0	0	2.5346	35.67
NASDAQ:CGBD	-0.11505463719367981	11.25	2026-09-30	0.4		0	0	0.5388	12.29
NYSE:BSM	-0.11838331818580627	14.39	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NASDAQ:SPOK	-0.12331871688365936	10.94	2026-08-19	0.3125		20.124938773804033	21.871939790482557	0.7909	14.00
NYSE:BDN	-0.12454865872859955	3.17	2026-07-08	0.08		-8.349347348858014	1.7092529796723925	-0.8302	3.00
NYSE:HTGC	-0.12478116154670715	16.88	2026-08-11	0.4		49.747720131317706	52.282637557772084	1.3518	19.17
NYSE:DHT	-0.13797228038311005	18.34	2026-08-17	0.6125		0	0	1.7101	20.52
NASDAQ:TRIN	-0.1401379108428955	18.45	2026-08-14	0.51		0	0	1.2530	18.50
NASDAQ:PAA	-0.1456521898508072	23.40	2026-07-31	0.40825	Withholding Tax: 10%	0	0	1.3252	24.47
NYSE:TK	-0.14569531381130219	11.82	2026-05-26	0		0	0	3.2790	5.00
NASDAQ:HFWA	-0.14879436790943146	30.17	2026-08-05	0.24		0	0	1.9039	33.00
NYSE:BNL	-0.15321660041809082	21.28	2026-09-30	0.29125		0	0	0.5092	23.40
NYSE:PSBD	-0.16305184364318848	10.45	2026-09-25	0		0	0	-1.2785	11.08
NYSE:ORC	-0.16386941075325012	6.68	2026-07-31	0.345		0	0	1.2193	7.50
NASDAQ:FFBC	-0.17128050327301025	34.55	2026-09-01	0.25		0	0	2.7172	37.57
NYSE:CIM	-0.17521482706069946	11.96	2026-06-30	0.41		0	0	-0.1932	14.50
NYSE:GRNT	-0.17711332440376282	5.03	2026-08-28	0.11		0	0	-0.4365	7.60
NYSE:SSTK	-0.17729009687900543	5.54	2026-06-04	0.345		18.769863065096487	12.556378451540935	-5.5792	28.85
NYSE:ARI	-0.1800597459077835	6.94	2026-07-16	1.125		0	0	0.8284	8.00
NYSE:EPD	-0.18249982595443726	38.12	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.20
NASDAQ:CVBF	-0.18252694606781006	23.30	2026-07-09	0.2		0	0	1.1755	25.83
NYSE:BXSL	-0.18536773324012756	24.63	2026-09-30	0.77		0	0	1.2184	24.66
NYSE:EARN	-0.1857881098985672	4.38	2026-08-31	0.24		0	0	-1.3058	5.00
NYSE:OBDC	-0.1870766282081604	11.82	2026-08-31	0.37		0	0	0.4520	13.17
NASDAQ:OCSL	-0.187766432762146	12.79	2026-09-15	0.4375		0	0	0.1282	12.50
NASDAQ:PSEC	-0.1882934272289276	2.29	2026-08-27	0.135		3.7905515402336447	4.224483793878159	-0.0754	2.00
NYSE:ASR	-0.18893808126449585	269.04	2026-05-27	2.5	ADR	-574.9402389446252	872.219825332193	191.1681	343.64
NYSE:TSLX	-0.1908288300037384	19.06	2026-09-15	0.4725		0	0	0.5108	19.68
NASDAQ:HRZN	-0.19086389243602753	5.03	2026-08-17	0.2775		0	0	0.6315	5.05
NYSE:UHT	-0.19093644618988037	41.41	2026-06-22	0.745		0	0	1.3862	44.00
NYSE:BIP	-0.19283872842788696	39.75	2026-08-31	0.4425		-130.65175419982688	-41.07241812063845	0.8848	46.82
NYSE:RWT	-0.19317421317100525	4.77	2026-06-23	0.18		0	0	0.0742	5.91
NYSE:TEN	-0.19901101291179657	39.71	2026-07-23	0		92.54207441983277	103.93500735355666	7.0378	46.00
NYSE:BRSP	-0.20136526226997375	4.98	2026-06-30	0.16		-8.767495862426898	-6.153464673020676	-0.2123	6.34
NASDAQ:FSBC	-0.20228849351406097	47.05	2026-08-03	0.2375		-110.33500293278972	-108.94991114082083	2.9347	51.00
NYSE:WLKP	-0.2023053914308548	21.51	2026-08-13	0.4715	Withholding Tax: 10%	0	0	3.2083	28.00
NYSE:ORI	-0.20323880016803741	42.79	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:GNL	-0.20337341725826263	9.02	2026-07-13	0.19		0	0	-0.0807	10.17
NYSE:APAM	-0.2047431766986847	41.92	2026-08-17	0.865		0	0	4.2331	39.25
NASDAQ:ARCC	-0.20589473843574524	20.06	2026-09-15	0.48		19.538894960342304	20.739276568016187	1.3370	20.62
NYSE:BCH	-0.21164000034332275	39.98			ADR	-77842.6068589966	-77842.00968080123	792.0882	39.54
NYSE:HAFN	-0.21240806579589844	7.55	2026-06-04	0.183		14.659448997156806	18.49065990184854	0.9129	10.00
NYSE:OMF	-0.21667607128620148	63.74	2026-08-10	1.0475		309.3269325935787	315.0752089584535	6.7889	69.57
NASDAQ:CMCSA	-0.21736110746860504	25.83	2026-10-07	0.33		97.92361665771713	166.58399556110734	3.1646	30.08
NYSE:TXO	-0.21915890276432037	14.26	2026-08-14	0.3525	Withholding Tax: 10%	0	0	-1.7783	19.67
NASDAQ:UPBD	-0.21935191750526428	18.92	2026-06-16	0.39		62.18784425125038	385.20998205643343	1.5495	28.25
NASDAQ:TRMD	-0.21938292682170868	29.33	2026-05-28	0.605		56.20483206163002	33.140535159571265	3.3627	36.00
NYSE:MNR	-0.22166313230991364	13.07	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8716	17.71
NASDAQ:MFIC	-0.22214631736278534	9.76	2026-09-08	0.345		0	0	-0.1475	10.62
NASDAQ:GOOD	-0.22240996360778809	13.16	2026-08-18	0.3		0	0	0.3407	14.12
NYSE:IIPR	-0.2310902327299118	57.89	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:TPVG	-0.2313774973154068	5.36	2026-09-16	0.23		0	0	0.7267	5.83
NASDAQ:GBDC	-0.23682932555675507	13.22	2026-09-14	0.36		0	0	0.4421	13.62
NYSE:CMBT	-0.23822742700576782	16.89	2026-06-03	0.115		9.550876610501202	6.8451988866005475	1.6733	19.45
NYSE:FLNG	-0.23935911059379578	29.68	2026-05-29	0.75		15.257835109781656	29.070105468403693	1.3976	25.88
NYSE:VTS	-0.24039636552333832	15.97	2026-09-15	0.5		0	0	-1.0529	21.25
NYSE:MSDL	-0.24152778089046478	15.45	2026-09-30	0		0	0	0.6161	15.71
