Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:FRO	0.496978759765625	41.47	2026-06-12	0.7825		40.20309474067092	62.34242428622836	4.0648	44.25
NYSE:NAT	0.495563268661499	6.69	2026-06-10	0.155		8.69579237552981	11.258352320939224	0.2565	6.00
NASDAQ:TCPC	0.4917452037334442	3.64	2026-06-16	0.23		19.921580753305168	19.627897073322405	-1.5033	4.17
NYSE:TU	0.4898386597633362	9.84	2026-06-10	0.41725		0.1093208453068846	10.527234173186535	0.4302	16.67
NYSE:KRP	0.48950234055519104	15.29	2026-05-19	0.3775		23.76284930058753	35.20458495704337	0.7543	19.00
NASDAQ:VTRS	0.45786210894584656	18.28	2026-05-22	0.12		16.317269087083314	45.781072490214285	-0.2546	17.94
NYSE:FSK	0.4562636911869049	11.88	2026-06-17	0.5925		52.34863915208919	47.90816817796069	-1.9638	11.50
NASDAQ:GBDC	0.4544371962547302	13.62	2026-06-15	0.375		0	0	0.4407	13.75
NASDAQ:TFSL	0.4536363184452057	19.36	2026-06-10	0.2825		0	0	0.3639	19.00
NYSE:BGS	0.45262864232063293	3.70	2026-06-30	0.19		-9.20821688866296	7.370972210342494	-0.9442	4.80
NYSE:LDI	0.4508255422115326	1.23				0	0	-0.2799	1.38
NYSE:UWMC	0.45050713419914246	2.04	2026-06-18	0.1		-27.64909797687134	-24.923148581309412	0.1956	3.87
NYSE:SPH	0.4467127323150635	18.99	2026-08-04	0.325	Withholding Tax: 10%	73.00884072017786	89.068205477698	2.0100	17.00
NYSE:TEO	0.44170308113098145	14.50			ADR	52.59203323047279	193.60584567796633	1.9857	15.50
NYSE:BWMX	0.43910127878189087	18.00	2026-08-06	2.6425		41.92151134019494	48.29935797800019	1.7140	29.35
NYSE:MNR	0.4353782534599304	14.01	2026-05-21	0.455	Withholding Tax: 10%	20.311149034939746	40.958850136061606	1.4091	18.00
NASDAQ:SEVN	0.4347347021102905	7.94	2026-07-20	0.28		-2.5336600247298486	-3.2000145074299096	0.5183	9.55
NYSE:SLG	0.4299333691596985	57.80	2026-06-30	0.6305		-41.43563879996865	-17.05508408561802	-2.4302	54.67
NYSE:NLY	0.4289539158344269	23.57	2026-06-30	0.7125		0	0	3.9156	24.23
NYSE:PFLT	0.42706000804901123	7.45	2026-07-15	0.3075		7.164376885161561	12.183664967567088	0.6246	10.08
NASDAQ:PAA	0.4210905134677887	24.68	2026-07-31	0.39875	Withholding Tax: 10%	16.08361302229318	29.496172212657047	1.6229	24.35
NYSE:DX	0.4200819730758667	13.14	2026-07-23	0.51		0	0	1.7576	14.75
NASDAQ:PSEC	0.4198206961154938	2.33	2026-08-27	0.135		3.680266994184394	4.111993955479762	-0.0754	2.00
NYSE:CHCT	0.4195324182510376	18.79	2026-05-11	0.47625		0	0	0.6516	19.25
NASDAQ:DMLP	0.4179510474205017	26.61	2026-08-03	0.63525	Withholding Tax: 10%	47.01619215856653	61.96968195407215	1.4267	
NYSE:ACRE	0.41769763827323914	4.93	2026-06-30	0.15		0	0	-0.1589	5.20
NYSE:BDN	0.4118668735027313	3.31	2026-07-08	0.08		-8.261745362095049	1.6478882908099723	-0.8230	3.00
NYSE:CTO	0.40956002473831177	23.12	2026-06-11	0.38		1.3338964113532448	19.842917004962697	1.4054	24.40
NYSE:TDS	0.40755537152290344	37.59	2026-06-16	0.04		101.2310923612933	46.82237932071676	1.2436	50.50
NYSE:LADR	0.4071926474571228	9.96	2026-06-30	0.23		-11.548303929971372	-8.852896207399894	0.4118	12.14
NYSE:BSM	0.40586987137794495	15.52	2026-08-06	0.3	Withholding Tax: 10%	0	0	0.8340	16.00
NASDAQ:RWAY	0.3994121253490448	5.95	2026-05-18	0.33		6.432926725756128	4.659460332555696	-0.0620	8.29
NASDAQ:IEP	0.3949173092842102	8.01	2026-05-18	0.5	Withholding Tax: 10%	13.805193302079303	21.093189352270485	-0.4821	12.00
NYSE:ARR	0.3938772678375244	16.90	2026-08-17	0.72		-61.050530162826114	-60.62989399964902	3.0443	18.38
NYSE:OLP	0.3879047930240631	25.27	2026-06-25	0.45		0	0	0.7338	26.50
NYSE:TTE	0.38735198974609375	88.20	2026-09-30	1.013	ADR	0	0	7.9880	95.00
NYSE:DHT	0.385126531124115	19.05	2026-05-21	0.3675		32.104033288145274	43.177854986623	2.0584	20.20
NYSE:KEY	0.3832765221595764	23.90	2026-09-01	0.205		0	0	1.8936	26.02
NYSE:PINE	0.38158196210861206	20.84	2026-09-10	0.2925		-1.188898540937273	12.56093262905972	0.3239	21.73
NASDAQ:RMR	0.38139545917510986	19.68	2026-07-20	0.45		101.82124356209503	111.0121820743709	1.2923	20.75
NASDAQ:CGBD	0.38110214471817017	10.84	2026-06-30	0.4		84.94883731831203	85.42405584933098	0.7439	12.29
NYSE:PMT	0.3764582574367523	9.80	2026-07-09	0.4		0	0	1.9068	11.89
NYSE:BWLP	0.37487462162971497	22.69	2026-06-12	0.465		73.20775190984301	98.88362683425031	2.3878	
NASDAQ:SPOK	0.3733287453651428	11.55	2026-08-19	0.3125		20.285711064932755	22.024931493981423	0.7909	14.00
NYSE:BXMT	0.37040579319000244	14.93	2026-06-30	0.47		-56.68815606038055	-57.56443750564136	0.0916	20.12
NYSE:MSDL	0.3663278818130493	15.71	2026-06-30	0.4875		50.12344499513125	68.97694838598788	1.0371	15.68
NYSE:NTST	0.3622434735298157	21.88	2026-09-01	0.2175		16.820568842579974	30.01273863209486	0.1430	23.18
NYSE:RC	0.3618098199367523	1.66	2026-06-30	0.0675		111.27248844493639	111.88712839868663	-2.8307	1.80
NYSE:TSLX	0.3611087501049042	18.57	2026-06-15	0.4975		0	0	0.5108	19.70
NASDAQ:OCSL	0.3565569221973419	12.51	2026-06-15	0.4		53.7293094312907	65.12866961936737	0.5636	12.43
NYSE:GSBD	0.3535846471786499	9.22	2026-06-30	0.32		-0.28204208620258414	18.652588008935165	0.6581	8.75
NYSE:ECVT	0.3511030375957489	12.52				10.377905122785325	19.80500151675019	-0.5776	15.75
NASDAQ:CCAP	0.35105353593826294	11.90	2026-08-31	0.42		29.728158419621945	31.995848439262826	0.4096	13.86
NYSE:AHRT	0.3482285141944885	7.36	2026-06-24	0.14		0	0	-0.3679	7.35
NYSE:EFC	0.34685182571411133	13.71	2026-07-31	0.39		-94.67984360688382	-94.67634219001371	1.7026	14.79
NYSE:ASR	0.34328222274780273	292.42	2026-05-27	2.5	ADR	-568.0565012895381	865.3595355823285	191.1681	351.20
NYSE:BRSP	0.34176990389823914	5.25	2026-06-30	0.16		-8.797771440541856	-6.195127251737197	-0.2123	6.38
NYSE:LEVI	0.33803030848503113	25.70	2026-07-22	0.14		128.76904473219204	165.0299644309676	6.3630	28.20
NYSE:ARI	0.330504834651947	7.02	2026-07-16	0.25		0	0	0.8111	9.88
NYSE:ET	0.33029860258102417	21.20	2026-08-07	0.33375	Withholding Tax: 10%	0	0	1.0845	23.90
NYSE:CPA	0.329967737197876	154.22	2026-05-29	1.635		386.50678063207755	82.63282593107107	23.6878	175.13
NYSE:GNK	0.32903531193733215	27.40	2026-05-18	0.2875		-7081.7229865987065	-7069.3767146143455	0.3870	28.75
NYSE:MPLX	0.3289731442928314	62.19	2026-08-07	1.0465	Withholding Tax: 10%	0	0	3.5970	60.92
NYSE:GRNT	0.3285141885280609	4.90	2026-05-29	0.11		4.119269501988342	15.586005203971595	-0.2463	7.60
NASDAQ:ARCC	0.32775184512138367	20.22	2026-09-15	0.48		18.862419069847505	20.05474430244726	1.3370	20.69
NYSE:MPT	0.32737404108047485	4.79	2026-06-18	0.085		-5.350579536220984	-3.894161096961947	-0.2110	5.71
NYSE:IIPR	0.326978862285614	62.23	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:CWH	0.3262663185596466	7.02				173.7741821524032	192.7404339625179	-1.5240	10.94
NYSE:WU	0.3251679837703705	7.54	2026-06-16	0.235		0	0	1.0219	7.39
NASDAQ:AGNC	0.3248657286167145	11.04	2026-07-31	0.36		0	0	1.9087	11.06
NYSE:CION	0.3247237503528595	6.53	2026-08-14	0.345		-12.436118430595434	-11.925212002439059	-0.0192	9.25
NYSE:ACCO	0.32163405418395996	4.56	2026-08-21	0.075		11.060925959007292	21.116805009303885	0.6373	7.67
NYSE:BXSL	0.320735901594162	24.49	2026-06-30	0.77		-2.945618982510888	15.869043470353061	1.8865	24.55
NASDAQ:SLRC	0.31995099782943726	13.51	2026-06-12	0.41		0	0	1.2007	15.38
NYSE:BAP	0.31874963641166687	410.59	2026-05-18	12.5		338.97133011933727	265.15156503011247	40.0433	404.50
NASDAQ:TRMD	0.31853100657463074	30.77	2026-05-28	0.605		56.00941555850743	33.10416709611521	3.3627	36.00
NYSE:ORI	0.31335923075675964	44.65	2026-06-05	0.3025		0	0	4.6774	43.50
NYSE:SFL	0.311466246843338	12.49	2026-05-27	0.205		-0.8310653836864482	15.402883525412644	0.2370	12.38
NYSE:BXP	0.3108484447002411	72.59	2026-06-30	0.7		0	0	1.8618	73.60
