Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:NLOP	0.793351411819458	12.36				0	0	-2.6472	46.00
NYSE:AIV	0.7739286422729492	2.81	2026-06-04	0		-5.7056118301116525	-3.896921017982822	3.8511	7.00
NYSE:AD	0.722952663898468	38.32	2026-06-11	0	GTC: delete	0	0	7.8478	46.34
NASDAQ:VISN	0.6513330340385437	11.38	2026-08-28	0		0	0	-0.1379	14.67
NYSE:DD	0.5871528387069702	151.35	2026-08-31	0.7575	Buy 75 at $146.20 ~= $10,965	0	0	-0.6516	169.81
NYSE:SITC	0.5749154090881348	3.30	2026-08-03	0	GTC: delete	0	0	2.4623	3.50
NYSE:NAT	0.47624126076698303	6.73	2026-06-10	0.155	Buy 1681 at $6.53 ~= $10,977	8.923381486864505	11.49986115469683	0.2565	6.00
NYSE:BDN	0.4347728490829468	3.40	2026-07-08	0.08		-8.270405201748874	1.7986365904011512	-0.8301	3.00
NYSE:BXMT	0.3873501121997833	14.69	2026-06-30	0.47		-56.831082387613485	-57.71168780243614	0.0916	18.86
NYSE:ELME	0.37618863582611084	1.68				0	0	-1.7349	18.00
NASDAQ:IEP	0.36327457427978516	7.89	2026-08-17	0.5	Withholding Tax: 10%	0	0	-0.2279	12.00
NASDAQ:REFI	0.3437235653400421	10.57	2026-06-30	0.47		12.511880899087307	30.960694718979425	1.2136	16.38
NASDAQ:XRX	0.3383708894252777	3.37	2026-09-30	0.025		-39.561269451186526	9.162988189590449	-7.0480	3.23
NASDAQ:OXSQ	0.30346372723579407	1.55	2026-08-17	0.105		0	0	-0.3857	1.75
NYSE:SAR	0.3015579581260681	20.53	2026-09-03	0.75		87.46937365700875	2954.723659015529	1.0420	21.20
NYSE:BCH	0.29746654629707336	43.71			ADR	-77807.52311397794	-77806.92584652049	792.0882	39.14
NYSE:NTST	0.27311620116233826	21.62	2026-09-01	0.2175		16.573196986490323	29.89984028143588	0.1430	23.18
NASDAQ:TASK	0.27131861448287964	7.97				0	0	2.3302	8.33
NYSE:MNR	0.26644811034202576	13.50	2026-05-21	0.455	Withholding Tax: 10%	0	0	0.8716	18.00
NASDAQ:SIGA	0.2610578238964081	3.26				0	0	-0.2122	17.53
NYSE:PINE	0.25939372181892395	20.54	2026-09-10	0.2925		0.13110429548107783	13.093276351664564	0.3037	21.73
NYSE:BGS	0.2560109496116638	3.60	2026-09-30	0.19		-9.094044333227112	7.653107860523527	-0.9442	4.80
NASDAQ:SEVN	0.25288963317871094	7.95	2026-07-20	0.28		-2.4520306080002983	-3.1229796649297157	0.5183	9.55
NYSE:KREF	0.24869710206985474	8.02	2026-06-30	0.2125		-63.49766808922062	-60.77675285948959	-2.8765	7.75
NYSE:GNL	0.2476675659418106	9.44	2026-07-13	0.19		0	0	-0.0807	10.17
NYSE:MSDL	0.24231179058551788	15.99	2026-06-30	0.4875		0	0	0.6113	15.68
NASDAQ:CCAP	0.23619745671749115	12.23	2026-08-31	0.42		30.372023616830237	32.660101481422494	0.4096	13.57
NASDAQ:PSEC	0.21478436887264252	2.39	2026-08-27	0.135		3.7746305130254636	4.209006354165158	-0.0754	2.00
NASDAQ:TFSL	0.20949533581733704	18.24	2026-06-10	0.2825		0	0	0.3639	19.00
NYSE:BP	0.20635072886943817	42.88	2026-08-14	0.084	ADR	0	0	0.6114	47.60
NASDAQ:PAA	0.2040669023990631	23.84	2026-07-31	0	Withholding Tax: 10%	0	0	1.3252	24.47
NYSE:CHCT	0.20211204886436462	16.20	2026-08-19	0.47375		0	0	0.6497	18.25
NYSE:FRO	0.19605720043182373	41.14	2026-06-12	0.7825		41.14996777087786	63.51674175418176	4.0648	44.25
NASDAQ:SPOK	0.18218396604061127	11.78	2026-08-19	0.3125		20.654839678837096	22.40340557221416	0.7909	14.00
NYSE:LADR	0.1779567003250122	10.03	2026-06-30	0.23		-11.364118652274716	-8.653529559506488	0.4118	12.00
NYSE:PFLT	0.1738901138305664	7.70	2026-08-14	0.3075		7.688352560270094	12.748658207224421	0.6246	10.08
NYSE:TTE	0.1676548272371292	87.75	2026-09-30	1.013	ADR	0	0	7.9880	95.00
