Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:BDN	0.41204720735549927	3.31	2026-07-08	0.08		-8.199256317775111	1.7717933309131553	-0.8230	3.00
NASDAQ:DMLP	0.40892156958580017	26.45	2026-08-03	0.63525	Withholding Tax: 10%	47.13423113483374	62.16285099310732	1.4267	
NYSE:PINE	0.40798237919807434	20.79	2026-09-10	0.2925		-1.1860158057326942	12.623806401854512	0.3239	21.73
NYSE:LADR	0.4057554304599762	9.94	2026-06-30	0.23		-11.654866938706025	-8.946819987986343	0.4118	12.14
NYSE:EFC	0.40057989954948425	13.66	2026-07-31	0.39		-94.39551732609183	-94.39201685462932	1.7026	14.79
NASDAQ:STNE	0.4004971981048584	11.78				119.27692731222373	132.1597428016296	2.8610	15.84
NYSE:BXP	0.39737167954444885	72.72	2026-06-30	0.7		0	0	1.8618	74.20
NASDAQ:CMCSA	0.3961472511291504	25.62	2026-10-07	0.33		96.49361665771713	165.15399556110734	3.1646	30.08
NYSE:BRSP	0.39536455273628235	5.17	2026-06-30	0.16		-8.727495862426899	-6.113464673020676	-0.2123	6.38
NYSE:EARN	0.39448651671409607	4.42	2026-07-31	0.24		0	0	-1.3058	5.00
NYSE:BGS	0.39336633682250977	3.66	2026-06-30	0.19		-9.119964125749995	7.598949039663406	-0.9442	4.80
NYSE:NTST	0.38934293389320374	21.78	2026-09-01	0.2175		17.01920920172537	30.323244054059874	0.1430	23.18
NYSE:FRO	0.38767045736312866	40.35	2026-06-12	0.7825		39.350229056343075	61.67876354006463	4.0648	44.25
NYSE:FLNG	0.38625577092170715	31.66	2026-05-29	0.75		15.137835109781657	28.95010546840369	1.3976	25.88
NASDAQ:AGNC	0.37627196311950684	11.01	2026-07-31	0.36		0	0	1.8743	11.06
NASDAQ:GLPI	0.3710860311985016	45.60	2026-06-12	0.79		0	0	3.3299	54.00
NYSE:OLP	0.3677474558353424	25.17	2026-06-25	0.45		0	0	0.7338	26.50
NYSE:OHI	0.3664909601211548	50.27	2026-08-03	0.6725		76.82293149870554	94.68665865651967	2.8695	51.94
NASDAQ:CCAP	0.3656614422798157	11.91	2026-08-31	0.42		29.804031093965964	32.08868206058849	0.4096	13.57
NYSE:TWO	0.359409898519516	12.38	2026-07-31	0.34		-13.405402716008401	-13.523772803759075	-0.2062	11.90
NYSE:CHT	0.3591904938220978	43.29	2026-07-09	1.3	ADR	58.11012389269125	85.87265528603425	13.2435	48.08
NYSE:MFA	0.3573635220527649	9.38	2026-06-30	0.36	GTC: $18.74	0	0	0.9985	14.00
NYSE:DHT	0.3538157343864441	18.97	2026-05-21	0.3675		0	0	1.7101	20.20
NASDAQ:TRMD	0.3478957414627075	30.47	2026-05-28	0.605		55.45483206163002	32.390535159571265	3.3627	36.00
NYSE:ACCO	0.34609255194664	4.60	2026-08-21	0.075		11.203334936500582	21.31625984873084	0.6370	7.67
NASDAQ:PAGP	0.3433140814304352	26.24	2026-07-31	0.39875		-1.8274343635315016	46.4793726762223	0.9853	24.64
NYSE:NLY	0.34018880128860474	23.38	2026-06-30	0.7125		0	0	3.9156	24.23
NASDAQ:PAA	0.33866795897483826	24.20	2026-07-31	0.39875	Withholding Tax: 10%	15.777377102593144	29.250269654626116	1.6229	24.47
NYSE:BIP	0.3357639014720917	41.23	2026-08-31	0.4425		-131.01941491562488	-41.42030747598089	0.8850	46.64
NASDAQ:GBDC	0.32936200499534607	13.44	2026-06-15	0.375		0	0	0.4407	13.75
NYSE:MITT	0.3284676671028137	7.29	2026-06-30	0.2225		-204.99086390546108	-193.00919844735247	1.0574	9.25
NYSE:PMT	0.3273813724517822	9.74	2026-07-09	0.4		0	0	1.9068	11.61
NYSE:UWMC	0.32706665992736816	2.00	2026-06-18	0.1		-27.24695070800619	-24.49742357877056	0.1956	3.87
NYSE:GRNT	0.3252110183238983	4.90	2026-05-29	0.11		4.1591729207453785	15.689013819253987	-0.2463	7.60
NYSE:GNL	0.32064008712768555	8.89	2026-07-13	0.19		0	0	-0.0806	10.17
NASDAQ:CFFN	0.3146532475948334	9.46	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:MSDL	0.3138252794742584	15.77	2026-06-30	0.4875		50.562643820891196	69.59950688224274	1.0371	15.68
NYSE:RC	0.3134444057941437	1.63	2026-06-30	0.0675		112.23936039438729	112.85681108759373	-2.8307	1.80
NASDAQ:SPOK	0.31326529383659363	11.54	2026-08-19	0.3125		20.36493877380403	22.111939790482555	0.7909	14.00
NYSE:ASR	0.3100985884666443	286.65	2026-05-27	2.5	ADR	-569.2702389446252	877.889825332193	191.1681	347.53
NASDAQ:OCSL	0.30970969796180725	12.49	2026-06-15	0.4		0	0	0.1282	12.43
NYSE:HTGC	0.3094331622123718	17.35	2026-08-11	0.4		49.50772013131772	52.04263755777208	1.3518	19.17
NYSE:EPR	0.30711111426353455	63.04	2026-07-31	0.9		61.97334425436914	91.7629002920242	3.4365	62.05
NYSE:ORI	0.30033954977989197	44.84	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:LEVI	0.2987966239452362	25.62	2026-07-22	0.14		130.28559267532094	166.86155390790657	6.3630	28.20
NYSE:TRTX	0.2965713143348694	8.28	2026-06-26	0.24		-24.466689637612127	-22.659676937931508	0.7560	9.92
NASDAQ:RWAY	0.29645270109176636	6.01	2026-05-18	0.33		6.4262691125150475	4.639120484194893	-0.0620	8.29
NYSE:ARI	0.2916622757911682	6.93	2026-07-16	0.25		0	0	0.8111	9.88
NYSE:TK	0.2892164885997772	11.65	2026-05-26	0		0	0	3.3046	5.00
NYSE:ORC	0.2867358922958374	6.62	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:CMBT	0.28638532757759094	16.87	2026-06-03	0.115		8.500876610501201	5.795198886600548	1.6733	19.45
NYSE:HG	0.28382164239883423	36.66				49.66101349608994	53.88240762732835	9.4592	35.86
NYSE:IIPR	0.28180134296417236	61.99	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:SBR	0.2806299030780792	73.87	2026-07-15	1.21625		160.30792512215322	160.30019917042114	4.6874	32.50
NYSE:AMBP	0.2792055606842041	5.25	2026-09-10	0.1		8.429140150181848	16.19769288339158	0.0686	5.15
NYSE:OMF	0.27858319878578186	67.61	2026-08-10	1.0475		310.2269325935787	315.97520895845355	6.7889	69.57
NYSE:SHEL	0.2772967219352722	92.43	2026-08-14	0.37775	ADR	235.97793009551938	317.5694161882179	9.3897	98.03
NYSE:BXSL	0.27674922347068787	24.45	2026-06-30	0.77		-3.3098136803680944	15.6144851509662	1.8865	24.55
NYSE:BBDC	0.2764022946357727	8.78	2026-06-03	0.26		0	0	0.6569	9.62
NYSE:GTY	0.2753012776374817	34.32	2026-09-24	0.48125		47.692038030876816	36.99740629665013	1.6083	36.43
NASDAQ:OMAB	0.2749975919723511	115.23	2026-05-26	0	ADR	167.8993364061302	188.20604974656933	7.1926	123.28
NASDAQ:NEWT	0.27304893732070923	15.91	2026-06-24	0.19		0	0	2.2341	17.20
