ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,9.47,20.55,12.05,11.85,59195652.51
NYSE:DD,33.335,144.845,141.28,139.96,269138069.41
NYSE:SITC,3.3,12.39,3.31,4.43,2526357.46
NASDAQ:TASK,4.465,18.39,6.36,5.8,7071302.36
NYSE:NLOP,10.945,34.305,12.03,11.55,1808230.16
NYSE:AD,33.71,79.165,35.0,34.6,4952966.69
NYSE:PNNT,3.19,7.53,3.41,3.36,1738018.91
NYSE:AIV,2.59,8.82,2.69,2.62,2115764.84
NYSE:ELME,1.26,17.68,1.64,1.62,1687630.95
NASDAQ:TCPC,3.08,7.28,3.37,3.16,1660454.81
NYSE:SAR,17.34,25.64,19.49,19.37,2704438.82
NASDAQ:TRIN,14.13,18.1186,17.83,17.41,15584022.96
NYSE:KREF,5.25,9.982999999999999,7.23,7.32,11150605.40
NYSE:MFA,8.78,10.565,9.16,9.12,13247384.87
NASDAQ:REFI,9.69,14.57,9.9,10.06,1481504.02
NYSE:TU,9.22,16.72,9.59,10.4,103195435.03
NASDAQ:SPOK,9.95,18.94,11.1,10.81,1630299.23
NYSE:CIM,11.67,14.88,12.62,12.5,7721958.94
NYSE:MNR,10.46,15.15,13.52,13.35,3060855.94
NASDAQ:XRX,1.19,4.6,3.13,2.73,18331609.44
NASDAQ:DMLP,20.85,28.95,25.71,27.17,10302849.31
NYSE:TWO,8.78,14.17,12.05,12.12,40879122.71
NYSE:ORC,6.415,8.4,6.47,6.49,39318490.18
NYSE:NAT,2.75,6.73,6.43,6.46,23036483.92
NYSE:BIP,29.63,44.035,40.08,40.41,61380338.34
NASDAQ:OXSQ,1.05,2.42,1.52,1.41,1967534.36
NYSE:LDI,0.9265,5.05,1.08,0.9982,2729364.86
NYSE:FSK,9.72,20.4867,11.09,10.85,25337831.50
NASDAQ:NMFC,6.73,10.71,7.23,6.87,3580136.31
NYSE:CHCT,13.23,19.165,18.26,18.82,3820804.64
NYSE:SCM,6.83,15.04,7.78,7.06,1813033.14
NYSE:ARR,13.98,19.31,16.33,16.21,55260367.19
NYSE:ASR,259.01,381.52,278.6,268.57,18511828.70
NASDAQ:RWAY,5.19,11.2,5.7,5.45,2166937.43
NYSE:GNL,6.77,10.035,8.65,8.85,16035937.32
NASDAQ:MFIC,9.34,13.34,9.72,9.59,3895754.56
NYSE:TDS,32.94,49.12,34.41,33.65,28678288.28
NYSE:KRP,11.31,15.8,14.77,14.67,9250721.91
NYSE:BGS,3.5,6.3799,3.57,3.58,7482361.40
NASDAQ:ARCC,17.4,22.76,19.17,18.89,82066402.67
NYSE:MSDL,13.66,18.62,15.01,15.34,7848710.82
NASDAQ:CMCSA,21.28,34.45,24.56,22.8,863872042.04
NASDAQ:CGBD,9.945,14.035,10.26,10.21,5826637.91
NYSE:DOC,15.7,22.949,21.64,22.52,132065445.22
NYSE:CNA,41.53,55.71,53.59,54.18,24957656.14
NYSE:DHT,10.695,20.55,18.53,18.29,42281261.14
NYSE:BBDC,7.9601,9.92,8.41,8.29,3607575.89
NASDAQ:AGNC,9.31,12.19,10.64,10.64,250346206.64
NYSE:NLY,20.0,24.52,22.78,22.57,192378740.52
NASDAQ:SLRC,12.13,16.83,13.0,12.93,6499577.61
NYSE:BWLP,11.72,22.921999999999997,21.87,21.06,6338660.55
NASDAQ:SEVN,7.365,11.15,7.62,8.0,1525152.54
NYSE:DX,11.825,14.9305,12.71,12.64,76944660.10
NYSE:PMT,9.045,13.81,9.44,9.62,14993122.25
NYSE:VTS,15.0,27.15,15.52,15.24,6507188.85
NASDAQ:CSWC,19.37,24.430999999999997,23.94,23.55,13355937.56
NYSE:RC,1.39,4.465,1.53,1.47,1568725.85
NASDAQ:GBDC,11.77,14.925,13.19,12.88,11293569.65
NYSE:BWMX,12.335,19.79,17.17,16.76,1967343.88
NYSE:ENIC,3.2,4.74,4.51,4.37,2489992.90
NASDAQ:OCSL,10.63,14.31,11.94,11.78,4784830.74
NYSE:SLG,34.77,66.29,54.18,53.84,64782565.07
NYSE:EARN,4.27,5.89,4.36,4.4,2051777.56
NYSE:TSLX,16.04,24.79,17.72,17.13,7289551.97
NYSE:EFC,11.275,14.12,13.33,13.36,15408375.94
NASDAQ:PAA,15.685,25.03,24.2,24.29,59523421.28
NYSE:ACRE,4.05,5.89,4.25,4.64,1850835.35
NYSE:ARE,39.41,88.236,53.03,51.39,88557578.85
NASDAQ:HRZN,3.8016,7.9289,4.51,4.31,2091132.19
NYSE:ORI,36.01,46.76,43.33,43.07,58894576.76
NYSE:BXMT,14.11,20.665,14.57,16.62,35471483.69
NASDAQ:ADAM,6.445,9.585,9.44,8.71,8672105.83
NASDAQ:RMR,14.27,21.45,18.85,20.35,2900949.28
NYSE:OMF,45.7811,71.93,64.68,61.26,63271291.79
NYSE:SSTK,5.1721,29.5,6.06,5.89,9268809.61
NASDAQ:IEP,7.08,9.52,7.76,7.73,4963871.82
NYSE:VZ,38.39,51.68,47.36,47.32,1297737029.78
NASDAQ:TPG,36.95,70.38,46.32,42.96,98120725.72
NYSE:NXRT,23.79,34.87,25.91,26.31,6699167.24
NYSE:BRSL,9.9,18.565,10.11,10.48,17996325.22
NYSE:BRSP,4.85,6.165,5.13,5.24,8764497.23
NYSE:BCE,20.87,26.52,21.79,21.24,78130999.18
NYSE:MPT,3.95,6.47,4.59,4.79,22682837.35
NYSE:SBR,65.15,84.39,72.89,72.85,3011652.87
NYSE:OLP,19.62,25.88,24.34,25.25,2284201.07
NYSE:APAM,33.96,48.46,42.11,40.29,37967243.04
NASDAQ:RELL,9.37,23.15,19.65,18.48,9120228.83
NASDAQ:BBCP,5.555,12.19,9.89,10.35,1660297.15
NASDAQ:CCAP,10.64,16.035,11.23,10.93,2480652.95
NYSE:CION,5.83,10.93,6.25,5.98,2659380.88
NYSE:CTO,15.065,22.71,22.07,22.03,7676833.46
NYSE:NTST,17.02,22.47,21.39,21.86,29890406.50
NASDAQ:PAGP,16.685,26.775,26.0,26.09,40972581.21
NYSE:FRO,18.26,43.1,39.91,38.59,68019714.75
NYSE:ACCO,2.8111,4.5584,4.32,4.13,2763694.04
NASDAQ:PSEC,2.1098,3.125,2.205,2.23,10571716.41
NYSE:TTE,57.48,94.17,87.2,84.16,147020403.67
NYSE:PINE,13.1,21.99,20.29,20.64,3732301.37
NYSE:CMTG,1.73,3.99,1.78,2.19,1334312.82
NYSE:IRM,77.77,134.68,124.08,126.99,223827526.38
