Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:IVR	-0.16256597638130188	7.50	2026-07-27	0.355		0	0	0.8310	8.33
NYSE:NLY	-0.16321547329425812	23.04	2026-06-30	0.7125		0	0	3.9156	24.23
NASDAQ:TCPC	-0.1673661321401596	3.88	2026-06-16	0		0	0	-1.3137	4.33
NASDAQ:TRMD	-0.17229652404785156	28.58	2026-05-28	0.605		55.73045257857483	32.729963684216486	3.3627	36.00
NASDAQ:FSBC	-0.17706479132175446	47.27	2026-08-03	0.2375		-110.36653890490943	-108.98623013294835	2.9347	51.00
NYSE:TDS	-0.18105925619602203	33.31	2026-06-16	0.04		0	0	1.1174	50.50
NASDAQ:AGNC	-0.18326550722122192	10.97	2026-07-31	0.36		0	0	1.8743	11.06
NASDAQ:UPBD	-0.1846800595521927	18.94	2026-06-16	0.39		61.955609163778796	384.165615977077	1.5495	28.25
NYSE:PINE	-0.1849822700023651	19.65	2026-09-10	0.2925		-0.25877617597456826	12.669514371526734	0.3037	21.73
NYSE:BBDC	-0.18899674713611603	9.25	2026-09-02	0.21		0	0	0.6569	9.88
NYSE:BXMT	-0.18914905190467834	14.40	2026-06-30	0.47		-56.75480044958289	-57.633237462151996	0.0916	18.86
NYSE:HTGC	-0.18989743292331696	16.68	2026-08-11	0.4		49.32056998182817	51.84986707229171	1.3518	19.17
NYSE:RWT	-0.1925993710756302	4.71	2026-06-23	0.18		0	0	0.0742	5.91
NASDAQ:GBDC	-0.19272366166114807	13.05	2026-09-14	0.36		0	0	0.4421	13.67
NASDAQ:HRZN	-0.19452860951423645	4.92	2026-08-17	0.2775		0	0	0.6201	5.05
NYSE:TU	-0.19454649090766907	9.53	2026-09-10	0.418		0.2072248685653137	10.555862877447527	0.4265	11.67
NASDAQ:CCAP	-0.19461692869663239	11.14	2026-08-31	0		0	0	0.0021	13.57
NYSE:UVV	-0.19999216496944427	44.87	2026-10-12	0.8225		0	0	0.9695	67.00
NASDAQ:STNE	-0.20186999440193176	9.87				117.5327744209712	130.37180682246793	2.8610	15.74
NYSE:BXSL	-0.20524069666862488	24.37	2026-09-30	0.77		0	0	1.2184	24.66
NYSE:IIPR	-0.20747971534729004	58.15	2026-06-30	1.9		0	0	3.2403	63.25
