Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:VISN	0.8017671704292297	12.66			GTC: delete	45.07271971046537	66.38008812799421	0.0027	17.33
NYSE:DD	0.7799573540687561	148.15	2026-08-31	0.915		137.17352610039794	204.39316382012635	-0.2148	169.50
NYSE:AD	0.7777485251426697	37.34	2026-06-11	0	GTC: delete	20.004004192727344	54.88748661736321	8.4279	46.34
NASDAQ:TASK	0.7760514616966248	6.36				52.50573456323696	81.22927819133558	2.8857	9.50
NYSE:NLOP	0.7758255004882812	12.68				47.83035208748782	67.85003049770046	-8.1514	46.00
NYSE:AIV	0.77535480260849	2.86	2026-06-04	0		-5.676103795673575	-3.8661382329739444	3.8511	7.00
NYSE:SITC	0.7752205729484558	3.56	2026-08-03	0	GTC: delete; exDate: 2026-08-03 amount: 3.00	0	0	2.4623	5.00
NYSE:ELME	0.7720515131950378	1.75				0	0	-1.7349	18.00
NYSE:KREF	0.7698490023612976	7.38	2026-06-30	0.2125		-64.2770862187158	-61.55136535020199	-2.8765	7.17
NYSE:NAT	0.7487162351608276	6.86	2026-06-10	0.155	Buy 1644 at $6.57 ~= $10,801	8.998011031287838	11.576825896903141	0.2565	6.00
NASDAQ:TCPC	0.7460490465164185	3.54	2026-06-16	0.23		19.87629330517336	19.577265339828987	-1.5033	4.17
NYSE:SAR	0.744732677936554	20.58	2026-08-05	0.75		85.73869877567593	2915.3959670330632	1.0274	21.20
NASDAQ:MFIC	0.7088313698768616	10.18	2026-06-09	0.3625		49.10067287006656	49.030440336196044	0.0725	11.06
NYSE:GNL	0.7071855664253235	9.18	2026-07-13	0.19	Buy 1226 at $8.81 ~= $10,801	6.505530491943611	18.264869857902664	-0.1950	10.17
NYSE:UAN	0.6929581165313721	135.70	2026-08-10	3.6175	Buy 82 at $130.40 ~= $10,693; Withholding Tax: 10%	242.07902042138056	323.20062779336456	15.1589	9.50
NYSE:LDI	0.6710782051086426	1.06				-26.324714428307022	-24.460253592294578	-0.3377	1.38
NASDAQ:TRIN	0.6680721640586853	18.57	2026-08-14	0.51		6.055717994517742	8.722543415931922	1.7137	18.03
NYSE:CIM	0.6668602824211121	13.26	2026-06-30	0.39		-21.698218488597604	-16.304879512857646	0.2306	14.83
NASDAQ:DMLP	0.66488116979599	27.16	2026-08-03	0.63525	Withholding Tax: 10%	49.26967544718427	64.3285469944837	1.4267	
NASDAQ:SEVN	0.655562162399292	8.10	2026-07-20	0.28		-2.595046724743729	-3.2667666639201176	0.5183	9.55
NYSE:KRP	0.6546719670295715	15.46	2026-05-19	0.3775		24.25310481132905	35.76783019023646	0.7543	19.00
NYSE:CHCT	0.6509605646133423	19.30	2026-05-11	0.47625		9.835588490439855	24.426288546314638	0.2121	19.25
NYSE:ENIC	0.6500653624534607	4.69	2026-05-14	0.00075	ADR	7.433710390072167	10.247786872879521	0.3464	4.82
NYSE:MFA	0.6496481895446777	9.58	2026-06-30	0.36		-69.03773834934718	-68.89352441595932	1.3251	14.08
NASDAQ:XRX	0.6475439071655273	3.41	2026-06-30	0.025		-39.81919845648455	8.991344124425444	-7.0480	3.23
NYSE:TU	0.6468584537506104	10.01	2026-06-10	0.41725		0.20134410795265273	10.668909069852239	0.4302	16.67
NYSE:BXMT	0.6448251008987427	15.32	2026-06-30	0.47		-56.419761957503724	-57.30109304425113	0.0916	20.12
NYSE:TWO	0.6415709853172302	12.56	2026-07-31	0.34		-13.242966008529157	-13.361521502337837	-0.2062	11.90
NYSE:OHI	0.6392250061035156	52.08	2026-08-03	0.6725		78.91619479151336	96.84128174855317	2.8695	51.61
NYSE:BIP	0.6357611417770386	43.57	2026-08-31	0.4425		-128.86982711293604	-39.102567193148154	0.8850	46.36
NASDAQ:CGBD	0.6306360363960266	10.69	2026-06-30	0.4		85.17520087891755	85.65347061573834	0.7439	12.29
NYSE:NLY	0.6265527606010437	23.91	2026-06-30	0.7125		0	0	3.9156	24.23
NYSE:SLG	0.6238129138946533	55.97	2026-06-30	0.6305		-44.233654156810736	-19.712769308741304	-2.4302	54.67
NYSE:FSK	0.6171828508377075	11.52	2026-06-17	0.5925		52.077532576860094	47.58546560534275	-1.9638	11.50
NYSE:KOF	0.6154398918151855	113.88	2026-07-13	19.35	ADR	228.43315991337826	298.1566092309534	4.4859	118.34
NYSE:BWLP	0.6147950291633606	22.96	2026-06-12	0.465		75.09602250921643	101.0821889604195	2.3878	
NASDAQ:PSEC	0.6112257838249207	2.29	2026-08-27	0.135		3.578716888466926	4.013537165670368	-0.0754	2.00
NYSE:PNNT	0.6082209348678589	3.54	2026-07-15	0.24		-12282.590108098451	-12274.735779058676	0.2115	4.75
NYSE:BGS	0.6041281223297119	3.74	2026-06-30	0.19		-9.058033688330351	7.717456813953021	-0.9442	4.80
NYSE:DOC	0.6037185788154602	22.82	2026-08-17	0.305		18.028374687466393	33.73729035385445	0.3222	22.39
NYSE:EARN	0.6012914180755615	4.57	2026-07-31	0.24		0	0	-1.3058	5.00
NYSE:DHT	0.6006890535354614	19.67	2026-05-21	0.3675		32.751403691425985	43.957692340323405	2.0584	20.20
NYSE:TDS	0.5975115299224854	35.76	2026-06-16	0.04		100.13666109969147	44.71267901902752	1.2436	50.50
NASDAQ:REFI	0.5959331393241882	10.41	2026-06-30	0.47		12.006459623259515	30.457408017180377	1.2136	16.38
NYSE:NTST	0.5885977149009705	22.37	2026-09-01	0.2175		17.35727241313663	30.706603594350955	0.1430	23.18
NYSE:BBDC	0.5853413939476013	8.73	2026-06-03	0.26		34.925767839035075	39.81525936756021	0.8532	9.62
NASDAQ:AGNC	0.583687961101532	11.19	2026-07-31	0.36		0	0	1.9087	11.06
NYSE:MNR	0.5825804471969604	14.04	2026-05-21	0.455	Withholding Tax: 10%	20.747854126199066	41.53862643794424	1.4091	18.00
NYSE:DX	0.5814807415008545	13.32	2026-07-23	0.51		0	0	1.7576	14.75
NYSE:UWMC	0.5783504843711853	2.04	2026-06-18	0.1		-27.05942888206995	-24.30035443397277	0.1956	3.87
NYSE:ARI	0.5713636875152588	7.09	2026-07-16	0.25		-50.22663608493919	-49.902366459899234	0.9695	9.88
NYSE:FRO	0.5690550208091736	41.38	2026-06-12	0.7825		40.80981171655702	63.21495967368853	4.0648	44.25
NYSE:BRSL	0.5668282508850098	10.60	2026-05-28	0.2125		0	0	0.8547	16.07
NASDAQ:PAGP	0.564221203327179	27.07	2026-07-31	0.39875		-0.4717110022072534	47.92176026260717	0.9853	24.64
NASDAQ:OCSL	0.5636637210845947	12.38	2026-06-15	0.4		53.959163175778656	65.51334344846308	0.5636	12.43
NYSE:ORC	0.5621834993362427	6.78	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:ACRE	0.5599234700202942	4.44	2026-06-30	0.15		-11.668435959942732	-10.378557130077118	-0.3578	5.20
NASDAQ:RWAY	0.5578489303588867	5.91	2026-05-18	0.33		6.149715739963668	4.357043412772212	-0.0620	8.29
NYSE:ECVT	0.5576714277267456	12.54				10.340743144994788	19.85082424956916	-0.5776	15.75
NYSE:TTE	0.5570645928382874	90.97	2026-09-30	1.013	GTC: delete; ADR	0	0	7.9828	95.00
NYSE:HAFN	0.5558612942695618	7.94	2026-06-04	0.183		14.754819435190042	18.592833117949688	0.9129	10.00
NASDAQ:CCAP	0.5537636280059814	11.67	2026-08-31	0.42		29.61029216426608	31.90180863846769	0.4096	13.86
NASDAQ:OXSQ	0.5518954396247864	1.61	2026-08-17	0		0	0	-0.3857	1.75
NYSE:BSM	0.5504672527313232	15.56	2026-08-06	0.3	Withholding Tax: 10%	26.111172707326386	27.89073107843029	1.3989	16.00
NYSE:BXP	0.5502648949623108	73.53	2026-06-30	0.7		0	0	1.8618	73.60
NYSE:TRTX	0.5492464900016785	8.55	2026-06-26	0.24		-24.23933436540165	-22.44057081136287	0.7508	9.92
NYSE:PMT	0.5482866168022156	9.93	2026-07-09	0.4		0	0	1.9068	11.89
NYSE:BCE	0.5470064282417297	22.77	2026-06-15	0.4375		-2.864321998412669	64.44951851067282	4.8570	27.32
NYSE:GSBD	0.5467973947525024	9.14	2026-06-30	0.32		-0.5664562803818056	18.623398785931034	0.6581	8.75
NYSE:RWT	0.5434553027153015	4.84	2026-06-23	0.18		0	0	0.0742	5.91
NYSE:ASR	0.5378921627998352	289.86	2026-05-27	2.5	ADR	-565.4093921247154	887.3164856357279	191.1681	351.20
NYSE:BWMX	0.5378814935684204	18.22	2026-08-06	2.6425		42.39972739986951	48.846356758937276	1.7140	29.31
NYSE:LEVI	0.5373805165290833	25.87	2026-07-22	0.14		130.56848111769997	167.27201251114104	6.3630	28.20
NYSE:PINE	0.5371180772781372	21.49	2026-09-10	0.2925		-0.9747075826913524	12.859267828446537	0.3239	21.73
NASDAQ:VTRS	0.537061870098114	18.36	2026-05-22	0.12		16.310958973816582	46.032690408268294	-0.2546	17.94
NASDAQ:SPOK	0.5367410182952881	11.61	2026-08-19	0.3125		20.044759159683803	21.79489286869217	0.7909	14.00
NYSE:PFLT	0.5340983867645264	7.41	2026-07-15	0.3075		7.144353857938177	12.211558037581721	0.6246	10.08
NYSE:AHRT	0.5340201258659363	7.32	2026-06-24	0.14		0	0	-0.3679	7.35
NYSE:MSDL	0.5338950157165527	15.55	2026-06-30	0.4875		50.31910106534301	69.43021906011197	1.0371	15.68
NASDAQ:GBDC	0.5327537655830383	13.66	2026-06-15	0.375		0	0	0.4407	13.75
NYSE:LADR	0.5297905802726746	10.09	2026-06-30	0.23		-11.553349936001466	-8.840213904342152	0.4118	12.14
NYSE:STWD	0.525909423828125	16.59	2026-06-30	0.48		-111.10241971957399	-109.49008409049732	0.9472	20.25
NYSE:DOW	0.5257003903388977	31.44	2026-05-29	0.35		26.69340725582387	76.26977782342618	-1.6682	35.69
NYSE:CTO	0.5239721536636353	23.22	2026-06-11	0.38		1.3222304146451154	19.99150498287207	1.4054	24.40
NYSE:OLP	0.5228403806686401	25.75	2026-06-25	0.45		14.535586887962795	28.36486013428971	1.1202	26.50
NASDAQ:PAA	0.5208825469017029	25.19	2026-07-31	0.39875	Withholding Tax: 10%	17.20707163559171	30.704256185320286	1.6229	24.35
NYSE:AMBP	0.5197809338569641	5.05	2026-09-10	0.1		8.088432002776827	15.871240502147696	0.0686	5.15
NYSE:KRC	0.5190252661705017	40.62	2026-06-30	0.54		52.61425008818811	72.74217497476901	1.3692	39.29
NYSE:WU	0.5174432396888733	6.88	2026-06-16	0.235		0	0	1.0219	7.39
NYSE:BDN	0.517441987991333	3.26	2026-07-08	0.08		-8.443782412505024	1.6377774686661695	-0.8301	3.00
NYSE:ACCO	0.5173459649085999	4.71	2026-08-21	0.075		11.130067527229144	21.273711179762092	0.6373	7.67
NYSE:ARE	0.5096750855445862	55.04	2026-06-30	1.02		0	0	-5.2575	51.00
NASDAQ:RMR	0.5090948343276978	19.98	2026-07-20	0.45		102.55860703637359	111.81646103754338	1.2923	20.75
NYSE:OBDC	0.5066750645637512	11.40	2026-06-30	0.37		17.00525598406268	16.510025363246825	0.7262	13.21
NYSE:KEY	0.5056555271148682	23.60	2026-09-01	0.205		0	0	1.8936	26.02
NASDAQ:TRMD	0.5049809217453003	31.30	2026-05-28	0.605		57.219497261514014	34.091139174844216	3.3627	36.00
NYSE:SPH	0.5044542551040649	19.44	2026-08-04	0.325	Withholding Tax: 10%	74.50279694270523	90.7529498762546	2.0100	17.00
NYSE:CAL	0.5039045810699463	14.57	2026-06-11	0.07		9.85169930266472	21.963258233049434	0.0083	17.00
NYSE:CMTG	0.5034589171409607	1.95				-9.490572453961779	-14.858790354382519	-3.8166	2.58
NASDAQ:IEP	0.5033861994743347	8.06	2026-05-18	0.5	Withholding Tax: 10%	13.965585470348032	21.298799410373753	-0.4821	12.00
