Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:PFBC	0.05470401421189308	107.46	2026-07-07	0.7875		0	0	11.4270	111.50
NYSE:TTE	0.049435101449489594	92.40	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:BXMT	0.04853565990924835	14.69	2026-06-30	0.47		-56.71108238761349	-57.59168780243614	0.0916	18.86
NASDAQ:HOPE	0.04597480222582817	14.36	2026-08-06	0.14		0	0	1.0011	15.50
NYSE:BRSP	0.04544889181852341	5.00	2026-06-30	0.16		-8.819394973691328	-6.203073614826777	-0.2123	6.34
NYSE:RWT	0.04030446708202362	4.90	2026-06-23	0.18		0	0	0.0742	5.84
NYSE:TEN	0.03625643253326416	44.71	2026-07-23	0		94.55429255423518	105.94865958122293	7.0378	46.00
NASDAQ:CCAP	0.032491445541381836	10.93	2026-08-31	0.4		0	0	0.0021	12.64
NYSE:BGS	0.025037631392478943	3.53	2026-09-30	0.16625		0	0	-0.8227	4.20
NYSE:BBDC	0.022109389305114746	9.58	2026-09-02	0.26		0	0	0.6569	9.96
NASDAQ:PLTK	0.016163509339094162	2.44				0	0	-0.8592	4.90
NYSE:SB	0.015068619512021542	8.77	2026-08-13	0.025		12.945088218907314	10.37010807870944	0.8542	8.50
NASDAQ:RBB	0.013051765039563179	27.13	2026-07-31	0.16		0	0	2.4690	28.50
NASDAQ:FULT	0.01298943068832159	24.26	2026-07-01	0.1875		0	0	2.0774	26.50
NYSE:CAPL	0.010094119235873222	24.55	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8309	20.00
NASDAQ:ADAM	0.00939150433987379	10.19	2026-09-22	0.24		-106.95488230215481	-103.87605217835213	2.1181	12.12
NASDAQ:FSBC	0.0064772977493703365	46.34	2026-08-03	0.2375		-112.21386165289134	-110.82636574233997	2.9347	52.00
NYSE:ARI	0.0050673531368374825	7.07	2026-07-16	0.25		0	0	0.8284	8.00
NASDAQ:PAGP	0.0032613594084978104	27.58	2026-07-31	0.40825		-0.014621047517285504	48.33547747387498	0.9853	24.93
NYSE:BSM	0.00026014578179456294	15.15	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NASDAQ:OCFC	-0.0005384882679209113	19.16	2026-08-10	0.2		0	0	0.5270	22.08
NASDAQ:IMPP	-0.005093845073133707	5.23				0	0	1.4754	9.00
NYSE:ARR	-0.007883432321250439	16.52	2026-08-17	0.72		-60.60453507256604	-60.180377259366125	3.0443	18.38
NASDAQ:AGNC	-0.01171526126563549	11.04	2026-08-31	0.36		0	0	1.8743	11.06
NYSE:NLY	-0.01243404671549797	23.46	2026-06-30	0.7125		0	0	3.9156	24.23
NASDAQ:OXSQ	-0.015134189277887344	1.41	2026-09-16	0.105		0	0	-0.3762	1.75
NYSE:GSBD	-0.015448140911757946	9.94	2026-08-31	0.32		0	0	0.3091	8.94
NYSE:GGB	-0.016681024804711342	4.38	2026-08-21	0.1975	ADR	0	0	0.1278	5.47
NYSE:CHT	-0.018024306744337082	43.93	2026-07-09	1.3	ADR	59.51112738633777	87.32127622162248	13.2435	48.08
NASDAQ:WAFD	-0.01859312877058983	36.66	2026-08-21	0.2675		0	0	3.4661	39.00
NASDAQ:CFFN	-0.020609227940440178	8.50	2026-08-07	0.085		0	0	0.6714	9.50
NASDAQ:NKSH	-0.021785123273730278	41.12	2026-05-26	0.3825		0	0	3.1882	46.75
NASDAQ:OPBK	-0.02395685203373432	15.44	2026-08-06	0.125		0	0	1.9403	17.75
NASDAQ:FFBC	-0.024575399234890938	33.08	2026-09-01	0.25		0	0	2.7172	37.57
NASDAQ:WASH	-0.030445877462625504	39.81	2026-07-01	0.56		0	0	2.9045	38.00
NYSE:BWLP	-0.03292328864336014	24.67	2026-06-12	0.465		77.14799389939061	103.08936575324171	2.3878	
NYSE:TU	-0.0356128066778183	10.02	2026-09-10	0.418		0.6136251652792438	10.983395387344	0.4265	11.67
NYSE:BBVA	-0.035726483911275864	29.25			ADR	0	0	1.7032	24.53
NASDAQ:PKBK	-0.03809050843119621	34.28	2026-07-02	0.185		0	0	3.8940	13.00
NYSE:IIPR	-0.04242963716387749	57.14	2026-06-30	1.9		0	0	3.4077	63.25
NASDAQ:SEVN	-0.04315638914704323	7.76	2026-07-20	0.28		-2.4420306080002985	-3.1129796649297155	0.5183	9.55
NYSE:ORI	-0.04456811398267746	42.12	2026-09-04	0.3025		0	0	4.7185	43.50
NYSE:UDR	-0.04560771584510803	38.05	2026-09-15	0.4325		0	0	1.6178	42.07
NASDAQ:NWBI	-0.046459976583719254	15.44	2026-08-06	0.2		0	0	1.0448	16.57
NYSE:CIM	-0.0465189665555954	11.66	2026-06-30	0.41		0	0	-0.1930	14.17
NYSE:WU	-0.05714895948767662	7.35	2026-09-16	0.235		0	0	1.0219	7.09
NASDAQ:NRIM	-0.05814304202795029	25.68	2026-06-11	0.08		0	0	3.0804	30.50
NASDAQ:NWE	-0.058359384536743164	70.18	2026-08-17	0.665		-6.481814849932128	7.879232540220886	2.7858	74.25
NASDAQ:INDB	-0.05953964218497276	83.91	2026-06-29	0.615		0	0	5.7285	93.43
NYSE:BLX	-0.05967802554368973	53.65	2026-08-07	0.672		0	0	7.7799	65.90
NYSE:BDN	-0.060048192739486694	3.05	2026-07-08	0.08		-8.460405201748873	1.6086365904011513	-0.8301	3.00
NYSE:FLO	-0.06161961331963539	6.90	2026-06-12	0.2475		0	0	0.0685	9.00
NASDAQ:TCBK	-0.061755433678627014	55.74	2026-06-05	0.36		0	0	4.2390	62.81
NYSE:RNST	-0.06228315085172653	41.92	2026-09-16	0.23		0	0	3.4359	48.00
NYSE:EPR	-0.06450749188661575	61.09	2026-08-31	0.9		61.196519389356126	91.03656560913477	3.4365	64.41
NYSE:UAN	-0.06675425916910172	126.32	2026-08-10	3.6175	Withholding Tax: 10%	238.82163135745932	319.8691673330593	15.1589	9.50
NYSE:CAG	-0.0700533464550972	16.25	2026-07-30	0.35		0	0	-4.0040	14.38
NYSE:AAT	-0.07179079949855804	22.97	2026-09-03	0.34		0	0	0.3331	23.50
NASDAQ:SPOK	-0.07251497358083725	10.41	2026-08-19	0.3125		19.444839678837095	21.19340557221416	0.7909	14.00
NYSE:HAFN	-0.072726309299469	8.16	2026-06-04	0.183		15.217127124147128	19.05173623431674	0.9129	10.00
NYSE:BXSL	-0.07747754454612732	24.95	2026-09-30	0.77		0	0	1.2184	24.57
NASDAQ:GGAL	-0.08076661080121994	41.65	2026-08-24	0	ADR	-104.38026025448112	-100.67121643174671	0.6345	67.85
NYSE:MPLX	-0.08139164000749588	58.37	2026-08-07	1.0765	Withholding Tax: 10%	0	0	3.6001	62.23
NASDAQ:LKFN	-0.08299580961465836	60.54	2026-07-24	0.515		0	0	4.4746	66.50
NASDAQ:UBSI	-0.08333434909582138	48.07	2026-06-12	0.3775		0	0	3.7820	50.33
NASDAQ:EWBC	-0.08333756029605865	130.79	2026-08-03	0.7		0	0	10.5550	148.25
NASDAQ:HRZN	-0.08418136835098267	4.77	2026-09-16	0.28		0	0	0.6315	4.95
NYSE:SSTK	-0.0843343436717987	5.29	2026-06-04	0.345		18.28104934137706	12.049514040185851	-5.5792	28.85
NASDAQ:FMNB	-0.08440429717302322	15.78	2026-06-12	0.17		0	0	1.0064	17.00
