Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DD	0.9246129393577576	147.01	2026-08-31	0.7575	GTC: delete	0	0	-0.6516	170.00
NASDAQ:VISN	0.9245484471321106	11.80	2026-08-28	0	GTC: delete	0	0	-0.1379	14.67
NYSE:AD	0.9229289889335632	38.28	2026-06-11	2.75	GTC: delete	0	0	7.8425	43.33
NYSE:AIV	0.9196586012840271	2.74	2026-06-04	0	GTC: delete	-3.539184073057271	-1.6844798889286674	3.8145	7.00
NYSE:SITC	0.9195013046264648	3.25	2026-08-03	0	GTC: delete	0	0	2.4623	3.50
NASDAQ:AMSC	0.6259191632270813	31.31			Buy 349 at $30.19 ~= $10,536	0	0	2.6235	61.75
NYSE:ECO	0.47572413086891174	65.26	2026-08-14	0	Buy 97 at $63.33 ~= $6,143	0	0	4.4008	75.00
NYSE:NLOP	0.46234503388404846	12.07				0	0	-2.6472	46.00
NYSE:ELME	0.46234503388404846	1.74				0	0	-1.7349	18.00
NYSE:DHT	0.461861789226532	19.67	2026-08-17	0.6125		0	0	1.7080	20.52
NYSE:TEO	0.3940872251987457	14.00			ADR	0	0	3.1651	15.33
NYSE:TDS	0.37719598412513733	35.22	2026-09-15	0.04		0	0	1.1174	47.50
NYSE:BIP	0.35118645429611206	40.08	2026-08-31	0.4425		-131.76198397401646	-42.09866933413502	0.8848	47.10
NASDAQ:TASK	0.34968918561935425	8.14				0	0	2.3302	8.50
NYSE:INSW	0.32829543948173523	99.80	2026-09-10	0.12		0	0	9.7755	100.00
NYSE:YPF	0.328063040971756	52.16			ADR	0	0	1544.3528	59.48
NYSE:ARI	0.3243071734905243	7.05	2026-07-16	0.25		0	0	0.8284	8.00
NASDAQ:QFIN	0.31772252917289734	10.75			ADR	0	0	3.8834	20.97
NYSE:SAR	0.31314170360565186	19.00	2026-09-03	0.75		85.87937365700874	2953.133659015529	1.0420	21.20
NYSE:ZIM	0.30053916573524475	28.62				0	0	0.6231	25.05
NASDAQ:PAGP	0.29501980543136597	28.83	2026-07-31	0.40825		1.2753789524827146	49.62547747387498	0.9853	24.93
NYSE:LPG	0.29247501492500305	50.82	2026-07-27	0.8375		0	0	4.2911	51.80
