ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NLOP,10.945,30.365,11.57,11.66,1101919.19
NYSE:AIV,2.59,8.03,2.61,2.61,2270222.51
NASDAQ:VISN,9.47,20.55,11.31,11.35,105039125.51
NYSE:SITC,2.89,12.39,3.02,3.02,2450545.63
NYSE:DD,33.335,149.42,138.46,144.1,171392118.50
NYSE:AD,33.71,60.82,35.54,35.7,5363187.17
NASDAQ:IEP,6.51,9.32,6.65,7.5,14257237.65
NYSE:ZIM,12.33,29.97,27.16,26.82,74836308.14
NYSE:SAR,17.34,25.64,18.72,19.55,2128424.27
NASDAQ:SIGA,2.83,9.45,2.97,2.88,1939975.45
NASDAQ:TRIN,14.13,18.565,18.27,18.43,16714290.96
NYSE:BGS,3.32,6.3799,3.33,3.68,8845436.62
NYSE:TK,7.51,14.38,13.18,12.08,6112859.45
NYSE:ARR,13.98,19.31,16.32,16.72,63196027.81
NYSE:BBDC,7.9601,9.92,9.4,9.43,8669750.73
NYSE:DHT,10.795,20.55,19.8,19.2,62078408.60
NASDAQ:NWBI,11.25,16.16,15.31,15.79,11068427.51
NYSE:BXMT,13.73,20.665,14.35,14.5,31417406.70
NASDAQ:CMCSA,21.28,34.45,26.42,26.18,535867144.80
NASDAQ:AMSF,25.66,47.86,25.7,27.2,14463752.89
NYSE:PMT,9.045,13.81,9.39,9.49,10469726.86
NASDAQ:OXSQ,1.05,2.26,1.4,1.49,3174095.20
NYSE:GSBD,8.355,11.53,9.92,9.93,10634380.78
NYSE:ECO,25.75,65.8683,64.1,63.92,35908465.45
NASDAQ:PLTK,2.09,4.42,2.35,2.52,5985688.44
NYSE:PNNT,3.19,7.29,3.68,3.82,2152613.55
NASDAQ:REFI,9.69,14.57,10.61,10.3,1997896.62
NYSE:TSLX,16.04,24.79,18.77,19.17,9453925.75
NYSE:TWO,8.78,14.17,12.04,12.03,32833926.38
NYSE:BWMX,12.335,19.79,15.92,16.41,1310113.70
NASDAQ:DMLP,20.85,28.95,28.61,27.59,4305834.24
NYSE:BRSP,4.795,6.165,4.86,4.97,4776387.80
NASDAQ:KRNY,6.0,9.965,9.67,9.6,7079937.04
NASDAQ:FIBK,29.1,40.6,37.81,38.84,33458558.27
