Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:NLOP	0.7738879919052124	12.26				0	0	-2.6472	46.00
NYSE:DD	0.7698646783828735	153.51	2026-08-31	0.7575	GTC: delete	0	0	-0.6516	170.00
NYSE:AIV	0.7420962452888489	2.79	2026-06-04	0	GTC: delete	-3.421487388740653	-1.5596070191350127	3.8145	7.00
NASDAQ:VISN	0.7123619914054871	12.02	2026-08-28	0	GTC: delete	0	0	-0.1379	14.67
NYSE:SITC	0.7046897411346436	3.16	2026-08-03	0	GTC: delete	0	0	2.4623	3.50
NYSE:AD	0.6183399558067322	37.57	2026-06-11	2.75	GTC: delete	0	0	7.8425	46.33
NASDAQ:IEP	0.37492114305496216	7.75	2026-08-17	0.5	Withholding Tax: 10%	0	0	-0.2279	12.00
NYSE:SAR	0.16045454144477844	20.09	2026-09-03	0.75		87.15039093569693	2971.4163297290775	1.0420	21.20
NYSE:ARR	0.12699446082115173	17.19	2026-08-17	0.72		-59.63968809258714	-59.21195285956154	3.0443	18.38
NASDAQ:REFI	0.0968942940235138	10.54	2026-06-30	0.47		0	0	0.8560	16.38
NYSE:FRO	0.07389039546251297	42.24	2026-06-12	0.7825		42.800629531714705	65.39968954894245	4.0648	44.25
NYSE:ZIM	0.060772400349378586	28.77				81.42184465805978	185.09670482184475	0.8123	24.30
NASDAQ:DMLP	0.05769174173474312	28.50	2026-08-03	0.7985	Withholding Tax: 10%	0	0	1.1599	
NASDAQ:TRIN	0.050579555332660675	18.58	2026-08-14	0.51		0	0	1.1894	18.50
NASDAQ:SIGA	0.023482181131839752	3.06				0	0	-0.2118	17.53
NYSE:PNNT	0.022671371698379517	3.84	2026-08-14	0.24	GTC: $7.67	0	0	0.0867	4.75
NASDAQ:ARCC	0.01682470366358757	20.46	2026-09-15	0.48		19.41284955621241	20.624681882083298	1.3370	20.62
NASDAQ:OXSQ	0.0023014526814222336	1.53	2026-08-17	0.105		0	0	-0.3762	1.75
NYSE:UAN	-0.0048795947805047035	120.52	2026-08-10	3.6175	Withholding Tax: 10%	237.43076815238234	318.92483259087874	15.1589	9.50
NYSE:ECO	-0.014090490527451038	60.18	2026-08-14	0		0	0	4.4008	75.00
NYSE:BWMX	-0.03233863785862923	16.51	2026-08-06	2.69		42.24435627654052	48.74115301846698	1.7140	29.60
NYSE:EFC	-0.03291939198970795	13.83	2026-08-31	0.39		0	0	1.2689	14.79
NYSE:TK	-0.03344842791557312	12.29	2026-05-26	0		0	0	3.2790	5.00
NYSE:BBDC	-0.04221062362194061	9.39	2026-09-02	0.26		0	0	0.6569	9.88
NYSE:PMT	-0.05020761489868164	9.57	2026-07-09	0.4		0	0	1.9068	11.46
NYSE:FSK	-0.05438797175884247	12.52	2026-09-16	0.5075		0	0	-1.2340	11.90
NASDAQ:CGBD	-0.058018364012241364	11.47	2026-09-30	0.4		0	0	0.5388	12.29
NYSE:BNL	-0.06304407119750977	21.50	2026-09-30	0.29125		0	0	0.5092	23.70
NYSE:PSBD	-0.06451179087162018	10.43	2026-09-25	0		0	0	-1.2785	11.08
NASDAQ:ADAM	-0.07040859013795853	10.17	2026-09-22	0.24		-106.70727354683031	-103.61037386134329	2.1181	11.96
NYSE:BRSP	-0.07078593969345093	5.03	2026-06-30	0.16		-8.68046559353833	-6.050312820207473	-0.2123	6.34
NYSE:BWLP	-0.07249676436185837	22.48	2026-06-12	0.465		75.70195038031025	101.9144757929554	2.3878	
NASDAQ:PAA	-0.0732882097363472	23.74	2026-07-31	0.40825	Withholding Tax: 10%	0	0	1.3252	24.76
NYSE:WU	-0.07606878131628036	7.39	2026-09-16	0.235		0	0	1.0219	7.09
NASDAQ:SPOK	-0.07987409085035324	11.06	2026-08-19	0.3125		20.15463704266552	21.91265420521536	0.7909	14.00
NYSE:RWT	-0.08105558156967163	4.82	2026-06-23	0.18		0	0	0.0742	5.91
NYSE:GSBD	-0.08207770437002182	9.94	2026-08-31	0.32		0	0	0.3091	8.94
NASDAQ:TASK	-0.08464597165584564	7.38				0	0	2.3302	8.50
NYSE:NAT	-0.08562502264976501	6.72	2026-06-10	0.155		9.201294681240832	11.79185160759851	0.2565	6.00
NYSE:TTE	-0.08870155364274979	88.44	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:CIM	-0.08962846547365189	11.95	2026-06-30	0.41		0	0	-0.1932	14.50
NYSE:BXSL	-0.09156356006860733	24.98	2026-09-30	0.77		0	0	1.2184	24.66
NASDAQ:FIBK	-0.09357256442308426	39.22	2026-08-04	0.47		0	0	3.4028	37.50
NASDAQ:CMCSA	-0.09453528374433517	26.45	2026-10-07	0.33		99.08334700567119	168.56958674652694	3.1646	30.08
NYSE:HTGC	-0.10902823507785797	16.86	2026-08-11	0.4		49.89604989528947	52.4508093314529	1.3518	19.17
NASDAQ:GBDC	-0.10957862436771393	13.38	2026-09-14	0.36		0	0	0.4421	13.62
NYSE:TWO	-0.11357016861438751	12.16	2026-07-31	0.34		-13.034005734443856	-13.153026896378952	-0.2062	11.90
NYSE:CION	-0.11364895105361938	7.48	2026-09-11	0.33		0	0	-0.5679	8.75
NASDAQ:UPBD	-0.11544021964073181	19.64	2026-06-16	0.39		63.590342664637085	389.48828827366526	1.5495	28.25
NYSE:MSDL	-0.12671597301959991	15.57	2026-09-30	0.475		0	0	0.6161	15.71
NYSE:BGS	-0.12857840955257416	3.62	2026-09-30	0.16625		0	0	-0.8227	4.20
NASDAQ:AGNC	-0.13089914619922638	11.06	2026-08-31	0.36		0	0	1.8743	11.06
NYSE:BSM	-0.1318473368883133	14.50	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NYSE:KREF	-0.13574500381946564	7.66	2026-06-30	0.2125		-63.5130897868348	-60.76308385048733	-2.8765	7.75
NYSE:SSTK	-0.14126087725162506	5.67	2026-06-04	0.345		18.900454655655686	12.559558519108165	-5.5792	28.85
NYSE:IVR	-0.14366912841796875	7.54	2026-07-27	0.355		0	0	0.8310	8.33
NASDAQ:TFSL	-0.14788776636123657	17.73	2026-06-10	0.2825		0	0	0.3639	19.00
NASDAQ:AMSF	-0.15229521691799164	27.50	2026-09-11	0.4		0	0	2.5346	35.67
NASDAQ:CFFN	-0.15402457118034363	8.81	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:IIPR	-0.15932458639144897	56.52	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:UHT	-0.16157977283000946	41.49	2026-06-22	0.745		0	0	1.3862	44.00
NYSE:FCPT	-0.1621031016111374	25.26	2026-08-31	0.36375		0	0	0.8074	28.22
NYSE:EPD	-0.16558735072612762	38.49	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.15
NYSE:SFL	-0.16760103404521942	12.25	2026-05-27	0.205		-0.5386577919186307	15.86926474577529	0.2370	12.38
NYSE:CHCT	-0.1732480227947235	15.20	2026-08-19	0.44075		0	0	0.6497	18.25
NASDAQ:FMNB	-0.17612066864967346	16.42	2026-06-12	0.17		0	0	1.0064	17.00
NYSE:UWMC	-0.17616164684295654	1.56	2026-06-18	0.1		0	0	0.1270	2.22
NYSE:DX	-0.17639265954494476	13.15	2026-08-21	0.51		0	0	1.7576	14.75
NYSE:AB	-0.17692022025585175	36.71	2026-08-12	0.8675	Withholding Tax: 10%	0	0	3.3576	39.29
NASDAQ:GLPI	-0.17892594635486603	43.85	2026-06-12	0.79		0	0	3.3299	53.70
NYSE:ORI	-0.18387681245803833	42.98	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:CAPL	-0.18646641075611115	23.11	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8313	20.00
NYSE:SCM	-0.1873585432767868	8.72	2026-08-31	0.36975		0	0	0.4762	10.12
NASDAQ:FSBC	-0.18785515427589417	46.97	2026-08-03	0.2375		-110.18170431155943	-108.77960434761835	2.9347	52.00
NYSE:TU	-0.18815049529075623	9.77	2026-09-10	0.418		0.5268752187934908	10.939250662035786	0.4265	11.67
NYSE:ARI	-0.19391565024852753	6.87	2026-07-16	1.125		0	0	0.8284	8.00
NYSE:GRNT	-0.19463784992694855	5.14	2026-08-28	0.11		0	0	-0.4365	7.60
NYSE:BDN	-0.1949566751718521	3.11	2026-07-08	0.08		-8.362731887961303	1.7839739966392378	-0.8302	3.00
NASDAQ:TCPC	-0.19707241654396057	4.11	2026-09-16	0.21		0	0	-1.3137	4.33
NYSE:MFA	-0.19784928858280182	9.22	2026-06-30	0.36		0	0	1.0035	14.00
NYSE:AAT	-0.1988839954137802	22.89	2026-09-03	0.34		0	0	0.3331	23.50
NYSE:TXO	-0.20348462462425232	13.91	2026-08-14	0.3525	Withholding Tax: 10%	0	0	-1.7717	19.67
NASDAQ:HRZN	-0.20466254651546478	5.04	2026-08-17	0.28		0	0	0.6315	5.05
NYSE:EBF	-0.20580989122390747	22.17	2026-07-10	0.25		51.44326282621652	58.021821838190576	1.6881	24.00
NYSE:CHT	-0.20693174004554749	42.65	2026-07-09	1.3	ADR	58.89943789282957	86.99884217597524	13.2435	48.08
NYSE:EIX	-0.20702755451202393	71.10	2026-07-07	0.865		-29.035096361807714	-75.05809117144392	9.9736	76.04
NYSE:HAFN	-0.20802642405033112	7.73	2026-06-04	0.183		14.843495154907707	18.69862783838009	0.9129	10.00
NYSE:NWG	-0.20819199085235596	19.22	2026-08-14	0.0875	ADR	0	0	1.4403	21.54
NYSE:EARN	-0.21097250282764435	4.41	2026-08-31	0.24		0	0	-1.3058	5.00
NYSE:FLNG	-0.2131972759962082	30.61	2026-05-29	0.75		15.796982672594245	29.69751602745528	1.3976	25.88
NYSE:BBT	-0.21458150446414948	32.02	2026-08-14	0.3225		0	0	0.5887	34.83
