ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:VISN,9.47,20.55,10.1,11.71,85410618.72
NYSE:AIV,2.59,8.82,2.65,2.66,1912974.08
NYSE:DD,33.335,149.42,144.05,138.84,309728477.46
NYSE:NLOP,10.945,34.305,11.67,11.76,1647203.49
NYSE:ELME,1.26,17.68,1.63,1.62,1656024.93
NYSE:AD,33.71,79.165,35.65,34.98,4841493.99
NASDAQ:TASK,4.465,18.39,7.82,5.915,7540024.74
NYSE:SITC,2.89,12.39,3.13,4.33,3492512.47
NYSE:KREF,5.25,9.982999999999999,7.44,7.05,8004491.92
NYSE:NAT,2.78,6.73,6.4,6.66,21291143.32
NYSE:UAN,84.13,139.5,126.5,127.98,5429161.62
NYSE:SAR,17.34,25.64,19.49,18.85,2772394.23
NYSE:TEN,19.67,45.85,39.06,39.69,6693389.14
NASDAQ:IEP,7.08,9.52,7.63,7.71,6623844.48
NYSE:MNR,10.46,15.15,13.32,13.48,2657161.42
NYSE:PNNT,3.19,7.53,3.62,3.33,1795159.09
NASDAQ:REFI,9.69,14.57,10.09,9.82,1452027.76
NYSE:BAP,230.4529,413.245,392.57,402.27,95885963.31
NASDAQ:XRX,1.19,4.6,3.23,3.49,19344004.66
NASDAQ:SEVN,7.365,11.15,7.72,7.53,1333986.19
NASDAQ:TFSL,12.535,19.49,17.86,18.05,22086343.84
NASDAQ:SIGA,3.01,9.62,3.12,3.25,3093700.22
NASDAQ:CGBD,9.945,14.035,10.66,10.1,4516666.06
NYSE:FSK,9.72,20.41,11.88,10.56,31671079.89
NYSE:BWMX,12.335,19.79,16.69,17.59,2171467.25
NYSE:ARR,13.98,19.31,16.55,16.45,49963663.40
NYSE:DX,11.825,14.9305,12.81,12.82,68459238.91
NYSE:BXMT,13.73,20.665,13.84,14.97,47461965.99
NASDAQ:TCPC,3.08,7.28,3.9,3.25,2824666.17
NYSE:CIM,11.46,14.88,11.86,12.66,10153216.77
NASDAQ:TRIN,14.13,18.245,17.6,17.41,21742386.93
NYSE:LDI,0.9265,5.05,0.9413,1.0,2938806.76
NASDAQ:MFIC,9.28,13.34,9.71,9.66,5406957.73
NYSE:TDS,32.94,49.12,36.0,33.58,38958312.35
NYSE:PFLT,6.83,10.6,7.3,7.01,7926106.34
NYSE:TTE,57.48,94.17,86.27,87.03,107443669.08
NYSE:SPH,16.53,20.8,17.74,18.61,3186248.61
NYSE:KRP,11.31,15.8,14.51,14.76,10296361.66
NYSE:BDN,2.47,4.625,3.22,3.05,7966961.04
NASDAQ:DMLP,20.85,28.95,25.82,26.95,8371253.07
NYSE:PINE,13.1,21.99,19.96,20.3,3601743.39
NYSE:LADR,9.38,11.92,9.54,9.7,14157939.25
NYSE:EFC,11.275,14.12,13.14,13.49,15433537.40
NASDAQ:STNE,9.4525,19.95,11.08,11.43,33213911.41
NYSE:BXP,49.72,79.33,68.81,71.67,122445998.07
NASDAQ:CMCSA,21.28,34.45,25.17,23.67,814460944.28
NYSE:BRSP,4.85,6.165,5.05,4.99,9360617.11
NYSE:EARN,4.25,5.89,4.35,4.48,2081018.08
NYSE:BGS,3.42,6.3799,3.42,3.61,7926963.85
NYSE:NTST,17.02,22.47,21.03,21.59,24187742.52
NYSE:FRO,18.26,43.1,39.56,39.1,73385300.79
NYSE:FLNG,24.0,33.4,31.02,31.1,7652599.92
NASDAQ:AGNC,9.31,12.19,10.61,10.92,237155389.72
NASDAQ:GLPI,41.17,49.95,43.86,44.71,103633153.02
NYSE:OLP,19.62,25.88,24.16,24.37,2578042.36
NYSE:OHI,39.26,52.39,48.68,50.4,103041357.87
NASDAQ:CCAP,10.64,16.035,11.77,10.85,1995953.82
NYSE:TWO,8.78,14.17,12.03,12.11,50059694.02
NYSE:CHT,39.28,46.48,42.28,42.68,6849636.26
NYSE:MFA,8.78,10.565,9.05,9.2,15186374.60
NYSE:DHT,10.695,20.55,18.35,18.55,52059215.21
NASDAQ:TRMD,18.24,35.33,29.49,30.24,12371366.92
NYSE:ACCO,2.8111,4.5584,4.41,4.23,3064653.46
NASDAQ:PAGP,16.685,26.775,25.38,26.585,46128295.96
NYSE:NLY,20.0,24.52,22.66,23.08,196764803.84
NASDAQ:PAA,15.685,25.03,23.52,24.82,65920476.60
NYSE:BIP,29.63,44.035,38.94,42.39,54250590.60
NASDAQ:GBDC,11.77,14.925,13.06,12.84,14334935.52
NYSE:MITT,6.91,9.27,6.98,7.09,1247190.46
NYSE:PMT,9.045,13.81,9.34,9.31,13625527.53
NYSE:UWMC,0.9303,7.14,1.2,1.86,38016991.74
NYSE:GRNT,4.18,6.145,4.66,4.66,3067407.42
NYSE:GNL,6.77,10.035,9.07,8.8,18525385.61
NASDAQ:CFFN,5.74,9.26,8.99,8.86,8838438.78
NYSE:MSDL,13.66,18.53,15.45,14.81,7881408.31
NYSE:RC,1.39,4.465,1.55,1.45,1473195.44
NASDAQ:SPOK,9.95,18.79,11.3,10.75,1876118.17
