ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:PBI,4.04,11.01,8.02,8.02,19476462.49
NYSE:SPXC,115.0,183.83,128.33,129.62,52347286.15
NASDAQ:LECO,161.11,242.65,177.38,176.92,54737636.70
NYSE:SEM,14.985,40.98,16.36,16.42,15400713.97
NYSE:HEI,197.98,283.6,244.74,249.41,169901430.43
NASDAQ:FMNB,11.55,16.32,12.7,11.98,1571178.17
NYSE:LPX,71.95,122.87,84.2,85.64,51179184.48
NYSE:GES,8.48,27.41,9.69,9.89,18824405.40
NYSE:LU,2.0,4.9399,2.36,2.55,12410468.97
NYSE:VSCO,13.76,48.73,16.0,17.59,84213765.34
NYSE:BBW,23.63,48.23,37.17,36.82,11833239.88
NYSE:FBK,34.5,58.875,40.61,40.79,14229290.55
NASDAQ:KLAC,551.33,896.32,634.43,656.76,1221619114.20
NASDAQ:FITB,32.25,49.07,34.15,33.83,259125048.14
NYSE:HEI.A,160.43,219.22,196.38,199.58,55798879.77
NASDAQ:NVMI,153.995,289.9,175.62,177.98,53884196.40
NASDAQ:UVSP,19.38,32.75,27.24,25.81,3935211.25
NASDAQ:LFUS,142.1,275.58,153.89,152.72,71738194.30
NASDAQ:WASH,24.7,40.59,27.21,26.2,6257019.12
NASDAQ:MOFG,19.69,34.56,27.1,25.89,3097489.07
NYSE:MD,6.62,17.67,12.82,13.56,9261227.47
NASDAQ:WTFC,89.1,142.04,102.51,97.34,68123411.13
