ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:IBKR,103.6901,236.53,173.43,147.02,441626484.72
NYSE:RBC,241.43,372.83,332.61,304.79,70643071.95
NASDAQ:CLMB,49.695,144.995,107.04,96.64,2841659.14
NYSE:SCHW,61.01,84.5,77.19,69.93,1133613076.12
NYSE:BBW,23.63,48.23,36.1,34.31,12528266.79
NYSE:TT,286.32,422.0,343.96,315.21,507780582.62
NASDAQ:CENX,11.404,25.39,15.73,13.7,35707237.37
NASDAQ:SEIC,62.38,87.25,73.26,66.45,62999025.16
NYSE:CPRI,11.86,43.34,13.5,12.48,117956938.57
NYSE:PBI,3.92,11.01,8.2,7.86,19968300.40
NYSE:PNR,72.63,110.71,82.31,76.17,172387196.18
NASDAQ:NAVI,10.53,16.965,11.27,10.76,10168060.09
NYSE:MPLX,39.56,54.87,50.13,46.68,135426472.29
NYSE:RJF,104.235,174.32,136.21,124.86,287658163.98
NYSE:GEF,48.23,73.16,51.24,49.01,9566761.25
NASDAQ:GOOD,12.67,17.875,13.89,13.16,5782608.75
NASDAQ:MATW,18.5,32.24,20.85,19.12,5447782.30
NASDAQ:HOOD,13.98,66.91,44.08,34.17,2189063084.70
NYSE:GS,395.18,672.19,507.89,462.22,2341180039.05
NYSE:TSN,53.61,66.88,60.99,57.65,150563937.05
