ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NU,9.67,16.145,10.87,11.48,981818607.65
NYSE:ERJ,20.74,52.92,52.88,42.89,129089965.90
NYSE:BBD,1.84,2.98,2.04,2.01,81385511.18
NYSE:LII,445.625,682.5,588.07,622.97,247592272.61
NASDAQ:XP,10.82,26.31,14.35,14.68,73695604.31
NYSE:SUZ,8.78,12.98,9.64,9.84,18802451.49
NYSE:IR,79.965,106.03,84.43,83.36,236979638.89
NASDAQ:INTR,3.88,7.835,5.47,5.29,29097804.82
NASDAQ:AFYA,14.52,22.24,16.91,16.8,1530748.66
NYSE:EBR,5.4525,8.945,6.61,6.46,8144842.62
NYSE:VALE,8.38,13.68,9.7,9.76,338136280.50
NASDAQ:MATW,21.090999999999998,32.24,23.34,25.36,5799086.13
NASDAQ:SGML,8.47,19.2,12.2,11.75,6189038.50
NYSE:PWR,227.11,365.88,253.16,268.81,675321002.62
NYSE:BSBR,3.75,6.01,4.5,4.64,1896831.54
NYSE:GGB,2.67,4.66,2.92,2.85,44964368.77
NASDAQ:ZBRA,266.75,427.755,304.0,319.48,178777243.71
NYSE:CIG,1.69,2.7,1.92,1.91,3965710.43
NYSE:SEM,16.2,40.98,18.04,18.5,25799711.20
