ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NU,9.67,16.145,10.89,10.87,781073278.81
NYSE:BBD,1.84,2.98,2.0,2.04,91240037.26
NYSE:ITUB,4.86,7.04,5.65,5.64,125557952.84
NYSE:VALE,8.38,13.14,9.27,9.7,283381223.35
NYSE:ABEV,1.76,2.57,2.2,2.19,55173516.46
NYSE:PBR,12.45,17.44,12.67,12.97,284782533.74
NYSE:GGB,2.67,4.66,2.81,2.92,42185305.53
NASDAQ:XP,10.82,26.31,14.14,14.35,118683726.79
NYSE:PBR.A,11.52,16.54,11.78,11.98,77298396.57
NYSE:CIG,1.69,2.7,1.91,1.92,4796958.00
NYSE:SID,1.27,3.285,1.46,1.49,2905703.58
NYSE:EBR,5.4525,8.92,6.73,6.61,10185310.30
NYSE:SUZ,8.78,12.98,9.4,9.64,17217176.85
NYSE:ERJ,20.74,53.19,50.6,52.88,149792998.71
NASDAQ:INTR,3.88,7.835,5.46,5.47,27112851.28
NYSE:SEM,16.2,40.98,16.79,18.04,20644371.58
NYSE:BRFS,2.99,4.87,3.27,3.24,7297858.01
NYSE:SBS,13.1,18.3599,16.47,16.29,11907640.63
NYSE:CSAN,4.54,13.52,4.8,4.95,4491665.10
NASDAQ:SGML,8.47,19.2,10.645,12.2,7214704.65
NYSE:VIV,7.465,10.63,8.38,8.38,7588808.90
