ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:QXO,10.61,290.0,12.67,12.82,52622881.52
NYSE:SEM,16.2,40.98,16.56,16.77,18629164.52
NASDAQ:DOYU,0.672,20.17,7.86,8.79,2578701.04
NASDAQ:SCNX,1.0,25.7999,2.01,1.49,17741667.69
NYSE:BBW,23.63,48.23,37.33,36.49,13656700.67
NASDAQ:GOOD,12.85,17.875,14.73,14.89,11020205.29
NYSE:POST,99.62,125.84,111.53,112.18,75754956.41
NYSE:GIS,55.15,75.9,58.64,59.56,646045595.81
NYSE:IRS,8.21,17.67,13.75,13.4,1925592.78
NASDAQ:ZBRA,266.75,427.755,289.99,278.97,172129235.84
NYSE:NPO,136.68,214.58,172.26,175.66,24005642.84
NYSE:TGLS,40.94,86.9899,71.75,68.23,44968379.25
NYSE:TT,286.32,422.0,347.14,347.8,523787736.06
NASDAQ:BELFB,53.74,92.61,73.55,76.39,6271999.88
NASDAQ:LKQ,35.56,53.68,40.4,41.66,133953512.31
NYSE:PBI,3.9,11.01,9.38,9.42,21377257.36
NASDAQ:KLAC,609.4,896.32,706.49,713.0,764545434.47
NASDAQ:ZD,37.6188,63.95,41.82,40.25,30010352.50
NYSE:URI,585.2735,896.98,628.16,622.92,400550694.18
NYSE:KAI,249.5104,429.95,335.28,352.46,56284990.72
NYSE:TPB,26.45,72.5399,57.65,58.19,12283155.06
